"영화제목","작성자","작성일","평점","리뷰","공감수","비공감수"
"사랑의 기적","dals****","2003.12.16. 00:00","8","잔잔하지만 오래도록 감동이 남는 따스한 영화.강추!","0","0"
"사랑의 기적","hayl****","2015.02.03. 20:37","10","마지막에 가슴이 먹먹해졌다. 결국 울고 말았다.","1","1"
"사랑의 기적","tkzz****","2012.06.10. 16:47","10","점심먹고있는데 EBS에서 좋은영화를 하더군요.. 밥먹다 울었어요ㅠㅠ","1","1"
"사랑의 기적","khan****","2010.05.10. 11:31","10","너무도 악랄한 희망 차라리 못 일어 났다면 아무것도 못느꼈을것을 절망만 느끼며...","1","1"
"사랑의 기적","kimh****","2010.01.22. 05:36","8","상당히 지루합니다. 하지만 드니로의 열연을 보고싶다면 추천하고싶은영화","1","1"
"사랑의 기적","ddab****","2018.03.07. 06:28","10","내가 여류감독 영화는 잘 안보는데 이 영화보고 페니마샬은 인정했다. 솔직히 나는 앞으로 이 영화를 보지않을 사람들이 진심으로 불쌍하다.","0","1"
"사랑의 기적","kusa****","2011.09.27. 23:49","7","그들에겐 그날이 호접몽 아니었을까?","0","1"
"사랑의 기적","qhde****","2011.04.10. 16:36","10","잼있어요...","0","1"
"사랑의 기적","hjj5****","2011.04.02. 14:42","6","관객에게 기적과 사랑을 일깨워주는 영화","0","1"
"사랑의 기적","bkm1****","2010.05.08. 09:09","7","소설영화","0","1"
"사랑의 기적","mdde****","2009.09.19. 20:58","10","제목만 잘 지었으면 '사랑과 영혼'만큼이나 떴을 영화","0","1"
"사랑의 기적","bbq2****","2008.12.22. 12:43","9","보자마자 대작의 기운이 풍기더만","0","1"
"사랑의 기적","lees****","2008.11.10. 17:22","9","훌륭한 영화다. 2번 보니 눈물이 났다 ^^","0","1"
"사랑의 기적","zeed****","2006.08.18. 00:43","10","감동의 명작","0","1"
"사랑의 기적","noxp****","2008.10.31. 13:49","3","아주 엄청나게 많이 지루하긴 하지만 잔잔한 감동과 배우들의 연기력이 있다","1","2"
"사랑의 기적","pola****","2007.04.02. 18:31","5","평점이 너무 후하다..연기는 훌륭했지만 진부하고 뻔한 스토리였다.","1","2"
"사랑의 기적","rd72****","2012.09.06. 23:57","6","불치병 환자를 다루는 휴머니즘이야 헐리우드가 자부하지","0","2"
"사랑의 기적","hadl****","2005.05.22. 18:01","6","잠시 뿐이었지만, 너무도 행복했던 기적.","0","2"
"사랑의 기적","tlsg****","2015.11.26. 08:10","6","본지 너무 오래되어 영화 스토리는 기억이 안나지만 주제가인 Time of the season은 지금도 가끔 흥얼거림..","0","3"
"사랑의 기적","pria****","2011.12.16. 20:09","6","니로의 연기력만으로 별점을 채우다. 무의미하다는...","0","3"
"사랑의 기적","down****","2007.03.18. 22:53","2","진부한 헐리우드식 구성, 흔해빠진 감동 짜내기","0","5"
"사랑의 기적","tear****","2020.02.23. 03:30","6","거의 비슷한 재료를 다르게 버무리는 '로렌조 오일'에 비하면 보다 픽션이 강하고 덜 깊이 들어간다. 두 연기파 배우에 기대 휴머니즘 드라마를 노렸지만.","1","6"
"사랑의 기적","katy****","2014.08.06. 07:16","6","아무리 감동적인 영화라도 나이많은 환자들만 나오는 영화를 보는 건 좀 힘들다!","1","7"
"사랑의 기적","nala****","2014.02.11. 23:23","5","실화를 배경으로 했다는 점은 놀랍지만 큰 감동을 주지는 못했다","1","7"
