word,score
특유의,46
보고나서,46
아버지의,46
모습,46
부족한,46
오늘을,46
모든걸,45
사랑과,45
소설과,45
레이첼 맥아담스,45
생각하는,45
소름이,45
말할,45
가족에,45
들었다,45
이유,45
비슷한,45
울었던,45
다르지만,45
또다른,45
잼있게,45
감탄,45
같아서,45
구성이,45
재미도,44
재미있는,44
드는,44
열심히,44
대체,44
생각도,44
예쁜,44
아무것도,44
살고,44
같은데,44
영화에서,44
신파,44
억지로,44
미쳤다,44
지루함,44
눈빛,44
연기는 역시,44
남자의,44
안성기,44
아님,44
나와서,44
재미와,44
긴장을,43
없어서,43
한번더,43
무엇보다,43
있음,43
바라보는,43
오는,43
생각한다,43
연기가 좋았다,43
흔한,43
놀란 감독의,43
다시금,42
전형적인,42
아빠,42
믿지마라,42
먹먹한,42
달라서,42
살인자,42
잘하고,42
남의,42
영화라고,42
다르게,42
가슴에,42
먹먹해지는,42
둘이,42
누군가의,42
나로,42
하면,42
소재로,42
앞으로,42
최근,42
설경구 김남길 연기,42
아는,42
기분이,42
재미있게 보았습니다,42
잘함,42
부모님을,42
끊임없이,42
영화보면서,42
재밌었다,41
공포,41
드라마를,41
난다,41
원래,41
보고싶다,41
몰입감이,41
현실과,41
기대보다,41
보았다,41
확실히,41
당신의,41
설경구님 연기,41
모르는,41
봐야할,41
인해,41
원작은,41
신선하고,41
어렵네요,41
없을,41
진한,41
잼나게,41
왠지,41
소재는,40
재개봉,40
하나도,40
눈물은,40
반전있는,40
대단하다,40
시간가는줄 모르고,40
배우들의 연기도,40
싶어요,40
감동적입니다,40
기억도,40
않았지만,40
꿀잼,40
세상의,40
여운을,40
아프고,40
괜찮아요,40
슬픈영화,40
재밌는데,40
중에,40
연기 대박,40
기억하지,40
감독님,40
아쉬웠어요,40
그녀를,40
것만,40
흐르는,40
여러,40
봤으면,40
감동이 있는,40
재밌게봤어요,40
현실이,40
딸을,40
그걸,40
감독은,40
약간의,40
마지막은,39
잔잔하지만,39
인생이,39
여운이 남는,39
가족들의,39
사랑한다면,39
스릴,39
든다,39
않았어요,39
연기가 진짜,39
없었던,39
대단하네요,39
생각할,39
반전에 반전,39
당신이,39
어이가리,39
수작,39
열린,39
잊고,39
도대체,39
나이,39
무엇인지,39
하는데,39
라고,39
갑니다,39
않을까,39
연기는 진짜,39
깊이,39
볼수록,39
있던,39
일어날,39
앨리스가,39
안소니의,39
색다른,38
엄마를,38
나와,38
소설도,38
중간,38
감동적,38
필요한,38
설경구씨 연기가,38
그런가,38
생각하고,38
고통을,38
볼만하네요,38
보길,38
그것이,38
마지막엔,38
저도,38
결말도,38
싶었던,38
있었어요,38
진심,38
예전에,38
짱입니다,38
감동적이네요,38
플롯의,38
초반,38
살린,38
울었습니다,38
열연이,37
순간을,37
것인가,37
시나리오,37
모르겠어요,37
싶지,37
잘한다,37
사람들,37
사라지는,37
마음으로,37
짱짱,37
그는,37
남네요,37
가족의 소중함을,37
눈빛이,37
누구도,37
서현진의,37
지는,37
책이랑,37
설경구의 연기력은,37
결코,37
다룬,37
완전히,37
영화예요,37
내게,37
어머니,37
슬퍼,37
슬픔을,37
노인의,37
아닌가,37
눈에,37
않아요,37
거꾸로,37
봐야하는,37
못했다,37
남자가,37
대단합니다,37
인생에,37
표현한,37
제발,37
눈물나는,36
재미나게,36
흥미롭게,36
처음에는,36
영화중에,36
잔인하고,36
억지,36
스릴있고,36
않음,36
않네요,36
왔습니다,36
가족애를,36
사랑으로,36
못할,36
매력이,36
연기도 좋았고,36
모르겠지만,36
그것을,36
소설과는,36
사랑해요,36
궁금해지는,36
모든 것을,36
그대 어이가리,36
생각하게 만드는,36
설경구의 연기력,36
정신,36
모든게,36
말고,36
장면에서,36
재밋어요,35
돌아보게,35
아름다움,35
맘에,35
믿을,35
뻔하고,35
여러번,35
그려낸,35
소소한,35
전반적으로,35
후반부에,35
쏘쏘,35
되지,35
줄리안무어,35
재미있습니다,35
편집,35
난해한,35
그나마,35
사람들은,35
김혜자,35
im,35
후반부,35
소재와,35
흐름이,35
둘의,35
배우분들의,35
연기 좋았습니다,35
플롯,35
높은,35
괜히,35
몇번을,35
한편의,35
상당히,35
빨리,35
설현 연기,34
캐릭터,34
언제봐도,34
우린,34
누군가를,34
울리는,34
맞는,34
배우는,34
그가,34
생각보다는,34
예상되는,34
보러,34
최고였다,34
연기가 좋아요,34
영화를 보는,34
살인자가,34
울게,34
설경구 연기에,34
인간은,34
과정을,34
만들었다,34
엄마는,34
싶을,34
깊게,34
편의,34
김남길도,34
수밖에,34
쓰는,34
어울리는,34
감동적이에요,34
너무도,34
얼굴,34
사람들의,34
연기를 잘해서,34
나만,34
생각나서,34
세상에서 가장,34
스토리의,33
소설의,33
아쉽,33
믿지,33
나에겐,33
현실적으로,33
것들이,33
네가,33
잔잔하니,33
연기가 아주,33
그리,33
두번,33
넘나,33
로맨틱,33
연기는 좋았으나,33
할머니가,33
어려워요,33
별점,33
연기는 최고,33
때론,33
생각보단,33
괜찮았음,33
정말로,33
진실인지,33
세상이,33
때의,33
끝날때까지,33
반전이 있는,33
많은 생각을 하게,33
아카데미,33
옆에,33
웃고,33
그만큼,33
최고였습니다,33
맘이,33
설경구 배우의,33
잘해요,33
봤음,33
믿고보는 설경구,33
설경구에,33
실제,33
기록이,33
보니까,33
단연,33
세상은,33
뒤로,33
놀랍다,33
재밋게,33
기대하고,32
스틸,32
역시 놀란,32
사랑이라는,32
무엇인가,32
떨어지는,32
것처럼,32
없다는,32
마무리,32
과정,32
가치가,32
밖에 없는,32
이야기는,32
보인다,32
없어요,32
예쁘다,32
반전의 반전,32
생각했는데,32
설경구를,32
이름,32
영화적,32
작품을,32
않았던,32
가끔,32
병이,32
말하는,32
예쁘고,32
가서,32
영화이다,32
중요한,32
결국은,32
감히,32
있었는데,32
감정,32
뭘까,32
것들을,32
드라마가,32
평점,32
감동입니다,32
이해를,32
되게,32
손에,32
가득한,32
길을,32
잃는,32
cgv,32
재미를,32
순간이,32
탄탄하고,32
모두의,32
짧은,32
할아버지가,32
싶었는데,32
순수한,32
평생을,32
참신한,32
보기 좋은,31
그렇고,31
반전도 있고,31
이유는,31
말로,31
체험,31
어쩔,31
퍼즐,31
잃은,31
새삼,31
연기는 좋았지만,31
강제규,31
담담한,31
꿈을,31
찡한,31
느낀,31
웃음,31
좀더,31
모른다,31
소름끼치는,31
감성,31
아쉬웠다,31
연기가 돋보이는,31
무거운,31
마음이 따뜻해지는,31
나도 모르게,31
부모님이랑,31
다시 보니,31
기대안하고,31
수는,31
서서히,31
