word(SoyNLP),score(SoyNLP),word(TF-IDF),score(TF-IDF),word(KeyBERT),score(KeyBERT)
남자_잠만,1.0,오랜만에_감정이입해서,1,마지막_있었다,3.0
남자_불쾌했음,1.0,오랜만에_안성기님의,1,마지막_부분은,3.0
남자_지고지순한,1.0,오랜만에_관람,1,마지막_봤는데,3.0
남자_글쎄,1.0,오랜만에_이별,1,마지막_부분의,3.0
남자_보호자가,1.0,오랜만에_울어보고,1,마지막_기억의,3.0
남자_만나고,1.0,오랜만에_영화가,1,마지막_장면에선,3.0
남자_아름다웠다,1.0,오랜만에_별다섯개,1,마지막_인생,3.0
남자_연애못하는,1.0,오랜만에_시간이였습니다,1,마지막_화,3.0
남자_사랑은,1.0,오랜만에_지루함,1,마지막_시,3.0
남자_좋아하는,1.0,오랜만에_것도,1,마지막_첫사랑과,3.0
남자_잘하는,1.0,오랜만에_진한,1,마지막_은,3.0
남자_싶어지는,1.0,오랜만에_멜로,1,마지막_시퀀스에,3.0
남자_혐오가,1.0,오랜만에_메멘토,1,마지막_부분,3.0
남자_아이러니하게도,1.0,오랜만에_질질짰던영화,1,마지막_연기와,3.0
남자_싫다는,1.0,오랜만에_있는난,1,마지막_5분을,3.0
남자_않는,1.0,연기는_배우들의,50,마지막_내,3.0
남자_조연배우분이,1.0,연기는_홉킨스의,47,마지막_시퀀스는,3.0
남자_기록도,1.0,연기는_무어의,34,마지막_감동,3.0
남자_어딨을까여,1.0,연기는_역시,20,마지막_했는데,3.0
남자_심야,1.0,연기는_배우들,19,마지막_이,3.0
남자_작사,1.0,연기는_최고,19,마지막_순간까지도,3.0
남자_인데,1.0,연기는_배우의,19,마지막_반전도,3.0
남자_멈춰버린,1.0,연기는_좋았지만,12,마지막_반전과,3.0
남자_보내주는,1.0,연기는_줄리안무어의,12,마지막_자신이,3.0
남자_찾아가다니,1.0,연기는_진짜,11,마지막_장면만,3.0
남자_지켜주는,1.0,연기는_홉킨스,11,재밌어요_진짜,7.0
남자_여자랑,1.0,연기는_좋았다,11,재밌어요_다시봐도,7.0
남자_할,1.0,연기는_말할,10,재밌어요_역시,5.0
남자_영화보며,1.0,연기는_명불허전,9,재밌어요_완전,4.0
남자_좋았습니다,1.0,연기는_말할것도,8,재밌어요_감동적이고,4.0
남자_버리고,1.0,연기는_좋았어요,8,재밌어요_좋아요오오오,4.0
남자_작곡과,1.0,연기는_좋은데,8,재밌어요_슬프고,3.0
남자_여자라는걸,1.0,연기는_서현진의,8,재밌어요_보니까,3.0
남자_절절한,1.0,연기는_최고였다,7,재밌어요_봐도,2.0
남자_부려본,1.0,연기는_서현진,7,재밌어요_재밌습니다,2.0
남자_시점에서는,1.0,연기는_안소니홉킨스의,7,재밌어요_있네요,2.0
남자_스타일을,1.0,연기는_말이,7,재밌어요_잘봤습니다,2.0
남자_헌신적인,1.0,연기는_좋았습니다,6,재밌어요_좋아요,2.0
남자_이해해주는,1.0,연기는_배우분들,6,재밌어요_볼만,2.0
공감_가는,4.0,연기는_무어,6,재밌어요_짱,2.0
공감_말에,2.0,연기는_선생님의,6,재밌어요_감동이,2.0
공감_있는일이라,2.0,연기는_일품,6,재밌어요_보면,2.0
공감_할,2.0,연기는_최고다,6,재밌어요_근데,2.0
공감_흠,1.0,연기는_대단했다,5,재밌어요_볼만했습니다,1.0
공감_같아,1.0,연기는_좋으나,5,재밌어요_어려운데,1.0
공감_그럼에도,1.0,연기는_언제나,5,재밌어요_보고싶어요,1.0
공감_슬픈내용보는관점에,1.0,연기는_좋았으나,5,재밌어요_연기가,1.0
공감_될,1.0,연기는_좋아요,5,재밌어요_흥미롭고,1.0
공감_모두가,1.0,연기는_배우,5,재밌어요_좀뻔한데도,1.0
공감_존중,1.0,연기는_좋았는데,5,재밌어요_어렵지만,1.0
공감_섞여버린다,1.0,연기는_정말이지,5,재밌어요_만큼,1.0
공감_됐습니다누구에게나,1.0,연기는_옹의,4,재밌어요_언제봐도,1.0
공감_치매라는데,1.0,연기는_배우님의,4,재밌어요_재밌다,1.0
공감_그려냄,1.0,연기는_이순재의,4,재밌어요_조아요,1.0
공감_연기에,1.0,연기는_좋았고,4,재밌어요_어쨌든,1.0
공감_가지,1.0,연기는_뭐,4,재밌어요_나중에,1.0
공감_많아서,1.0,연기는_그의,4,재밌어요_어이가리,1.0
공감_일들에,1.0,연기는_항상,4,재밌어요_잔잔하게,1.0
공감_불가능,1.0,연기는_좋지만,4,재밌어요_잘본거같아요,1.0
공감_정도가,1.0,연기는_이성민의,4,재밌어요_기분,1.0
공감_넘,1.0,연기는_안소니의,3,재밌어요_어울려져있네요,1.0
공감_뛰어난,1.0,연기는_그녀의,3,재밌어요_가볍게,1.0
공감_안되는,1.0,연기는_좋다,3,재밌어요_눈물도,1.0
공감_연기와,1.0,연기는_볼,3,재밌어요_강추합니다,1.0
공감_속에,1.0,연기는_환상적,3,재밌어요_짱짱인생영화,1.0
공감_대사에,1.0,연기는_김혜자의,3,재밌어요_촬영기법이,1.0
공감_사람들은,1.0,연기는_선생님,3,재밌어요_보는데도,1.0
공감_과,1.0,연기는_최고였습니다,3,재밌어요_갈수록,1.0
공감_없고,1.0,연기는_안성기님,3,재밌어요_영화가,1.0
공감_된다고,1.0,연기는_분의,3,재밌어요_그대어이가리,1.0
공감_맞추기,1.0,연기는_소름,3,재밌어요_훌륭해요,1.0
공감_바뀐다는,1.0,연기는_김해숙씨의,3,재밌어요_중간에,1.0
공감_다른생각,1.0,연기는_인정,3,재밌어요_추리하는,1.0
공감_아픔,1.0,연기는_단연,3,재밌어요_놀란의,1.0
공감_같은,1.0,연기는_명품,3,재밌어요_슬퍼요근데,1.0
공감_돌아왔을때부터,1.0,연기는_감히,3,재밌어요_왠지,1.0
공감_유치하고,1.0,연기는_안소니,3,재밌어요_딸에,1.0
공감_어려웠음,1.0,연기는_정우성의,3,재밌어요_메멘토,1.0
공감_앨리스에,1.0,연기는_완벽한,3,재밌어요_마지막,1.0
공감_않네요,1.0,연기는_물론이고,3,재밌어요_감동적이네요,1.0
공감_안되었음,1.0,연기는_빛난다,2,재밌어요_어려운뎅,1.0
공감_얘기에,1.0,연기는_좋았음,2,재밌어요_돋보이는영화입니다,1.0
공감_그다지,1.0,연기는_아쉽지만,2,재밌어요_기획전,1.0
공감_갔네요,1.0,연기는_박근형의,2,재밌어요_보아도,1.0
공감_마셈,1.0,연기는_배우님들,2,재밌어요_보고싶었는데,1.0
공감_체념과,1.0,연기는_아버지,2,재밌어요_아빠생각이,1.0
공감_1도,1.0,연기는_압권,2,재밌어요_뻔해도,1.0
공감_분들은,1.0,연기는_할,2,재밌어요_보니,1.0
공감_명불허전이라,1.0,연기는_훌륭합니다,2,재밌어요_재개봉,1.0
공감_못하는데,1.0,연기는_굳,2,재밌어요_보기엔,1.0
공감_동정심과,1.0,연기는_볼만했어요,2,재밌어요_끝까지,1.0
공감_어린,1.0,연기는_두말할,2,재밌어요_오우,1.0
공감_가네요,1.0,연기는_중반,2,재밌어요_답답하게,1.0
공감_제목이,1.0,연기는_굿스토리는,2,재밌어요_좋아요오오,1.0
공감_공포,1.0,연기는_니로의,2,재밌어요_머리,1.0
공감_연출이,1.0,연기는_고슬링의,2,재밌어요_재밌게,1.0
공감_갔고,1.0,연기는_배우분들의,2,재밌어요_봤는데,1.0
공감_별,1.0,연기는_말모,2,재밌어요_명작이네요,1.0
공감_연약함에,1.0,연기는_좋습니다,2,재밌어요_다시보고싶은영화,1.0
공감_안되네,1.0,연기는_흔하지,2,재밌어요_헷갈리긴,1.0
공감_연대와,1.0,연기는_콜먼의,2,재밌어요_좋음,1.0
공감_깨달음과,1.0,연기는_김해숙의,2,재밌어요_볼때,1.0
공감_무엇인가사색과,1.0,연기는_딸에게,2,재밌어요_반전,1.0
공감_좋았어요,1.0,연기는_탁월하고,2,재밌어요_슬프기도하고,1.0
공감_영화적,1.0,연기는_최고네요,2,재밌어요_미쳐버림,1.0
공감_느릿하지만,1.0,연기는_연출,2,재밌어요_깊이가,1.0
공감_가운데,1.0,연기는_압권이다,2,재밌어요_마지막에,1.0
서로_사랑하는,7.0,연기는_다들,2,재밌어요_집중,1.0
서로_를,7.0,연기는_변해가는,2,재밌어요_끊기는듯,1.0
서로_사랑할,4.0,연기는_앨리스,2,재밌어요_진짜슬퍼요,1.0
서로_이해할수없는,3.0,연기는_마지막,2,재밌어요_잔잔하고,1.0
서로_만나,3.0,연기는_당연히,2,재밌어요_굳굳,1.0
서로_간의,3.0,연기는_소름이,2,재밌어요_감동,1.0
서로_에게,3.0,연기는_윤여정님의,2,재밌어요_많은,1.0
서로_사랑하고,3.0,연기는_미쳤다,2,재밌어요_너무잘보고왔어요,1.0
서로_의,3.0,생각이_들었다,72,재밌어요_울었음,1.0
서로_사랑하며,3.0,생각이_많이,66,재밌어요_재밌는,1.0
서로_않아도,2.0,생각이_많은,51,재밌어요_너무너무,1.0
서로_속에서,2.0,생각이_든다,45,재밌어요_보세요,1.0
서로_이해하려는,2.0,생각이_부모님,43,재밌어요_듀,1.0
서로_노부부가,2.0,생각이_많아지는,37,재밌어요_기억을,1.0
서로_남는다,2.0,생각이_드는,37,재밌어요_재밌었어요오,1.0
서로_엄마는,2.0,생각이_드네요,24,재밌어요_하드한데,1.0
서로_맞물리며,2.0,생각이_들게,24,재밌어요_궁금하네요,1.0
서로_이상이,2.0,생각이_라는,21,재밌어요_추천합니다,1.0
서로_의지하며,2.0,생각이_나서,15,진짜_펑펑,24.0
서로_다르게,2.0,생각이_같다는,15,진짜_이건,22.0
서로_너무나도,2.0,생각이_들었습니다,14,진짜_연기,22.0
서로_사랑하게,2.0,생각이_듭니다,13,진짜_내가,17.0
서로_이해할,2.0,생각이_할머니,12,진짜_연기가,14.0
서로_가끔은,2.0,생각이_들었어요,12,진짜_봤는데,13.0
서로_오랫동안,2.0,생각이_들어요,11,진짜_이게,13.0
서로_인정하고,1.0,생각이_할아버지,11,진짜_많이,13.0
서로_끔찍히도,1.0,생각이_나는,11,진짜_최고,13.0
서로_사랑도,1.0,생각이_잘해야겠다는,10,진짜_사랑이,12.0
서로_못하고,1.0,생각이_아버지,10,진짜_꼭,11.0
서로_달라,1.0,생각이_나네요,10,진짜_미쳤다,11.0
서로_문제들,1.0,생각이_영화라는,10,진짜_연기는,11.0
서로_철없어도,1.0,생각이_있을까,9,진짜_사랑은,10.0
서로_이어지며,1.0,생각이_정도로,9,진짜_눈물,9.0
서로_상관없이,1.0,생각이_났다,9,진짜_영화는,9.0
서로_다툴까,1.0,생각이_여러가지,9,진짜_대박,9.0
서로_다름을,1.0,생각이_들었음,8,진짜_사랑,8.0
서로_현실적이지,1.0,생각이_엄마,7,진짜_놀란은,8.0
서로_위하는,1.0,생각이_아빠,7,진짜_천재다,7.0
서로_수진이가,1.0,생각이_모른다는,7,진짜_재밌어요,7.0
서로_모르겠고,1.0,생각이_좋겠다는,7,진짜_감동적인,7.0
서로_누가,1.0,생각이_싶다는,7,진짜_감동적이고,6.0
서로_되고,1.0,생각이_들게하는,6,진짜_손예진,6.0
서로_결이,1.0,생각이_싶은,6,진짜_계속,6.0
서로_힘들게,1.0,생각이_많아지게,6,진짜_슬프고,6.0
서로_닮았네요,1.0,생각이_잘했다는,6,진짜_완전,6.0
서로_무너지면서,1.0,생각이_들었는데,5,진짜_이거,6.0
서로_않을까요,1.0,생각이_들어서,5,진짜_이런게,6.0
서로_감싸안으며,1.0,생각이_아닐까,5,진짜_서현진,6.0
서로_다르나,1.0,생각이_든,5,진짜_사랑하는,6.0
서로_밑바닥까지,1.0,생각이_들어,5,진짜_인생영화,6.0
서로_맞닿은,1.0,생각이_여러,5,진짜_엄청,6.0
서로_잊을수,1.0,생각이_들었네요,5,진짜_넘,6.0
서로_오랜,1.0,생각이_살아야겠다는,5,진짜_치매,6.0
서로_챙겨주면,1.0,생각이_않다는,5,진짜_좋다,5.0
서로_되는,1.0,생각이_들었던,5,진짜_재밌게,5.0
서로_만지는,1.0,생각이_겠다는,4,진짜_슬퍼,5.0
서로_연출,1.0,생각이_자꾸,4,진짜_엄마,5.0
서로_사랑이야기,1.0,생각이_계속,4,진짜_내,5.0
서로_들어도,1.0,생각이_듦,4,진짜_게,5.0
서로_좋아하는,1.0,생각이_같단,4,진짜_무서운,5.0
서로_왕래도,1.0,생각이_들었고,4,진짜_네가,5.0
서로_부모님끼리도,1.0,생각이_이런저런,3,진짜_마지막에,5.0
서로_연속성,1.0,생각이_날,3,진짜_재밌다,5.0
서로_친구가,1.0,생각이_났습니다,3,진짜_슬퍼요,5.0
서로_알맞게,1.0,생각이_내내,3,진짜_슬프다,5.0
서로_즈음,1.0,생각이_많아지네요,3,진짜_마지막,5.0
서로_최소한,1.0,생각이_싶단,3,진짜_치매는,5.0
서로_가족의,1.0,생각이_문득,3,진짜_영화보면서,5.0
서로_필연적으로,1.0,생각이_만들었다는,3,진짜_가슴,4.0
서로_매순간,1.0,생각이_절로,3,진짜_무어,4.0
서로_사랑했지만,1.0,생각이_났어요,3,진짜_보면,4.0
서로_떨어져,1.0,생각이_그렇게,3,진짜_슬퍼서,4.0
서로_만들어,1.0,생각이_많이났어요,3,진짜_연기력이,4.0
서로_교감하는,1.0,생각이_엄마가,3,진짜_최고의,4.0
서로_배려해야겠다,1.0,생각이_외할머니,3,진짜_드라마,4.0
서로_영혼이,1.0,생각이_들지,3,진짜_연기를,4.0
서로_것들이,1.0,생각이_들정도로,3,진짜_맥아담스,4.0
서로_삶이,1.0,생각이_있다는,3,진짜_했는데,4.0
서로_기억으로,1.0,생각이_다행이라는,3,진짜_보면서,4.0
서로_시각으로보면,1.0,생각이_영화를,2,진짜_좋았다,4.0
서로_눈물,1.0,생각이_드는영화,2,진짜_연출이,4.0
서로_감탄했다,1.0,생각이_어땠을까,2,진짜_잘생겼다,4.0
서로_공간을,1.0,생각이_한다는,2,진짜_근데,4.0
서로_세계,1.0,생각이_나게,2,진짜_원하는,4.0
서로_각자의,1.0,생각이_최고라고,2,진짜_예쁨,4.0
서로_가,1.0,생각이_이야기,2,진짜_난,4.0
서로_이사온다,1.0,생각이_아니라는,2,진짜_오랜만에,4.0
서로_따로,1.0,생각이_영화라고,2,진짜_영화다,4.0
서로_앨리처럼,1.0,생각이_연속이겠다라는,2,진짜_오열,4.0
서로_포함해,1.0,생각이_봐야겠다는,2,진짜_예쁘다,4.0
서로_이르렀을,1.0,생각이_나네,2,진짜_최고다,4.0
서로_안좋았다고,1.0,생각이_많아지게하는,2,진짜_울었다,4.0
서로_사랑했던,1.0,생각이_많아지긴,2,진짜_아름다운,4.0
서로_상처주지,1.0,생각이_났던,2,진짜_대단해요,3.0
서로_깊었다,1.0,생각이_가족들,2,진짜_따뜻한,3.0
서로_그날까지,1.0,생각이_할까,2,진짜_반전이,3.0
서로_마주하는,1.0,생각이_현실적인,2,진짜_꼭보세요,3.0
서로_믿고,1.0,생각이_보고싶다는,2,진짜_마지막은,3.0
서로_영화이다,1.0,생각이_들더라고요,2,진짜_사랑스럽다,3.0
서로_사랑일까,1.0,생각이_들던,2,진짜_놀란,3.0
소재_뻔한,7.0,생각이_더욱,2,진짜_배우님,3.0
소재_신선한,3.0,생각이_단어가,2,진짜_아니라,3.0
소재_좋은,3.0,생각이_많이나서,2,진짜_좋았습니다,3.0
소재_알츠하이머,3.0,생각이_난다,2,진짜_영화가,3.0
소재_진부한,3.0,생각이_가족,2,진짜_이것만은,3.0
소재_좋았습니다,2.0,생각이_했다,2,진짜_이쁜,3.0
소재_영화가,2.0,생각이_부모님이,2,진짜_귀엽고,3.0
소재_한국적인,2.0,생각이_들기도,2,진짜_재밌고,3.0
소재_훌륭한,2.0,좋아요_연기가,34,진짜_건,3.0
소재_자체에,2.0,좋아요_연기,21,진짜_의미에,3.0
소재_엄마,2.0,좋아요_보기,12,진짜_끝까지,3.0
소재_치매,2.0,좋아요_아주,9,진짜_반전,3.0
소재_흥미로운,2.0,좋아요_당신이,7,진짜_슬펐다,3.0
소재_연기,2.0,좋아요_넘,5,진짜_대단한,3.0
소재_슬픈,2.0,좋아요_재개봉해서,5,진짜_사는,3.0
소재_흔한,2.0,좋아요_연기는,5,진짜_난다,3.0
소재_좋아요가슴,1.0,좋아요_재미있어요,5,진짜_사랑에,3.0
소재_기억상실,1.0,좋아요_잘봤습니다,4,진짜_인생,3.0
소재_식상해진,1.0,좋아요_연기력이,4,로맨스_최고의,30.0
소재_미래의,1.0,좋아요_보니,4,로맨스_영화의,17.0
소재_있을법한,1.0,좋아요_굿굿,4,로맨스_영화가,14.0
소재_어렵지만,1.0,좋아요_너무너무,4,로맨스_하면,12.0
소재_배경,1.0,좋아요_보면,4,로맨스_영화를,11.0
소재_하나로,1.0,좋아요_좋았어요,4,로맨스_인생,9.0
소재_발하는,1.0,좋아요_연기도,4,로맨스_노년의,8.0
소재_감성미친,1.0,좋아요_좋아해요,3,로맨스_영화라고,7.0
소재_나이를,1.0,좋아요_재미있게,3,로맨스_중,7.0
소재_자체만으로,1.0,좋아요_배우,3,로맨스_한국,6.0
소재_뜨는,1.0,좋아요_딸에,3,로맨스_본,6.0
소재_되는,1.0,좋아요_많이,3,로맨스_영화는,6.0
소재_조부모세대의,1.0,좋아요_재개봉,3,로맨스_남이,6.0
소재_돌아보게,1.0,좋아요_날,3,로맨스_마지막,5.0
소재_지루할,1.0,좋아요_재밌게,3,로맨스_판타지,5.0
소재_감각적인,1.0,좋아요_추천합니다,3,로맨스_완벽한,5.0
소재_평범하지,1.0,좋아요_재밌어요,3,로맨스_클래식,4.0
소재_위대한,1.0,좋아요_음악도,3,로맨스_멜로,4.0
소재_신파는,1.0,좋아요_역시,3,로맨스_클래식한,4.0
소재_착취라는,1.0,좋아요_봐도,2,로맨스_영화에,4.0
소재_셋째,1.0,좋아요_잘관람했어요,2,로맨스_중에,4.0
소재_연기력을,1.0,좋아요_모습이,2,로맨스_좋은,4.0
소재_나도,1.0,좋아요_재미있었어요,2,로맨스_같은,4.0
소재_배우,1.0,좋아요_연출,2,로맨스_없는,4.0
소재_따뜻한,1.0,좋아요_몰입감,2,로맨스_황혼의,4.0
소재_활용은,1.0,좋아요_되어,2,로맨스_아름다운,4.0
소재_방식과,1.0,좋아요_영화가,2,로맨스_노년,3.0
소재_연기와,1.0,좋아요_그대어이가리,2,로맨스_절절한,3.0
소재_쫌,1.0,좋아요_메멘토,2,로맨스_내가,3.0
소재_스토리,1.0,좋아요_좋네요,2,로맨스_괜찮은,3.0
소재_사랑이라는,1.0,좋아요_슬퍼요,2,로맨스_따뜻한,3.0
소재_좋네,1.0,좋아요_내용이,2,로맨스_뻔한,3.0
소재_상실흥미로운,1.0,좋아요_극장에서,2,로맨스_내가하면,3.0
소재_괜찮은편이었고,1.0,좋아요_다시봐도,2,로맨스_장르를,3.0
소재_자체가,1.0,좋아요_꼭,2,로맨스_영화에서,3.0
소재_아닌데영화의,1.0,좋아요_않아서,2,로맨스_최애,3.0
소재_편집,1.0,좋아요_내용,2,로맨스_명작,3.0
소재_반전,1.0,좋아요_굿,2,로맨스_영화중,3.0
소재_말고는,1.0,좋아요_작품,2,로맨스_사랑스러운,3.0
소재_음식,1.0,좋아요_부모님과,2,로맨스_영화,3.0
소재_앨리스의,1.0,좋아요_다,2,로맨스_봐야할,2.0
소재_가라앉는,1.0,좋아요_근데,2,로맨스_스토리,2.0
소재_모두가,1.0,좋아요_잔잔하니,2,로맨스_멋진,2.0
소재_장면이,1.0,좋아요_배우연기,2,로맨스_인줄,2.0
소재_잔잔하고,1.0,좋아요_초창기작품아주,1,로맨스_가득한,2.0
소재_엄마라는,1.0,좋아요_소소한,1,로맨스_2000년대,2.0
소재_버거울,1.0,좋아요_않아도,1,로맨스_레이첼,2.0
소재_신파,1.0,좋아요_따뜻하고,1,로맨스_영화보다,2.0
소재_감동적인,1.0,좋아요_두사람의,1,로맨스_영화로,2.0
소재_만드는,1.0,좋아요_유후,1,로맨스_어찌보면,2.0
소재_미쳤다,1.0,좋아요_추천해요,1,로맨스_영화이자,2.0
소재_끌고,1.0,좋아요_처음,1,로맨스_어르신들의,2.0
소재_또다른,1.0,좋아요_원작,1,로맨스_클리셰의,2.0
소재_시내,1.0,좋아요_보게되어,1,로맨스_많은,2.0
소재_괜찮은,1.0,좋아요_지금,1,로맨스_감동적인,2.0
소재_익숙한,1.0,좋아요_콜맨,1,로맨스_영화중에,2.0
소재_중,1.0,좋아요_너무나,1,로맨스_영화들을,2.0
소재_알츠하이머라는,1.0,좋아요_있는영화가,1,로맨스_동화같은,2.0
소재_돌아본다,1.0,좋아요_메모리,1,로맨스_이게,2.0
소재_때문인지,1.0,좋아요_모든,1,로맨스_보다는,2.0
소재_재밌어요,1.0,좋아요_어려워요,1,로맨스_봤던,2.0
소재_영화중,1.0,좋아요_잘봫습니다,1,로맨스_첫,2.0
소재_않은,1.0,좋아요_잔잔하게,1,로맨스_사랑은,2.0
소재_오프닝,1.0,좋아요_알게되어,1,로맨스_자체,2.0
소재_식상한,1.0,좋아요_감동적이고,1,로맨스_남자들이,2.0
소재_의,1.0,좋아요_안되게,1,로맨스_를,2.0
소재_배우들의,1.0,좋아요_슬퍼서,1,로맨스_감동,2.0
소재_스토리는,1.0,좋아요_감정연기,1,로맨스_장르에서,2.0
소재_신박한,1.0,좋아요_잼있네요,1,로맨스_영화에선,2.0
소재_강한,1.0,좋아요_오오옹,1,로맨스_장르의,2.0
소재_내러티브,1.0,좋아요_잔잔한데,1,로맨스_슬픈,2.0
소재_방식으로,1.0,좋아요_재미났어요,1,로맨스_흔한,2.0
소재_무조건,1.0,좋아요_눌러주세요,1,로맨스_과대평가된,2.0
소재_몰입을,1.0,좋아요_함께보기에,1,로맨스_둘의,2.0
소재_당연한,1.0,좋아요_웃는모습이,1,로맨스_무비,2.0
소재_둘의,1.0,좋아요_스토리가,1,로맨스_안에,2.0
소재_지루한,1.0,좋아요_질봣어요,1,로맨스_특유의,1.0
소재_영화관에서,1.0,좋아요_이벤트,1,로맨스_않았으면,1.0
소재_평범한,1.0,좋아요_심오한,1,로맨스_강렬한,1.0
소재_좋고,1.0,좋아요_잔잔한,1,로맨스_이런건줄,1.0
소재_자체는,1.0,좋아요_최고,1,로맨스_까먹으며,1.0
소재_근데,1.0,좋아요_잔잔해서,1,로맨스_불후의,1.0
과거_현재,8.0,좋아요_이해못해도,1,로맨스_모든,1.0
과거_현재와,3.0,좋아요_가족영화,1,로맨스_물의,1.0
과거_현재를,2.0,좋아요_훈훈하고,1,로맨스_되자,1.0
과거_이야기가,2.0,좋아요_왓데이해드,1,로맨스_잠길수있는,1.0
과거_의,2.0,좋아요_생각하니까맘이,1,로맨스_많았는데,1.0
과거_영화를,1.0,좋아요_좋구요,1,로맨스_이죠,1.0
과거_생활하지만,1.0,좋아요_영화잔잔한영화,1,로맨스_간질간질거린다,1.0
과거_시점의,1.0,좋아요_최고에요,1,로맨스_파란장미같은,1.0
과거_보험,1.0,보면_좋을,51,로맨스_평점높은지,1.0
과거_미래의,1.0,보면_좋은,41,로맨스_연인들의,1.0
과거_움직임과,1.0,보면_영화를,31,로맨스_좋아하네,1.0
과거_이야기를,1.0,보면_다시,20,로맨스_들리고,1.0
과거_작품들이,1.0,보면_서,18,로맨스_박근형의,1.0
과거_깨닫는,1.0,보면_좋을듯,16,로맨스_부분이,1.0
과거_나와서,1.0,보면_가족과,16,로맨스_이해안가는,1.0
과거_고백씬이었다,1.0,보면_부모님과,16,로맨스_않았는데,1.0
과거_엄마가,1.0,보면_볼수록,14,로맨스_가슴떨리는,1.0
과거_속의뛰어난,1.0,보면_부모님이랑,12,로맨스_전,1.0
과거_소중한,1.0,보면_가족끼리,11,어이가리_그대,96.0
과거_다룬,1.0,보면_가족이,10,어이가리_재밌게,4.0
과거_와,1.0,보면_걸,9,어이가리_재미있게,3.0
과거_순서이자,1.0,보면_한번,8,어이가리_잘봤습니다,2.0
과거_이준하는,1.0,보면_가족들과,6,어이가리_감동있고,1.0
과거_감동은,1.0,보면_좋을것,6,어이가리_배우들의,1.0
과거_남친,1.0,보면_알고,6,어이가리_사랑이란,1.0
과거_8,1.0,보면_지금,6,어이가리_겹쳐서,1.0
과거_찰나에,1.0,보면_울고싶을때,6,어이가리_나름,1.0
과거_기억은,1.0,보면_놓고,6,어이가리_song,1.0
과거_가,1.0,보면_좋은영화,6,어이가리_재밌습니다,1.0
과거_옷,1.0,보면_인생을,5,어이가리_우리나라,1.0
과거_젊었던,1.0,보면_드라마를,5,어이가리_잘봤습니다그대,1.0
과거_보이지,1.0,보면_사람과,5,어이가리_잘봤네요,1.0
과거_있듯,1.0,보면_멀리서,5,어이가리_재밌었어요,1.0
과거_속에,1.0,보면_좋을영화,5,어이가리_나중에,1.0
과거_왜곡된,1.0,보면_결말을,4,어이가리_보았습니다,1.0
과거_이야기,1.0,보면_생각해,4,어이가리_안녕히,1.0
과거_할머니의,1.0,보면_좋다,4,어이가리_어이하리,1.0
과거_기록된,1.0,보면_볼,4,어이가리_잔잔하면서,1.0
과거_보다,1.0,보면_가까이서,4,어이가리_내아까운2시간,1.0
과거_때는,1.0,보면_싶을때,4,어이가리_소소,1.0
과거_들려주는,1.0,보면_나는,4,어이가리_잘봤어요,1.0
과거_짧지만,1.0,보면_기쁨으로,4,어이가리_슬퍼요,1.0
과거_그들의,1.0,보면_모시고,4,어이가리_재미,1.0
과거_얘기와는,1.0,보면_다,4,어이가리_아이가릿,1.0
과거_흑백,1.0,보면_뭔가,4,어이가리_막가리이이이,1.0
과거_순간,1.0,보면_좋아요,4,어이가리_재밌어요,1.0
과거_알았는데,1.0,보면_진짜,4,어이가리_현실,1.0
과거_내,1.0,보면_따라가다,4,어이가리_보고왔어요,1.0
과거_흥행,1.0,보면_싶을,4,어이가리_소소한감동,1.0
과거_구해주지,1.0,보면_모녀가,3,어이가리_맛은,1.0
과거_이야기로,1.0,보면_모든,3,어이가리_좋았어요,1.0
과거_불안하기만,1.0,보면_눈물,3,영화는_본,23.0
과거_살고있는가,1.0,보면_끝까지,3,영화는_좋은,20.0
과거_감독의,1.0,보면_울고싶을,3,영화는_놀란,17.0
과거_우리의,1.0,보면_더욱,3,영화는_감독의,16.0
과거_스토리를,1.0,보면_되는,3,영화는_아니지만,15.0
과거_를,1.0,보면_기대안하고,3,영화는_좋았는데,12.0
과거_모습과,1.0,보면_눈으로,3,영화는_슬픈,10.0
과거_기억속에서,1.0,보면_듯,3,영화는_역시,10.0
과거_장면이,1.0,보면_보다,3,영화는_항상,9.0
과거_메모,1.0,보면_살다,3,영화는_진짜,9.0
과거_씬흑백과,1.0,보면_연인과,3,영화는_쓸만한,9.0
과거_흑백의,1.0,보면_좋겠어요,3,영화는_아닙니다,9.0
과거_진행되는,1.0,보면_된다,3,영화는_이창동의,8.0
과거_극장편말고는,1.0,보면_집중해서,3,영화는_아니다,8.0
과거_레전드,1.0,보면_모습을,3,영화는_감독,8.0
과거_10대20대,1.0,보면_감동이,3,영화는_다룬,8.0
과거_때문이다,1.0,보면_연기를,3,영화는_로맨스,7.0
과거_극중,1.0,보면_기억을,3,영화는_아닌,7.0
과거_회상,1.0,보면_누구나,3,영화는_언제나,7.0
과거_부분만,1.0,보면_좋을것같아요,3,영화는_놀란의,7.0
과거_본인들,1.0,보면_내용만,3,영화는_없었다,6.0
과거_레니,1.0,보면_희극,3,영화는_만든,6.0
과거_자신의,1.0,보면_마음이,3,영화는_사실,6.0
과거_등장인물의,1.0,보면_모두가,3,영화는_아님,6.0
과거_삶,1.0,보면_재밌는,3,영화는_처음,6.0
과거_남자를,1.0,보면_난,3,영화는_다시,6.0
과거_시점을,1.0,보면_좋겠다,3,영화는_운,5.0
과거_남친버리고,1.0,보면_알츠하이머,3,영화는_나에게,5.0
