word,score
눈물 흘리고,11
눈물 한바가지,11
눈물 흘리면서,11
눈물 나는,10
눈물 찔끔,10
눈물 진짜,10
눈물 흘리는,10
눈물 참느라,10
눈물 흘린,9
눈물 흘리게,9
눈물 마지막에,9
눈물 흘리며,9
눈물 흘릴,8
눈물 쏟게,7
눈물 계속,7
눈물 내내,7
눈물 나게,7
눈물 질질,7
눈물 많이,7
눈물 봐도,7
눈물 봤다가,7
눈물 보면서,7
눈물 없이,7
눈물 오랜만에,6
눈물 보다가,6
눈물 엄청,6
눈물 날,6
눈물 바가지,6
눈물 방울,6
눈물 없는,6
눈물 모르게,5
눈물 감동의,5
눈물 억지로,5
눈물 내,5
눈물 흐르는,4
눈물 짜내는,4
눈물 오랫만에,4
눈물 반전에,4
눈물 주르륵,4
눈물 보면,4
눈물 가서,4
눈물 을,4
눈물 다,4
눈물 나고,4
눈물 아침부터,4
눈물 간만에,4
눈물 연기에,4
눈물 슬퍼서,4
눈물 보며,4
눈물 많은,3
눈물 않는,3
눈물 영화를,3
눈물 짜내기,3
눈물 연기,3
눈물 범벅이,3
눈물 흘리지,3
눈물 참으면서,3
눈물 흘림,3
눈물 버튼,3
눈물 또르륵,3
눈물 좔좔,3
눈물 한방울,3
눈물 나오는,3
눈물 보는내내,3
눈물 보러갔다가,3
눈물 장면에서,3
눈물 반전,3
눈물 억지,3
눈물 새벽에,3
눈물 봤는데,3
눈물 드라마,3
눈물 갈수록,2
눈물 쭈욱,2
눈물 짜내지,2
눈물 쏟았네요,2
눈물 빼는,2
눈물 부모님과,2
눈물 짓게,2
눈물 로,2
눈물 난다,2
눈물 후반,2
눈물 장면은,2
눈물 때마다,2
눈물 뽑는,2
눈물 웃음,2
눈물 보다,2
눈물 나서,2
눈물 마지막까지,2
눈물 갔다가,2
눈물 영화보고,2
눈물 순간,2
눈물 빚어내는,2
눈물 배우의,2
눈물 흘렸던,2
가장 세상에서,93
가장 아름다운,70
가장 중,54
가장 큰,39
가장 슬픈,30
가장 많이,27
가장 소중한,24
가장 좋아하는,22
가장 잔인한,20
가장 내가,20
가장 행복한,18
가장 중요한,17
가장 무서운,16
가장 먼저,15
가장 기억에,14
가장 아름다웠던,14
가장 행복했던,13
가장 중에,13
가장 좋은,11
가장 인생에서,10
가장 영화중,10
가장 세상,9
가장 가까운,9
가장 지금이,9
가장 영화중에,9
가장 사랑하는,9
가장 영화중에서,9
가장 좋았던,9
가장 나를,7
가장 강력한,7
가장 할,6
가장 완벽한,6
가장 아름답고,6
가장 순수한,6
가장 장면이,6
가장 나다운,6
가장 영화에서,6
가장 인생의,6
가장 크게,6
가장 슬프고,6
가장 내게,6
가장 시는,5
가장 게,5
가장 두려운,5
가장 이상적인,5
가장 통틀어,5
가장 마음에,5
가장 나답게,5
가장 있을,5
가장 필요한,4
가장 생애,4
가장 마지막까지,4
가장 나에게,4
가장 개인적으로,4
가장 현실적이고,4
가장 슬픈영화,4
가장 따뜻한,4
가장 기억하는,4
가장 것이,4
가장 힘든,4
가장 최고,4
가장 평범한,4
가장 있어,4
가장 살면서,4
가장 생에,4
가장 현실적인,4
가장 취향을,4
가장 기억하고,3
가장 사랑스러운,3
가장 슬펐던,3
가장 가혹한,3
가장 사실,3
가장 솔직한,3
가장 로맨틱한,3
가장 눈부신,3
가장 멋진,3
가장 드러난,3
가장 올해,3
가장 인상적인,3
가장 높은,3
가장 대사가,3
가장 당신의,3
가장 이시대,3
가장 사랑이,3
가장 사실적인,3
가장 대해,3
가장 빛나는,3
가장 영화는,3
가장 아픈,3
가장 삶에서,3
가장 행복해,3
가장 좋았다,3
가장 감동적인,3
가장 멜로영화중,3
가장 없는,3
가장 마음이,3
가장 사람이,3
가장 공포스러운,3
가장 어쩌면,3
가장 위대한,3
현실 속에서,10
현실 속,7
현실 슬픈,6
현실 의,6
현실 없는,5
현실 이,5
현실 않은,5
현실 안타까운,4
현실 잔인한,4
현실 꿈과,4
현실 과,4
현실 적인,4
현실 을,4
현실 에서,3
현실 되는,3
현실 속에,3
현실 꿈,3
현실 못하는,3
현실 앞에,3
현실 환상과,3
현실 이상과,3
현실 사이의,3
현실 같은,2
현실 일어날,2
현실 진짜,2
현실 관통하는,2
현실 받아들여야,2
현실 남매,2
현실 의지가,2
현실 아닌,2
현실 환상,2
현실 아름다운,2
현실 비,2
현실 속의,2
현실 가족의,2
현실 적,2
현실 초,2
현실 아이러니한,2
현실 수도,2
현실 싶은,2
현실 비참한,2
현실 어지러운,1
현실 올,1
현실 보다는,1
현실 까지의,1
현실 베티,1
현실 서서히,1
현실 냉엄한,1
현실 슬프다,1
현실 당신의,1
현실 lies강력한,1
현실 괴로운,1
현실 바라보아야,1
현실 괴리된,1
현실 서글픈,1
현실 소재랑,1
현실 음담패설이나,1
현실 공포,1
현실 지독한,1
현실 자신의,1
현실 감성과,1
현실 감정과,1
현실 될,1
현실 조작된,1
현실 갑작스런,1
현실 죽어가는,1
현실 남매가,1
현실 맘이,1
현실 사랑하지만,1
현실 압도하는,1
현실 환자의,1
현실 사랑이,1
현실 언제까지,1
현실 자체이다,1
현실 마주할,1
현실 알츠하이머,1
현실 앞에서는,1
현실 치매환자의,1
현실 10편과,1
현실 피곤하긴,1
현실 보고있는,1
현실 죄송합니다,1
현실 열심히,1
현실 로맨스,1
현실 않았고,1
현실 무게,1
현실 삶의,1
현실 차분하게,1
현실 온,1
현실 냉담한,1
현실 초고령화사회에,1
현실 은,1
현실 삶은,1
현실 있을까,1
현실 냉랭한,1
현실 가능성이,1
현실 낭만과,1
현실 빠져들지,1
현실 담은,1
현실 기분,1
재미 감동,12
재미 감동과,9
재미 있게,4
재미 봐도,4
재미 있습니다,4
재미 있었어요,3
재미 입니다,3
재미 없는,2
재미 완전,2
재미 노,2
재미 연기를,2
재미 굿,2
재미 생각보다,2
재미 없어요,2
재미 나름,1
재미 보다는,1
재미 감동괜찮았어요,1
재미 알면,1
재미 드라마를,1
재미 그냥감동적이고,1
재미 없어서가,1
재미 없잖아,1
재미 무난한,1
재미 도,1
재미 있고,1
재미 진짜,1
재미 반전이,1
재미 노력하는,1
재미 풀렸다,1
재미 없어서으잉,1
재미 지루하고,1
재미 910,1
재미 지네요,1
재미 좋았어요배우분들의,1
재미 반전괜찮은,1
재미 안되고,1
재미 스토리,1
재미 있거,1
재미 하나도,1
재미 웃음과,1
재미 이해하고싶은,1
재미 왈,1
재미 있어요,1
재미 9510,1
재미 없었어요,1
재미 맞추는,1
재미 모두가지고있네요,1
재미 다시보는,1
재미 있을,1
재미 처음에,1
재미 더럽게,1
재미 다름,1
재미 있지만소소한,1
재미 없었습니다,1
재미 콜,1
재미 어이가리,1
재미 자극적인,1
재미 없어서,1
재미 거기다,1
재미 있는,1
재미 이준호,1
재미 파더,1
재미 합니까,1
재미 없는데,1
재미 있단,1
재미 형편없어서,1
재미 지루함,1
재미 영화는,1
