"url","username","reviewDate","year","review","rating","likes"
"https://pedia.watcha.com/ko-KR/comments/droQ09mj9EyNJ","김무성","11년 전",2013,"코미디인줄 알고봤는데 코미디보다 더한걸얻었다 어떤이들은 영화의작품성이니 개연성이니를따지며 만점을주지않을수있겠지만 감동만으로도 나에겐 5점만점되기에 충분했다","5.0","41"
"https://pedia.watcha.com/ko-KR/comments/GO6MZg450eQNx","박서하","8개월 전",2024,"두 배우의 고유한 매력이 그나마.","2.5","40"
"https://pedia.watcha.com/ko-KR/comments/8kXQe7yWly2P6","idaein","7년 전",2017,"진부하게 시작해서 신선하게 마무리한다. 헨리가 루시에게 사랑하는 방식도 똑같다. 동물들 연기보는 재미도 꽤 좋았다.","3.5","39"
"https://pedia.watcha.com/ko-KR/comments/nd3M3ddmeLQNg","CHAEYOOE","8년 전",2016,"독특한 설정에 기댄 편리한 진행.","2.5","38"
"https://pedia.watcha.com/ko-KR/comments/y4ZMOWAy4MOp3","샌드","10년 전",2014,"제목 번역을 정말 잘 한 영화 중 하나.","3.5","32"
"https://pedia.watcha.com/ko-KR/comments/6aLMPLnvr0MOw","이진수/(Binary)","6년 전",2018,"금붕어도 사랑해주는 누군가가 있잖아 # You make me wanna be a better man     (이보다 더 좋을 순 없다 중)     매일마다 노력하게 만드는 당신을 사랑합니다 # Hi, I am Tom # 탐은 10초컷 # 브루스윌리스가 👻 인걸 잊고 다시 보고 싶다 # 스테로이트 복용하면 야한꿈을 꾼다고?? # last first 💋  # 이래서 하와이로 다들 떠나는구나 🌺  # 나도 첫 키스를 못잊겟다     유치원 다닐때 기억인데도... 아 뽀뽄가? # 이렇게 사람 relax 시키고 설레게 만드는 영화가     좋은 영화 # 첫키스 vs 탄산    둘 중 누가 더 톡 쏠까 # 로코 여신 “드류 베리모어” # 까막눈 수법.. 이 나라에선 안통하겟지?","3.5","31"
"https://pedia.watcha.com/ko-KR/comments/W9bEBbznpLEpZ","REZIN","8년 전",2016,"기억보다 내 옆에 있는 사람이 얼마나 소중한지  기억상실 소재를 사랑스럽고 유쾌하게 풀어낸 영화","4.0","31"
"https://pedia.watcha.com/ko-KR/comments/7JVEoLwPlz29y","-채여니 영화평-","6년 전",2018,"평생 그녀에게 매일 최고의 첫키스를 선물해주고 싶어요. 기억하지 못해도 괜찮아요, 진심으로 그녀를 사랑하니까요.","3.5","29"
"https://pedia.watcha.com/ko-KR/comments/droQ0D589QyNJ","Bonnie som","10년 전",2014,"이런 사랑이 있을까 이런 사랑을 할수있을까..","4.0","29"
"https://pedia.watcha.com/ko-KR/comments/gwVQxK3DXMB0r","혜미","11년 전",2013,"설레임을 느끼게 해주었던 첫사랑같은 영화~ 전개되는 스토리를 보면 참 영화답게 잘 만들었다는 생각이드는.. 또보고싶당","5.0","29"
"https://pedia.watcha.com/ko-KR/comments/8n92VaJDWXEAJ","공주","6년 전",2018,"내일도 날 포기하지 않았으면 좋겠어요. 내일도 나에게 말을 걸어줘요. 백합에 대해서요. 전 백합을 아주 좋아하거든요.  💐 # 레드벨벳 아이린 추천 영화","4.0","28"
