word(SoyNLP),score(SoyNLP),word(TF-IDF),score(TF-IDF),word(KeyBERT),score(KeyBERT)
아버지_엄마는,4.0,끝까지_없는,8,내용이_책과는,8.0
아버지_그렇게,4.0,끝까지_끌고가는,8,내용이_봤는데,8.0
아버지_난,4.0,끝까지_영화는,8,내용이_어려워서,6.0
아버지_안성기의,4.0,끝까지_포기하지,8,내용이_엄청,6.0
아버지_우리네,4.0,끝까지_의심하게,8,내용이_영화가,6.0
아버지_모습에서,4.0,끝까지_처음,8,내용이_그런지,6.0
아버지_하고,4.0,끝까지_봤습니다,8,내용이_책,6.0
아버지_생각도,4.0,끝까지_중간부터,8,내용이_다르네요,6.0
아버지_세대의,4.0,끝까지_재밌어요,8,내용이_이해,6.0
아버지_보는내내,4.0,끝까지_끌고,8,내용이_어려움,6.0
아버지_내린다,4.0,끝까지_누가,8,내용이_갑자기,6.0
아버지_한테,2.0,끝까지_잔잔한,8,내용이_좋아요,6.0
아버지_설현이,2.0,끝까지_해보려고,8,내용이_원작,6.0
아버지_한지민이,2.0,끝까지_사랑을,8,내용이_연기와,6.0
아버지_오늘,2.0,끝까지_집중하고,8,내용이_어려웠는데,6.0
아버지_한가지만,2.0,끝까지_봤는데,8,내용이_다르게,6.0
아버지_예매해드렸는데,2.0,끝까지_못,8,내용이_살짝,6.0
아버지_만족스러웠다,2.0,끝까지_자신의,6,내용이_모든,6.0
아버지_갇혀살던,2.0,끝까지_긴장하고,6,내용이_어렵고,6.0
아버지_에서,2.0,끝까지_사랑,6,내용이_별,6.0
아버지_인감찾을때,2.0,끝까지_영화가,6,내용이_어려워요,6.0
아버지_인간의,2.0,끝까지_집중할,6,내용이_책이랑은,6.0
아버지_끝내,2.0,끝까지_약속을,6,내용이_좋았고,6.0
아버지_사랑,2.0,끝까지_스토리,6,내용이_반전의,6.0
아버지_라면,2.0,끝까지_보는,6,내용이_좋으나,6.0
아버지_불효자식이었네,2.0,끝까지_좋았습니다,6,내용이_다르지만,6.0
아버지_않았던,2.0,끝까지_헷갈리는,6,내용이_지루하고,6.0
아버지_건강하게,2.0,끝까지_보니,6,내용이_비슷한,5.0
아버지_속에서의,2.0,끝까지_범인이,6,내용이_듯한,4.0
아버지_앓는,2.0,끝까지_몰입도,6,내용이_완전히,4.0
아버지_저하고,2.0,끝까지_참고,6,내용이_어렵네요,4.0
아버지_실패한,2.0,끝까지_무엇이,6,내용이_아닌,4.0
아버지_건강하세요,2.0,끝까지_봄,6,내용이_앞뒤,4.0
아버지_그가,2.0,끝까지_사랑은,6,내용이_완전,4.0
아버지_도착한다,2.0,끝까지_혼란스럽게,6,내용이_자꾸,4.0
아버지_당신께서,2.0,끝까지_마음이,6,내용이_어렵긴,4.0
아버지_않네요,2.0,끝까지_반전이,6,내용이_소설과,4.0
아버지_출발하여,2.0,끝까지_드라마는,6,내용이_오락가락,4.0
아버지_아닌,2.0,끝까지_지루하지만,6,내용이_진짜,4.0
아버지_옆에서,2.0,끝까지_계속,6,내용이_잘하는데,4.0
아버지_바라보는,2.0,끝까지_꼭,6,내용이_꽤,4.0
아버지_오프닝은,2.0,끝까지_좋았다,6,내용이_좋아서,4.0
아버지_모습을,2.0,끝까지_알수없는,6,내용이_탄탄하다,4.0
아버지_나쁜,2.0,끝까지_보기,6,내용이_영화는,4.0
아버지_특히,2.0,끝까지_집중하며,6,내용이_보니,4.0
아버지_치매가깊어진,2.0,끝까지_진실이,6,내용이_아니라,4.0
아버지_초상이다,2.0,끝까지_갈,6,내용이_나온,4.0
아버지_왔어요,2.0,끝까지_한다,6,내용이_뒤,4.0
아버지_무심하던,2.0,끝까지_간다,6,내용이_마음에,4.0
아버지_당함과,2.0,끝까지_놓지,6,내용이_중간중간,4.0
아버지_전개는,2.0,끝까지_반전,6,내용이_책하고,4.0
아버지_시대의,2.0,끝까지_반전에,4,내용이_달라요,4.0
아버지_평생,2.0,끝까지_이렇게,4,내용이_지루한,4.0
아버지_집,2.0,끝까지_자리를,4,내용이_슬프고,4.0
아버지_그의,2.0,끝까지_실재인지,4,내용이_못한,4.0
아버지_아들,2.0,끝까지_보고나니,4,내용이_궁금해,4.0
아버지_없는,2.0,끝까지_긴장하게,4,내용이_소설과는,4.0
아버지_오늘밤엔,2.0,끝까지_봤을,4,내용이_있는,4.0
아버지_부른다,2.0,끝까지_봤네요,4,내용이_특이해서,4.0
아버지_연기가,2.0,끝까지_내,4,내용이_있네요,4.0
아버지_85세,2.0,끝까지_그럼에도,4,내용이_어둡고,4.0
노아_가,34.0,끝까지_어렵네요,4,내용이_썩,4.0
노아_의,32.0,끝까지_집중하면서,4,내용이_대한,4.0
노아_와,28.0,끝까지_삶을,4,내용이_현실적인,4.0
노아_는,20.0,끝까지_옆에서,4,내용이_있어서,4.0
노아_를,14.0,끝까지_슬펐던,4,내용이_근데,4.0
노아_랑,10.0,끝까지_한번,4,내용이_너무나,4.0
노아_앨리와,10.0,끝까지_놓칠,4,내용이_좋았다,4.0
노아_앨리,10.0,끝까지_사랑이,4,내용이_있어,4.0
노아_같은,8.0,모든_걸,358,좋아요_연기가,128.0
노아_앨리가,6.0,모든_것을,230,좋아요_연기,94.0
노아_노년의,6.0,모든_것이,180,좋아요_아주,30.0
노아_보고,4.0,모든_당신은,172,좋아요_연기력이,24.0
노아_가난했던,4.0,모든_게,92,좋아요_보기,24.0
노아_멋진,4.0,모든_세상,62,좋아요_연기는,18.0
노아_유혹한,4.0,모든_세상의,56,좋아요_연기도,18.0
노아_하고,4.0,모든_있는,50,좋아요_연기력,18.0
노아_약혼자,4.0,모든_배우들의,48,좋아요_넘,16.0
노아_나이든,4.0,모든_영화의,44,좋아요_당신이,14.0
노아_2,4.0,모든_것들이,44,좋아요_근데,12.0
노아_만나,4.0,모든_것은,34,좋아요_잘봤습니다,10.0
노아_엘리,4.0,모든_기억을,32,좋아요_스토리,10.0
노아_앨리에게,4.0,모든_내,30,좋아요_진짜,10.0
노아_만큼이나,4.0,모든_것들을,28,좋아요_재미있어요,10.0
노아_우와,4.0,모든_나의,28,좋아요_다,10.0
노아_에게,4.0,모든_기억이,26,좋아요_재미있게,10.0
노아_사랑하는,4.0,모든_순간이,26,좋아요_너무너무,10.0
노아_젓는,2.0,모든_장면이,20,좋아요_재개봉해서,10.0
노아_1,2.0,모든_태어난,20,좋아요_영화가,8.0
노아_이야기를,2.0,모든_배우들,18,좋아요_굿굿,8.0
노아_사랑했는지,2.0,모든_연기가,18,좋아요_보니,8.0
노아_사랑이진짜깊다,2.0,모든_괜찮아,18,좋아요_좋았어요,8.0
노아_정신차리라고,2.0,모든_배우들이,18,좋아요_봤습니다,8.0
노아_못했던,2.0,모든_사람들이,16,좋아요_재밌어요,8.0
노아_제대한,2.0,모든_것의,14,좋아요_날,6.0
노아_사랑해,2.0,모든_대한,14,좋아요_스토리도,6.0
노아_한테,2.0,모든_면에서,14,좋아요_배우들의,6.0
노아_론이,2.0,모든_건,12,좋아요_배우,6.0
노아_남자와,2.0,모든_위해,12,좋아요_보면,6.0
노아_보이지만,2.0,모든_사람의,12,좋아요_배우연기,6.0
노아_돌아왔어,2.0,모든_감정을,12,좋아요_재밌게,6.0
노아_할아버지,2.0,모든_이들에게,12,좋아요_재개봉,6.0
노아_이유가,2.0,모든_기억까지,12,좋아요_많이,6.0
노아_사람이라는,2.0,모든_하는,12,좋아요_내용이,6.0
노아_무섭다던,2.0,모든_할래,10,좋아요_감사합니다,6.0
노아_싶다던,2.0,모든_살아가는,10,좋아요_추천합니다,6.0
노아_당시,2.0,모든_당신이,10,좋아요_좋아해요,6.0
노아_이놈진짜미친놈인가,2.0,모든_이들이,10,좋아요_딸에,6.0
노아_사람이었는데,2.0,모든_삶,10,좋아요_연출,6.0
노아_소유한,2.0,모든_사람들의,10,좋아요_역시,6.0
노아_진정한,2.0,모든_기억은,10,좋아요_음악도,6.0
노아_엘리랑,2.0,모든_사람을,10,좋아요_봤어요,4.0
노아_느꼈다,2.0,모든_기억으로,10,좋아요_잼있어요,4.0
노아_뭔가,2.0,모든_자신의,8,좋아요_슬퍼요,4.0
노아_때리는,2.0,모든_알츠하이머,8,좋아요_않아,4.0
노아_황혼,2.0,모든_영화가,8,좋아요_설경구씨,4.0
노아_않는,2.0,모든_제외한,8,좋아요_극장에서,4.0
노아_라이언,2.0,모든_사람이,8,좋아요_연기력은,4.0
노아_옆집,2.0,모든_보면,8,좋아요_재미있었어요,4.0
노아_멋있는,2.0,모든_사랑이,8,좋아요_굿,4.0
노아_퇴원한,2.0,모든_단점을,8,좋아요_작품,4.0
노아_헤어진,2.0,모든_스토리를,8,좋아요_스토리가,4.0
노아_그냥,2.0,모든_아니라,8,좋아요_그냥,4.0
노아_캘런은,2.0,모든_이에게,8,좋아요_몰입도,4.0
노아_같다,2.0,모든_없이,8,좋아요_봐도,4.0
노아_부분은,2.0,모든_않은,8,좋아요_잔잔하니,4.0
노아_뭐,2.0,모든_드라마의,8,좋아요_메멘토,4.0
노아_이어져서,2.0,모든_삶의,8,좋아요_영화네요,4.0
노아_샤우팅하는,2.0,모든_장면들이,8,좋아요_모습이,4.0
노아_추억하며,2.0,모든_기억들을,8,좋아요_내용도,4.0
노아_처음엔,2.0,모든_끝난다,8,좋아요_않아서,4.0
노아_도,2.0,모든_일이,8,좋아요_설현은,4.0
노아_미쳤다,2.0,모든_시간을,8,좋아요_좋네요,4.0
노아_사람들은,2.0,모든_배우의,8,좋아요_몰입감,4.0
노아_옷벗고있으니까,2.0,모든_순간은,8,좋아요_설경구,4.0
노아_돌아와달라하지만,2.0,모든_사랑하는,8,좋아요_있어서,4.0
노아_생각했던,2.0,모든_장면에서,8,좋아요_끝까지,4.0
노아_가능해,2.0,모든_것들에,8,좋아요_꼭,4.0
노아_말은,2.0,모든_것에,7,좋아요_내용,4.0
노아_났다,2.0,모든_사랑을,7,좋아요_마지막이,4.0
노아_내가,2.0,모든_풋사랑엔,6,좋아요_되어,4.0
노아_같아서,2.0,모든_인간의,6,좋아요_잘관람했어요,4.0
노아_파란,2.0,모든_2,6,좋아요_그대어이가리,4.0
노아_불가능함에도,2.0,모든_배우,6,좋아요_재미있고,4.0
노아_둘의,2.0,모든_죽어가는,6,좋아요_내용은,4.0
노아_얘,2.0,모든_영화를,6,좋아요_다시봐도,4.0
노아_주인공의,2.0,모든_사람들에게,6,좋아요_파일럿,2.0
노아_선택,2.0,모든_등장하는,6,좋아요_영화도,2.0
노아_그래서인가,2.0,모든_그의,6,좋아요_같이보기,2.0
노아_론,2.0,모든_인물을,6,좋아요_눌러요,2.0
노아_툭하면,2.0,모든_퍼즐이,6,좋아요_봐도봐도,2.0
노아_승연,2.0,모든_이루는,6,좋아요_준다,2.0
노아_공감이안감,2.0,모든_여성의,6,좋아요_엄청,2.0
노아_want,2.0,모든_작품,6,좋아요_슬퍼,2.0
노아_알게해준,2.0,모든_나오는,6,좋아요_몰입도도,2.0
노아_넘치는,2.0,모든_했던,6,좋아요_봣습니다,2.0
노아_승낙하는순간에,2.0,모든_영화는,6,좋아요_보고,2.0
노아_그들은,2.0,모든_그냥,6,좋아요_안되게,2.0
노아_젊은,2.0,모든_분들,6,좋아요_보게되어,2.0
노아_앨리랑,2.0,모든_딸과,6,좋아요_오오옹,2.0
노아_시작은,2.0,모든_마지막에,6,좋아요_연기력으로만봐도,2.0
스릴러_한국,42.0,모든_분들에게,6,좋아요_반전과,2.0
스릴러_중,24.0,모든_주변의,6,좋아요_봐서,2.0
스릴러_본,22.0,모든_상황이,6,좋아요_스릴러라서,2.0
스릴러_한국형,20.0,모든_장면을,6,좋아요_배우들,2.0
스릴러_최고의,18.0,모든_분들이,6,좋아요_멋진,2.0
스릴러_범죄,16.0,모든_대사가,6,좋아요_설현도,2.0
스릴러_영화의,14.0,모든_연기력으로,6,좋아요_같아서,2.0
스릴러_괜찮은,14.0,모든_있었던,6,좋아요_여성분들께,2.0
스릴러_웰메이드,14.0,좋았다_연기가,204,메멘토_역시,22.0
스릴러_영화를,12.0,좋았다_연기는,100,메멘토_한국판,20.0
스릴러_장르의,10.0,좋았다_연기도,60,메멘토_같은,16.0
스릴러_높은,10.0,좋았다_않아서,46,메멘토_복습,14.0
스릴러_영화로,10.0,좋았다_연기,44,메멘토_memento,12.0
스릴러_좋은,10.0,좋았다_있어서,38,메멘토_는,12.0
스릴러_로,8.0,좋았다_특히,26,메멘토_재개봉,12.0
스릴러_미스터리,8.0,좋았다_매우,24,메멘토_인생영화,12.0
스릴러_넘치는,8.0,좋았다_연출도,20,메멘토_모리,12.0
스릴러_영화는,8.0,좋았다_스토리가,20,메멘토_놀란,12.0
스릴러_수작,8.0,좋았다_다,20,메멘토_잘봤습니다,10.0
스릴러_장르에,8.0,좋았다_보기,18,메멘토_다시,10.0
스릴러_중에,8.0,좋았다_영화가,16,메멘토_다시봐도,10.0
스릴러_평범한,8.0,좋았다_스토리도,14,메멘토_봤어요,8.0
스릴러_심리,8.0,좋았다_제일,14,메멘토_크리스토퍼놀란,8.0
스릴러_는,8.0,좋았다_연기력은,14,메멘토_인셉션,8.0
스릴러_가,8.0,좋았다_나는,14,메멘토_영화가,6.0
스릴러_추적,8.0,좋았다_진짜,14,메멘토_어설픈,6.0
스릴러_반전,8.0,좋았다_연기력이,14,메멘토_내가,6.0
스릴러_영화가,6.0,좋았다_반전이,14,메멘토_한국식,6.0
스릴러_진부한,6.0,좋았다_결말이,14,메멘토_본,6.0
스릴러_로서,6.0,좋았다_생각보다,14,메멘토_좋았어요,6.0
스릴러_보는,6.0,좋았다_연출이,14,메멘토_감독의,6.0
스릴러_없는,6.0,좋았다_봐서,12,메멘토_크리스토퍼,6.0
스릴러_한편,6.0,좋았다_점이,12,메멘토_재밌게,6.0
스릴러_원작을,6.0,좋았다_없어서,12,메멘토_를,6.0
스릴러_라고,6.0,좋았다_난,12,메멘토_보길,4.0
스릴러_원작,6.0,좋았다_원작이,12,메멘토_리메이크,4.0
스릴러_설경구와,6.0,좋았다_연기력도,12,메멘토_좋습니다,4.0
스릴러_마지막까지,6.0,좋았다_있어,12,메멘토_보는,4.0
스릴러_재밌는,6.0,좋았다_배우들의,10,메멘토_이후로,4.0
스릴러_설경구,6.0,좋았다_스토리,10,메멘토_한국,4.0
스릴러_설경구의,6.0,좋았다_아니라,10,메멘토_이후,4.0
스릴러_영화에,6.0,좋았다_연기만,10,메멘토_좋아요,4.0
스릴러_만드는,6.0,좋았다_흐름이,10,메멘토_봤습니다,4.0
스릴러_만든,6.0,좋았다_내용도,10,메멘토_박하사탕,4.0
스릴러_완벽한,4.0,좋았다_근데,10,메멘토_대박,4.0
스릴러_분위기,4.0,좋았다_느낌이,8,메멘토_의,4.0
스릴러_느낌이,4.0,좋았다_않아,8,메멘토_느낌,4.0
스릴러_된,4.0,좋았다_배우,8,메멘토_대단하네요,4.0
스릴러_연기,4.0,좋았다_장면이,8,메멘토_새긴,4.0
스릴러_재밌었습니다,4.0,좋았다_보는,8,메멘토_결말은,4.0
스릴러_액션,4.0,좋았다_것도,8,메멘토_놀란은,4.0
스릴러_다운,4.0,좋았다_굉장히,8,메멘토_놀란의,4.0
스릴러_같아요,4.0,좋았다_내가,8,메멘토_좋은,4.0
스릴러_좋아하면,4.0,좋았다_가장,8,메멘토_리마스터링은,4.0
스릴러_인,4.0,좋았다_결말도,8,메멘토_feat,4.0
스릴러_거듭하는,4.0,좋았다_없이,8,메멘토_점에서,4.0
스릴러_영화보다,4.0,좋았다_설현의,8,메멘토_연기자들의,2.0
스릴러_좋았습니다,4.0,좋았다_아주,8,메멘토_급,2.0
스릴러_모르는,4.0,좋았다_같아,8,메멘토_보급형,2.0
스릴러_볼만한,4.0,좋았다_연출,8,메멘토_4050,2.0
스릴러_영화답게,4.0,좋았다_점은,6,메멘토_뻔해,2.0
스릴러_그냥,4.0,좋았다_표현해서,6,메멘토_만난거니,2.0
스릴러_내가,4.0,좋았다_설현도,6,메멘토_굴레,2.0
스릴러_같은,4.0,좋았다_만들어서,6,메멘토_느낌이,2.0
스릴러_보여준,4.0,좋았다_나름,6,메멘토_색을,2.0
스릴러_드라마,4.0,좋았다_마지막,6,메멘토_보고,2.0
스릴러_코믹,4.0,좋았다_표현해줘서,6,메멘토_불행했던,2.0
스릴러_탄탄하고,4.0,좋았다_영화는,6,메멘토_참신한,2.0
스릴러_연쇄,4.0,좋았다_그냥,6,메멘토_하위호환버전원작의,2.0
스릴러_지루한,4.0,좋았다_보니,6,메멘토_인셉션그리고,2.0
스릴러_다,4.0,좋았다_반전도,6,메멘토_봐서,2.0
스릴러_잘만든,4.0,좋았다_고,6,메멘토_개인적,2.0
스릴러_좋았어요,4.0,좋았다_충분히,6,메멘토_생각나고,2.0
스릴러_슬픈,4.0,좋았다_호흡이,6,메멘토_테넷도,2.0
스릴러_소설을,4.0,좋았다_다시,6,메멘토_따라하기라서,2.0
스릴러_않은,4.0,좋았다_설경구,6,메멘토_처음엔,2.0
스릴러_상업,4.0,좋았다_는,6,메멘토_곡성,2.0
스릴러_영화로는,4.0,좋았다_더욱,6,메멘토_건,2.0
스릴러_있는,4.0,좋았다_끝까지,6,메멘토_끝내,2.0
스릴러_대박,4.0,좋았다_모든,6,메멘토_결론은,2.0
스릴러_입니다,4.0,좋았다_너무나,6,메멘토_좋았습니다한국판,2.0
스릴러_영화였습니다,4.0,좋았다_영상미도,6,메멘토_놀란감독이었는데,2.0
스릴러_영화중,4.0,좋았다_전개가,6,메멘토_죽음을,2.0
스릴러_반전이,4.0,좋았다_설경구의,6,메멘토_짝퉁이였음설경구,2.0
스릴러_간만에,4.0,좋았다_나도,6,메멘토_내,2.0
스릴러_사라져버리는,4.0,좋았다_분위기가,6,메멘토_미행이나,2.0
스릴러_느낌,4.0,좋았다_게,6,메멘토_굿굿,2.0
스릴러_치매,4.0,좋았다_역시,6,메멘토_가이,2.0
스릴러_생각했는데,4.0,좋았다_영상미는,6,메멘토_나름,2.0
스릴러_좋아하는데,4.0,좋았다_풀어내서,4,메멘토_덱스터네요,2.0
스릴러_훌륭한,4.0,좋았다_영화도,4,메멘토_의식의,2.0
스릴러_국산,4.0,좋았다_이렇게,4,메멘토_스릴러,2.0
스릴러_준수한,4.0,좋았다_알츠하이머,4,메멘토_냄새날뻔,2.0
스릴러_새로운,4.0,좋았다_캐스팅이,4,메멘토_등의,2.0
스릴러_개인적으로,4.0,좋았다_볼수있어서,4,메멘토_완전,2.0
스릴러_하는,4.0,좋았다_배우들,4,메멘토_덱스터를,2.0
스릴러_역대급,4.0,좋았다_같아서,4,메멘토_자꾸,2.0
스릴러_장르,4.0,좋았다_내,4,메멘토_신파,2.0
스릴러_별로,4.0,좋았다_그런지,4,메멘토_말그대로,2.0
스릴러_느와르,4.0,좋았다_2,4,메멘토_조합이였지만,2.0
사람들_이,14.0,좋았다_분위기는,4,메멘토_균형감각,2.0
사람들_세상,10.0,좋았다_영화를,4,메멘토_재미있었어요,2.0
사람들_있는,10.0,좋았다_뭐가,4,메멘토_주인공이,2.0
사람들_많은,10.0,좋았다_설경구는,4,메멘토_떨어지네,2.0
사람들_다,10.0,좋았다_소중한,4,메멘토_용산cgv놀란기획전,2.0
사람들_사랑하는,10.0,좋았다_독특해서,4,메멘토_놀란이,2.0
사람들_새로운,8.0,좋았다_사랑에,4,메멘토_나는,2.0
사람들_중,8.0,좋았다_아니어서,4,메멘토_영화들,2.0
사람들_아름다운,8.0,기억이_내,68,사랑_을,182.0
사람들_은,8.0,기억이_난다,46,사랑_이,126.0
사람들_사는,6.0,기억이_사라져도,34,사랑_이야기,116.0
사람들_있던,6.0,기억이_사라지는,30,사랑_은,94.0
사람들_내가,6.0,기억이_나지,30,사랑_첫,92.0
사람들_을,6.0,기억이_누구의,26,사랑_아름다운,88.0
사람들_역시,6.0,기억이_모든,26,사랑_하는,80.0
사람들_에게,6.0,기억이_아닌,24,사랑_같은,56.0
사람들_주변,6.0,기억이_안난다,22,사랑_의,54.0
사람들_기억해주는,4.0,기억이_없는,20,사랑_할,48.0
사람들_만난,4.0,기억이_울었던,20,사랑_에,46.0
사람들_사이,4.0,기억이_나질,20,사랑_하고,44.0
사람들_누구도,4.0,기억이_사라지면,18,사랑_진정한,42.0
사람들_주변의,4.0,기억이_사라진,18,사랑_가족의,42.0
사람들_에,4.0,기억이_나를,16,사랑_이라는,38.0
사람들_모두가,4.0,기억이_사라지고,16,사랑_저런,32.0
사람들_살아가는,4.0,기억이_사라진다는,16,사랑_나도,32.0
사람들_착한,4.0,기억이_안나,14,사랑_노년의,30.0
사람들_속에,4.0,기억이_아니라,14,사랑_있는,28.0
사람들_소중한,4.0,기억이_맞는지,14,사랑_영원한,28.0
사람들_모든,4.0,기억이_라는,14,사랑_가족,24.0
사람들_이라,4.0,기억이_자신의,12,사랑_내,24.0
사람들_너무나,2.0,기억이_사라져,12,사랑_없는,24.0
사람들_지루하다는,2.0,기억이_없으면,12,사랑_대한,22.0
사람들_얼마씩,2.0,기억이_다,12,사랑_과,22.0
사람들_가운데서,2.0,기억이_설경구의,12,사랑_스러운,22.0
사람들_이상한,2.0,기억이_안남,10,사랑_최고의,22.0
사람들_아름다워,2.0,기억이_사라져가는,10,사랑_으로,20.0
사람들_최고,2.0,기억이_나의,10,사랑_진짜,20.0
사람들_약속한,2.0,기억이_안나서,10,사랑_하며,19.0
사람들_미안해한다,2.0,기억이_사실인지,10,사랑_영화같은,18.0
사람들_보낸,2.0,기억이_봤는지,10,사랑_것은,18.0
사람들_내릴때,2.0,기억이_사라진다면,10,사랑_도,18.0
사람들_세상에,2.0,기억이_점점,10,사랑_하니까,16.0
사람들_놀라는,2.0,기억이_나도,10,사랑_이란,16.0
사람들_배열되고,2.0,기억이_없어질지도,10,사랑_순수한,16.0
사람들_생각해보면서,2.0,기억이_봤는데,10,사랑_둘의,16.0
사람들_극장내,2.0,기억이_거였습니다,8,사랑_풋,14.0
사람들_우아한,2.0,기억이_하나도,8,사랑_않은,14.0
사람들_바보같은,2.0,기억이_서서히,8,사랑_않는,14.0
사람들_우는지,2.0,기억이_지워진다는,8,사랑_멋진,14.0
사람들_진정한,2.0,기억이_추억과,8,사랑_싶은,14.0
사람들_보고,2.0,기억이_하나씩,8,사랑_예쁜,14.0
사람들_완고한,2.0,기억이_맞는,8,사랑_그들의,14.0
사람들_좋겠다,2.0,기억이_본,8,사랑_따뜻한,14.0
사람들_그들과의,2.0,기억이_왜곡된,8,사랑_꿈꾸는,12.0
사람들_가족,2.0,기억이_없다,8,사랑_진실한,12.0
사람들_않은,2.0,기억이_것이,8,사랑_열렬한,12.0
사람들_있었음설현이,2.0,기억이_내용이,8,사랑_아픈,12.0
사람들_사랑하며,2.0,기억이_안나요,8,사랑_하고싶다,12.0
사람들_주위,2.0,기억이_진실인지,8,사랑_했던,12.0
사람들_창작이란,2.0,기억이_된다,8,사랑_이야기는,12.0
사람들_어려운,2.0,기억이_싶은데,8,사랑_역시,12.0
사람들_헤메는,2.0,기억이_건,6,사랑_스럽다,12.0
사람들_출연한,2.0,기억이_영화가,6,사랑_열정적인,12.0
사람들_얼굴이,2.0,기억이_사람이,6,사랑_끝,12.0
사람들_많은데,2.0,기억이_지금은,6,사랑_해보고,12.0
사람들_사랑처럼,2.0,기억이_진짜인지,6,사랑_이야기가,12.0
사람들_좋다는,2.0,기억이_나는,6,사랑_이야기를,11.0
사람들_공유하는,2.0,기억이_너의,6,사랑_했고,10.0
사람들_나아가는,2.0,기억이_없어지면,6,사랑_슬픈,10.0
사람들_명연기를,2.0,기억이_소중한,6,사랑_지고지순한,10.0
사람들_까고보는,2.0,기억이_필요하다,6,사랑_남자의,10.0
사람들_이것이,2.0,기억이_진짜,6,사랑_한다는,10.0
사람들_믿는,2.0,기억이_아름다웠던,6,사랑_마지막,10.0
사람들_연기하면서,2.0,기억이_사람의,6,사랑_헌신적인,10.0
사람들_로써,2.0,기억이_내가,6,사랑_진실된,10.0
사람들_평이,2.0,기억이_맞는건지,6,사랑_얘기,10.0
사람들_모르겠어여,2.0,기억이_고,6,사랑_사람,10.0
사람들_볼려다,2.0,기억이_살인자의,6,사랑_다시,10.0
사람들_다시,2.0,기억이_지워져도,6,사랑_앨리의,10.0
사람들_경험했다,2.0,기억이_란,6,사랑_그대를,10.0
사람들_뭘까다른,2.0,기억이_매일,6,사랑_건,10.0
사람들_각자의,2.0,기억이_김병수의,6,사랑_이상적인,10.0
사람들_약,2.0,기억이_그녀의,6,사랑_기억,10.0
사람들_착각하는,2.0,기억이_다시,6,사랑_이야기에,10.0
사람들_부정한,2.0,기억이_볼수록,6,사랑_지독한,10.0
사람들_나도,2.0,기억이_사라지더라도,6,사랑_받을,10.0
사람들_최후는,2.0,기억이_알려면,6,사랑_엄마의,8.0
사람들_인정,2.0,기억이_봤던,6,사랑_것도,8.0
사람들_다들,2.0,기억이_점차,6,사랑_서로를,8.0
사람들_준다는건,2.0,기억이_우리를,6,사랑_노인들의,8.0
사람들_눈에는,2.0,기억이_계속,6,사랑_앨리에게,8.0
사람들_불리우는,2.0,기억이_리셋되는,6,사랑_나의,8.0
사람들_무서워하는,2.0,기억이_잊혀지는,6,사랑_애틋한,8.0
사람들_속에서,2.0,기억이_주인공의,6,사랑_끝까지,8.0
사람들_서로를,2.0,기억이_하는,6,사랑_한다고,8.0
사람들_영화이면서도이세상,2.0,기억이_사라진다는건,6,사랑_그들만의,8.0
사람들_젊은,2.0,기억이_왜곡,6,사랑_뜨거운,8.0
사람들_영화속,2.0,기억이_시간과,6,사랑_이다,8.0
사람들_투성이다,2.0,기억이_뒤죽박죽,6,사랑_깊은,8.0
사람들_믿었던,2.0,기억이_인해,6,사랑_앞에,8.0
근데_결말이,42.0,기억이_과거의,6,사랑_단어,8.0
근데_마지막,20.0,기억이_주는,6,사랑_감동적인,8.0
근데_그게,18.0,기억이_날,4,사랑_하나의,8.0
근데_뭔가,16.0,기억이_조금씩,4,사랑_영화를,8.0
근데_나는,14.0,기억이_사라진다고,4,사랑_가족간의,8.0
근데_좋았어요,14.0,기억이_사실을,4,사랑_합니다,8.0
근데_재밌어요,14.0,기억이_쌓아온,4,사랑_절절한,8.0
근데_마지막이,14.0,기억이_봐서,4,사랑_같아요,6.0
근데_이걸,12.0,같은_느낌,58,슬프고_아름다운,36.0
근데_영화는,12.0,같은_사랑,46,슬프고_감동적인,32.0
근데_마지막에,12.0,같은_느낌이,36,슬프고_재밌고,26.0
근데_좋아요,12.0,같은_것만,36,슬프고_무섭고,22.0
근데_후져,12.0,같은_시,34,슬프고_무서운,16.0
근데_설현,12.0,같은_사랑을,34,슬프고_가장,16.0
근데_좋겠는데,12.0,같은_건,30,슬프고_무섭다,14.0
근데_연기,10.0,같은_드라마,28,슬프고_진짜,14.0
근데_영화가,10.0,같은_거,24,슬프고_웃기고,14.0
근데_진짜,10.0,같은_이야기,24,슬프고_아프고,12.0
근데_최고,10.0,같은_걸린,20,슬프고_재밋고,10.0
근데_알겠는데,10.0,같은_동화,20,슬프고_재밌었어요,10.0
근데_좋았다,10.0,같은_얼굴,20,슬프고_아름답고,10.0
근데_봤어요,8.0,같은_오래된,18,슬프고_안타깝고,10.0
근데_그걸,8.0,같은_느낌을,18,슬프고_가슴이,10.0
근데_김남길,8.0,같은_매일,18,슬프고_감동적이고,10.0
근데_봤다,8.0,같은_날,16,슬프고_너무나,10.0
근데_결말을,8.0,같은_좋을,16,슬프고_뻔하지만,8.0
근데_아쉽다,8.0,같은_영화를,16,슬프고_안타깝네요,8.0
근데_재밌었어요,8.0,같은_메멘토,16,슬프고_아픈,8.0
근데_애가,8.0,같은_있는,14,슬프고_마음,8.0
근데_중간에,8.0,같은_데,14,슬프고_안타까운,8.0
근데_좋다,8.0,같은_사람을,14,슬프고_여운이,8.0
