,전체주중주말,주운행선,운행년월,일수,주말수,주중수,공휴일수,명절수,공급차량수,공급좌석합계수,승차인원수,1인당단가,1인당거리,1좌석당단가,좌석회전율,1키로당단가,승차율,관광,일반,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수,1열차당승차인원,접종시작자수,사망자수,코로나진행정도,확진자수,접종완료자수,정부대응정도,격리된자수,국가이동제한정도,ITX-마음,ITX-새마을,누리로,무궁화호,새마을호
1089,주말,전라선,2017-10-01,13,13,0,0,0,402.7692308,20444.61538,21794.15385,29038.33542,2397.244889,30938.13785,1.065664501,12.1175112,0.654260985,0,18.23076923,5.307692308,0.153846154,12.76923077,6.692307692,6,10.69230769,30.69230769,710.4436725,0,0,0,0,0,0,0,0,0,2434.307692,1518.153846,20343.07692,1151.846154
1090,주말,전라선,2017-11-01,12,12,0,0,0,404,20622.08333,23534.91667,28206.08594,2334.440583,32176.20792,1.141198705,12.08503164,0.683349978,0,18.75,0,0,18.75,7,6,11,31,759.1908602,0,0,0,0,0,0,0,0,0,2691.166667,1519.75,20962.25,805.0833333
1091,주말,전라선,2017-12-01,15,15,0,0,0,389.6,19846.66667,21522.86667,28439.78098,2353.208224,30844.18013,1.085020471,12.09270534,0.654075461,0,16.2,0,0,16.2,6.4,6,10.4,30.4,708.0590681,0,0,0,0,0,0,0,0,0,2362.466667,1362.066667,18689.06667,636.4
1092,주말,전라선,2018-01-01,12,12,0,0,0,380,19405,18977,28756.20282,2390.344891,28112.56352,0.977858269,12.0329117,0.597772225,0,15.25,0,0,15.25,6,6,10,30,632.5666667,0,0,0,0,0,0,0,0,0,2071,1269.166667,16924.75,580.25
1093,주말,전라선,2018-02-01,12,12,0,2,2,370,18860,19431.66667,29057.14599,2405.819667,29894.98705,1.030311064,12.08034824,0.63779086,0,14.83333333,3.5,1.5,9.833333333,5,5,8,30,647.7222222,0,0,0,0,0,0,0,0,0,2116.75,1297.083333,17474.75,843.75
1094,주말,전라선,2018-03-01,14,14,0,0,0,380,19397.5,20263.64286,28319.74866,2342.130758,29559.51963,1.044597619,12.09341305,0.629936681,0,13.57142857,0,0.357142857,13.21428571,5,5,8,30,675.4547619,0,0,0,0,0,0,0,0,0,2394.357143,1397.571429,20393,693.2142857
1095,주말,전라선,2018-04-01,13,13,0,0,0,380,19448.07692,22525.30769,28358.47623,2369.599061,32829.63729,1.158175376,11.96877758,0.706467492,0,16.07692308,0,0.153846154,15.92307692,5,5,8,30,750.8435897,0,0,0,0,0,0,0,0,0,2644.076923,1437.615385,21487.84615,855.6153846
1096,주말,전라선,2018-05-01,12,12,0,1,0,380,19524.58333,24164.16667,27782.787,2332.201156,34338.18359,1.237648918,11.91485916,0.742996829,0,18.66666667,0,0,18.66666667,5,5,8,30,805.4722222,0,0,0,0,0,0,0,0,0,2879.25,1614.75,23048.75,854.1666667
1097,주말,전라선,2018-06-01,14,14,0,0,0,380,19510,21136.85714,28560.35374,2359.619538,30931.84863,1.083385809,12.10753368,0.658164046,0,18.42857143,0,0,18.42857143,5,5,8,30,704.5619048,0,0,0,0,0,0,0,0,0,2197.714286,1338.142857,18661.85714,805.5714286
1098,주말,전라선,2018-07-01,13,13,0,0,0,380,19274.30769,20193.53846,29225.52418,2411.520227,30610.43037,1.047682911,12.12263299,0.650447544,0,17.15384615,0,0,17.15384615,5,5,8,30,673.1179487,0,0,0,0,0,0,0,0,0,2223.769231,0,19411.61538,660.2307692
1099,주말,전라선,2018-08-01,13,13,0,0,0,380,19268.92308,20445.76923,29515.37372,2458.414452,31308.76596,1.061114036,12.01059855,0.672064667,0,16.84615385,0,0,16.84615385,5,5,8,30,681.525641,0,0,0,0,0,0,0,0,0,2141.461538,0,19235.15385,846.4615385
1100,주말,전라선,2018-09-01,14,14,0,1,1,396,20027,21031.57143,29228.89862,2391.389195,30673.77574,1.050367852,12.22445308,0.644441652,0,17.71428571,2.785714286,1.571428571,13.35714286,5,5,8,32,657.2366071,0,0,0,0,0,0,0,0,0,2369.642857,0,21673.21429,614.4285714
1101,주말,전라선,2018-10-01,12,12,0,0,0,396,20032.83333,24042.91667,28723.40874,2379.651241,34430.30392,1.200132006,12.07187019,0.732502292,0,18.83333333,0,2,16.83333333,5,5,8,32,751.3411458,0,0,0,0,0,0,0,0,0,2788.666667,0,23629.25,698.1666667
1102,주말,전라선,2018-11-01,13,13,0,0,0,396,20043.15385,24964.07692,28377.87968,2348.699974,35333.61458,1.245396344,12.08434484,0.750900565,0,18.92307692,0,2,16.92307692,5,5,8,32,780.1274038,0,0,0,0,0,0,0,0,0,2862.384615,0,24149,716.7692308
1103,주말,전라선,2018-12-01,14,14,0,0,0,396,20032,22737.35714,28945.52504,2407.915464,32832.69762,1.135048204,12.02691075,0.700962381,0,19.07142857,0,2,17.07142857,5,5,8,32,710.5424107,0,0,0,0,0,0,0,0,0,2484.857143,0,20847.71429,539.5
1104,주말,전라선,2019-01-01,12,12,0,0,0,396,20067.83333,20275,29155.64739,2417.628066,29446.1826,1.010354627,12.06115,0.62661465,0,17.08333333,0,0,17.08333333,5,5,8,32,633.59375,0,0,0,0,0,0,0,0,0,2184.416667,0,19494.58333,472
1105,주말,전라선,2019-02-01,12,12,0,0,0,396,20041.58333,20414,29485.58795,2435.119416,30002.10115,1.018507313,12.11045854,0.636192836,0,15.91666667,3.25,0,12.66666667,5,5,8,32,637.9375,0,0,0,0,0,0,0,0,0,2141.583333,0,19577.91667,471.25
1106,주말,전라선,2019-03-01,15,15,0,1,0,396,20048,22270.2,28652.55253,2378.443427,31822.38522,1.11085901,12.0533659,0.678828926,0,17.26666667,0,0,17.26666667,5,5,8,32,695.94375,0,0,0,0,0,0,0,0,0,2690.866667,0,23324.66667,687.3333333
1107,주말,전라선,2019-04-01,12,12,0,0,0,396,20090.08333,24175.41667,28399.74409,2368.285574,34154.04717,1.20332949,11.99239179,0.731022162,0,18,0,0,18,5,5,8,32,755.4817708,0,0,0,0,0,0,0,0,0,2842.333333,0,24711.91667,840.5
1108,주말,전라선,2019-05-01,13,13,0,2,0,396,20090.69231,24793.30769,27932.97655,2333.432817,34440.1028,1.234055325,11.97211989,0.739045545,0,17.23076923,0,0,17.23076923,5,5,8,32,774.7908654,0,0,0,0,0,0,0,0,0,2988.923077,0,26191.61538,740.3076923
1109,주말,전라선,2019-06-01,14,14,0,0,0,396,20050.28571,22440,28732.32632,2390.114143,32142.58726,1.1191686,12.0249704,0.686433576,0,17.28571429,0,0,17.28571429,5,5,8,32,701.25,0,0,0,0,0,0,0,0,0,2521.928571,0,21608,673.5
1110,주말,전라선,2019-07-01,12,12,0,0,0,396,20055.16667,21408.58333,29602.43976,2415.111486,31558.00613,1.067387703,12.25891007,0.661213195,0,17.08333333,0,0,17.08333333,5,5,8,32,669.0182292,0,0,0,0,0,0,0,0,0,2209.166667,0,19725.08333,642.3333333
1111,주말,전라선,2019-08-01,14,14,0,0,0,396,20057.78571,22523.92857,29718.11362,2469.075668,33363.73426,1.122968449,12.03937,0.711651713,0,17.35714286,0,0,17.35714286,5,5,8,32,703.8727679,0,0,0,0,0,0,0,0,0,2346.785714,0,20449.64286,743.5
1112,주말,전라선,2019-09-01,13,13,0,2,2,398.4615385,20226.23077,22264,29421.83132,2372.198247,32282.00068,1.100727851,12.40353951,0.669337202,0,17.30769231,3,0.923076923,13.38461538,5,5,8,32.30769231,689.22215,0,0,0,0,0,0,0,0,0,2345.307692,0,20891.84615,514.9230769
1113,주말,전라선,2019-10-01,12,12,0,0,0,401.3333333,20317.83333,24638.16667,28329.29035,2330.733366,34320.573,1.211725533,12.15555906,0.725493679,0,19.91666667,0,2.25,17.66666667,5,5,8,32.66666667,754.0474192,0,0,0,0,0,0,0,0,0,2948.75,0,22639.66667,553.5833333
1114,주말,전라선,2019-11-01,14,14,0,0,0,375.4285714,19029.78571,24748,28190.44938,2290.818367,36785.08549,1.305814768,12.30652869,0.762453814,0,19.07142857,0,2.285714286,16.78571429,4.785714286,4.785714286,7.571428571,30.5,815.7457006,0,0,0,0,0,0,0,0,0,2932.5,0,21322.28571,491.3571429
1115,주말,전라선,2019-12-01,13,13,0,0,0,398.7692308,20212.38462,24576.46154,28562.91979,2333.123738,34689.20649,1.21541181,12.24541084,0.725895038,0,19.53846154,0,2.153846154,17.38461538,4.923076923,4.923076923,7.846153846,32.53846154,755.2306299,0,0,0,0,0,0,0,0,0,2524.307692,0,20744.69231,484.9230769
1116,주말,전라선,2020-01-01,13,13,0,3,3,402.7692308,20400.84615,22708.15385,29281.8588,2385.429204,32548.95165,1.112156599,12.27552562,0.680984548,0,16.38461538,3,0,13.38461538,5,5,8,32.84615385,690.8534476,0,0,0.213846154,1.384615385,0,1.000769231,1.144615385,0,0,2253.230769,0,19798.07692,509.6923077
1117,주말,전라선,2020-02-01,13,13,0,0,0,402.1538462,20355.84615,14297.07692,30762.858,2423.21137,21578.95665,0.703925732,12.69544373,0.438048091,0,18.15384615,0,0,18.15384615,5,5,8,32.76923077,437.9217212,0,3,36.04,531.6153846,0,30.92846154,35.34615385,2.538461538,0,1330.384615,0,13104.84615,256.9230769
1118,주말,전라선,2020-03-01,13,13,0,1,0,396,20017,8214.769231,30463.25095,2347.201568,12489.13541,0.412249931,12.97656261,0.246492632,0,17.84615385,0,0,17.84615385,4.846153846,4.846153846,7.692307692,32.38461538,255.398587,0,85.23076923,62.89538462,7978.153846,0,54.48846154,60.62153846,3,0,784.8461538,0,8641.692308,0
1119,주말,전라선,2020-04-01,12,12,0,0,0,377.3333333,19067.75,10880.66667,30129.16689,2338.190937,17132.84279,0.569911157,12.88360307,0.33502786,0,16.83333333,0,0,16.83333333,4.333333333,4.333333333,6.666666667,31.33333333,347.6624664,0,215.6666667,69.98583333,10502.5,0,65.92916667,68.20416667,3,0,1062.916667,0,11163.33333,0
1120,주말,전라선,2020-05-01,15,15,0,0,0,380.5333333,19174.66667,15720.86667,30073.10715,2395.082826,24634.31335,0.819072456,12.55959642,0.493600521,0,17.66666667,0,0.4,17.26666667,4.333333333,4.333333333,6.666666667,31.73333333,495.2080325,0,261.0666667,45.092,11074.8,0,52.55,52.916,3,0,1710.266667,0,14691.66667,0
1121,주말,전라선,2020-06-01,12,12,0,1,0,395.3333333,19974.66667,16076.33333,29988.2264,2375.199431,24109.88083,0.80570717,12.62421301,0.488290236,0,18.33333333,0,0,18.33333333,4.833333333,4.833333333,7.666666667,32.33333333,498.3349133,0,278,53.7025,12243.58333,0,58.33,59.5275,3,0,1674.916667,0,14678.5,0
1122,주말,전라선,2020-07-01,13,13,0,0,0,400.3076923,20242.38462,16726.07692,29450.33608,2391.829069,24319.0535,0.82776735,12.31291162,0.507935043,0,18.84615385,0,0,18.84615385,5,5,8,32.53846154,515.7845614,0,292.0769231,53.52461538,13654.38462,0,51.98076923,52.26307692,3,0,1759.692308,0,14270.76923,0
1123,주말,전라선,2020-08-01,14,14,0,1,0,402.8571429,20427.78571,14441.14286,29715.44829,2411.325865,21048.60853,0.708677335,12.33113095,0.442101167,0,19,0,0.071428571,18.92857143,5,5,8,32.85714286,441.1569736,0,309,53.24,16394.64286,0,51.82,52.08,3,0,1451,0,11883.07143,290.2857143
1124,주말,전라선,2020-09-01,12,12,0,0,0,417.3333333,21108.25,11571.41667,29033.92598,2251.300779,15908.96163,0.549518128,12.8958731,0.321803831,0,21,0,0,21,6,6,10,34.66666667,335.2794312,0,369.25,49.9975,22475,0,50,50.0025,2,0,1131.416667,0,10680.08333,189.6666667
1125,주말,전라선,2020-10-01,14,14,0,3,1,415.4285714,21031.5,16165.07143,29613.2116,2324.852178,22606.8815,0.768376331,12.73733436,0.462912605,0,18.71428571,2.785714286,0,15.92857143,5.785714286,5.785714286,9.571428571,34.42857143,469.3479177,0,442.1428571,57.34142857,25173.78571,0,55.02214286,55.74071429,2,0,1668,0,13695.07143,312.4285714
1126,주말,전라선,2020-11-01,13,13,0,0,0,417.5384615,21134.76923,17990.92308,28812.14953,2295.678257,24479.94846,0.852127857,12.55143816,0.50898977,0,18.84615385,0,0,18.84615385,6,6,10,34.69230769,519.6813464,0,497.6923077,52.88538462,29860.69231,0,53.18230769,53.64230769,2,0,1813.384615,0,14315.69231,268.9230769
1127,주말,전라선,2020-12-01,12,12,0,1,0,417.3333333,21128.91667,9986.75,28654.86088,2232.282935,13532.56825,0.473782288,12.83790479,0.274687562,0,20.33333333,0,0,20.33333333,6,6,10,34.66666667,289.2800204,0,652.5,61.3425,46657.33333,0,57.9425,59.08,2.25,0,1107,0,8184,0.583333333
1128,주말,전라선,2021-01-01,15,15,0,1,0,414.1333333,20989.33333,10003.73333,28501.17883,2195.759807,13516.61453,0.476800439,12.98009576,0.270159119,0,18.93333333,0,0,18.93333333,5,5,8,34.26666667,292.2483809,0,1220.266667,63.42733333,71508.46667,0,60.15933333,65.182,3,0,1104.133333,0,8324.933333,0
1129,주말,전라선,2021-02-01,12,12,0,2,2,419.3333333,21224,13625.16667,29165.26163,2269.573152,18730.97491,0.642962254,12.8509245,0.379658948,0,17.25,3.75,0,13.5,5,5,8,34.91666667,391.524543,10170.5,1537.25,63.89,85259.66667,2894.333333,61.045,66.1925,3,0,1391.583333,0,11072.33333,68.16666667
1130,주말,전라선,2021-03-01,12,12,0,0,0,417.3333333,21116,16401.58333,28881.69075,2237.368539,22436.56464,0.778013574,12.90858291,0.451919772,0,18,0,0,18,5,5,8,34.66666667,474.5560786,619207.9167,1681.166667,58.33,97107.75,20989.66667,60.1025,65.1175,3,0,1686.75,0,14080.41667,0
1131,주말,전라선,2021-04-01,13,13,0,0,0,416.3076923,21074.07692,17801.92308,29458.15993,2290.977725,24860.67757,0.845750094,12.85635208,0.502793943,0,18.46153846,0,0,18.46153846,5,5,8,34.53846154,516.7369519,1593666.769,1784.615385,58.33,112751.7692,121678.7692,61.04,66.19,3,0,1753.230769,0,14097.53846,0
1132,주말,전라선,2021-05-01,14,14,0,0,0,418.2857143,21171,18780.92857,29137.32678,2271.244026,25836.09446,0.887611706,12.82813859,0.523383236,0,18.35714286,0,0,18.35714286,5,5,8,34.78571429,540.6971655,3980616.857,1902.714286,51.19,132231.2143,1203500.857,57.02,61.59571429,2.142857143,0,1880.285714,0,14662.71429,0
1133,주말,전라선,2021-06-01,12,12,0,1,0,417.3333333,21209.41667,19069.08333,29058.07856,2274.516651,26122.11265,0.899712403,12.77634769,0.531460008,0,18.33333333,0,0,18.33333333,5,5,8,34.66666667,550.999044,12255009.42,1993,50,149535.75,3472867.083,56.35,60.83,2,0,1917.333333,0,14597,0
1134,주말,전라선,2021-07-01,14,14,0,0,0,417.1428571,21231.28571,15580.64286,28969.37273,2265.131373,21257.22429,0.735314113,12.78901165,0.432261597,0,18.42857143,0,0,18.42857143,5,5,8,34.64285714,451.4808545,16365378.57,2056.071429,43.71285714,177306.9286,6253481.143,52.32714286,56.23571429,2,0,1489.785714,0,12182.14286,0
1135,주말,전라선,2021-08-01,13,13,0,1,0,449.5384615,23045.53846,16008.07692,29478.20918,2303.67633,20475.58803,0.695680751,12.79639287,0.413872257,0,24.15384615,0,0,24.15384615,5,5,8,38.69230769,414.8319687,23916661.69,2185.384615,50.78692308,227662.3846,10555614.92,58.91461538,63.75846154,2,0,1518.846154,0,10184.38462,0
1136,주말,전라선,2021-09-01,12,12,0,0,0,450,23052.5,16288.33333,28926.52278,2226.699931,20443.05423,0.707259371,12.9905567,0.406989128,0,20.58333333,5,0,15.58333333,5,5,8,38.75,421.1357892,34218073.92,2382.833333,48.1475,280027.9167,20657644.58,57.8125,62.4975,2,0,1760.583333,0,10644,86
1137,주말,전라선,2021-10-01,15,15,0,2,0,449.3333333,22892.66667,20798.8,28911.0522,2263.10785,26253.66645,0.908736758,12.7737103,0.531410149,0,21.73333333,0,0,21.73333333,5,5,8,38.66666667,538.277802,40214906.47,2669,47.22,341611.3333,32836753.67,57.29,61.9,2,0,2143.133333,0,12845.46667,0
1138,주말,전라선,2021-11-01,12,12,0,0,0,449.3333333,22903.25,24749.08333,28599.4426,2250.152497,30900.19362,1.080787974,12.70976566,0.628552128,0,21.25,0,0,21.25,5,5,8,38.66666667,640.4578944,41850665.17,3220,46.52916667,407780.0833,40030858.17,56.9,61.46083333,2.083333333,0,2445.083333,0,14671.83333,495.6666667
1139,주말,전라선,2021-12-01,13,13,0,1,0,448.3076923,22861.61538,21057.15385,28708.2554,2252.078754,26450.86724,0.922102932,12.74698927,0.536704568,0,21.23076923,0,0,21.23076923,5,5,8,38.53846154,547.5569233,43084706.77,4599.846154,49.32384615,547696,41681750.92,58.47307692,63.25846154,3,0,2050.538462,0,12673,492
1140,주말,전라선,2022-01-01,14,14,0,1,0,432.5714286,22024.64286,17270.35714,29066.48577,2261.780699,22956.48723,0.79080938,12.85244991,0.463587511,0,19.21428571,4.285714286,0,14.92857143,5,5,8,36.57142857,480.0929716,44208647.64,6305.357143,50.93,716952.3571,43182113.57,59.38,64.29,3,0,1767.214286,0,10621.64286,510.2857143
1141,주말,전라선,2022-02-01,12,12,0,0,0,449.3333333,22895.83333,16785.41667,29482.02825,2295.614858,21604.38485,0.734060812,12.84134948,0.435001396,0,20.5,0,0,20.5,5,5,8,38.66666667,435.1252281,44463968.92,7329.25,46.7625,1826280,43955535.08,57.03,61.6075,2,0,1580.583333,0,10315.58333,355.4166667
1142,주말,전라선,2022-03-01,12,12,0,0,0,449.3333333,22890.66667,17342.75,29112.76298,2238.853143,22036.59921,0.758852853,13.00114096,0.438526534,0,20.16666667,0,0,20.16666667,5,5,8,38.66666667,449.8596111,44585791.42,11664.25,40.74,8023070.833,44124486.25,53.65,57.74,2,0,1720.083333,0,11626.91667,399.1666667
1143,주말,전라선,2022-04-01,14,14,0,0,0,449.1428571,22890,23681.28571,28608.19522,2237.132612,29560.92053,1.034922221,12.78603844,0.597611849,0,19.5,0,0,19.5,5,5,8,38.64285714,613.4897782,44665885.43,20363.07143,32.14357143,15820267.57,44195678.93,48.81071429,52.21142857,2,0,2303.714286,0,14490.5,575.5
1144,주말,전라선,2022-05-01,13,13,0,1,0,449.5384615,22891.30769,28422.07692,27561.27908,2197.869013,34212.88946,1.241406432,12.54033383,0.705099958,0,19.53846154,0,0,19.53846154,5,5,8,38.69230769,734.6332747,44699978.31,23726.76923,16.67,17795517.77,44233048.38,40.1,42.26,2,0,2785.230769,0,17630.53846,704.6923077
1145,주말,전라선,2022-06-01,12,12,0,0,0,449.3333333,22905.83333,27121.16667,28102.37857,2248.46827,33259.17898,1.183985275,12.4982962,0.687670088,0,20,0,0,20,5,5,8,38.66666667,701.6621347,44713209.83,24397.25,14.585,18246786.17,44275860.5,38.41,40.33,1.25,0,2532.75,0,15627,723.5
1146,주말,전라선,2022-07-01,15,15,0,0,0,449.3333333,22896.8,26075.13333,28735.67463,2303.834309,32723.3899,1.139464364,12.47478378,0.678431386,0,20.13333333,0,0,20.13333333,5,5,8,38.66666667,675.1440413,44723588.2,24774.46667,13.89,18924574.13,44299308.47,37.502,38.576,1,0,2390.8,0,14561.53333,515.8
1147,주말,전라선,2022-08-01,12,12,0,0,0,449.3333333,22678.83333,25558.25,29197.06323,2349.927162,32889.9853,1.127245192,12.42504437,0.684350202,0,19,0,0,19,5,5,8,38.66666667,661.5136998,44738359.25,25872.66667,13.89,21750492.83,44313431.92,41.67,40.48,1,0,2368.916667,0,14302.58333,538.25
1148,주말,전라선,2022-09-01,13,13,0,3,3,450.7692308,22725.46154,26447.46154,28231.03937,2232.023776,32826.85761,1.163953767,12.64656515,0.671120741,0,17.07692308,3.692307692,0,13.38461538,5,5,8,38.84615385,681.21535,44747606.85,27706.15385,13.89,24193013.85,44323024.77,41.54923077,40.34230769,1,0,2479.538462,0,15231.61538,800.9230769
1149,주말,전라선,2022-10-01,14,14,0,1,0,450.2857143,22731.28571,29212.5,27852.39932,2225.18769,35752.51908,1.284729305,12.51516489,0.738236474,0,18.28571429,0,0,18.28571429,5,5,8,38.78571429,753.0485732,44753389.21,28853.21429,11.11,25170462.57,44333692.79,36.75714286,34.86,0,0,2829.571429,0,17001.92857,762.7142857
1150,주말,전라선,2022-11-01,12,12,0,0,0,449.3333333,22705.33333,29211.5,27681.72339,2204.356549,35609.67203,1.286549732,12.55759443,0.73300223,0,18.83333333,0,0,18.83333333,5,5,8,38.66666667,755.7376473,44759142.5,29858.83333,11.11,26374660.17,44341570,36.46,34.52,0,0,3171.916667,0,16012.08333,620.0833333
1151,주말,전라선,2022-12-01,14,14,0,1,0,449.1428571,22710.92857,27013.07143,28106.81188,2226.805172,33387.65627,1.189772026,12.62251719,0.683985441,0,19.5,0,0,19.5,5,5,8,38.64285714,699.4905269,44765866.43,31377.64286,11.11,28122188.14,44348463.43,36.46,34.52,0,0,2976.071429,0,13789.28571,558.5
1152,주말,전라선,2023-01-01,13,13,0,3,2,450.1538462,22729.69231,25831.61538,28603.278,2281.998301,32484.09318,1.136361969,12.53435739,0.670072997,0,17.53846154,3.692307692,0,13.84615385,5,5,8,38.76923077,666.4848486,44772112,32976,0,29808035.38,44355433.38,0,0,0,0,2974.769231,0,11004.92308,666.9230769
1153,주말,전라선,2023-02-01,12,12,0,0,0,449.3333333,22675.91667,27781.66667,28055.10438,2257.172211,34350.06249,1.225538149,12.42915144,0.714741194,0,17.83333333,0,0,17.83333333,5,5,8,38.66666667,719.0492521,44776618.58,33780.83333,0,30380009.92,44361323.5,0,0,0,0,3283,0,11905.58333,540.4166667
1154,주말,전라선,2023-03-01,13,13,0,0,0,448.3076923,22628.23077,27354.53846,27792.58783,2206.780666,33584.07245,1.209216476,12.59241292,0.689051687,0,18.07692308,0,0,18.07692308,5,5,8,38.53846154,710.413219,10333718.46,7851.846154,0,7052263,10237923.08,0,0,0,0,2804.923077,0,13116.30769,786.3076923
1155,주말,전라선,2023-04-01,14,14,0,0,0,450.2857143,22722.42857,29115.21429,28038.22819,2242.296667,35909.40264,1.281596723,12.50268855,0.741651726,0,17.85714286,0,0,17.85714286,5,5,8,38.78571429,751.1595114,0,0,0,0,0,0,0,0,0,2935.285714,0,13590.21429,909.1428571
1156,주말,전라선,2023-05-01,12,12,0,2,0,449.3333333,22676.25,29528.08333,27557.46361,2224.421956,35844.60763,1.302267267,12.38818837,0.747386878,0,17.58333333,0,0,17.58333333,5,5,8,38.66666667,764.016762,0,0,0,0,0,0,0,0,0,3068.416667,0,14094.41667,634.75
1157,주말,전라선,2023-06-01,13,13,0,0,0,448.3076923,22621.07692,27832.76923,28096.17876,2238.463522,34552.72699,1.230296318,12.55168091,0.711187208,0,19.15384615,0,0,19.15384615,5,5,8,38.53846154,722.3998507,0,0,0,0,0,0,0,0,0,2807.538462,0,11864.07692,912.8461538
1158,주말,전라선,2023-07-01,14,14,0,0,0,434.2857143,21924,25436.14286,28640.19601,2275.561946,33345.23224,1.166027539,12.58647404,0.680883679,0,17.78571429,0,0,17.78571429,4.857142857,4.857142857,7.714285714,37.5,680.9470052,0,0,0,0,0,0,0,0,0,2069.285714,0,8536.214286,218.2857143
1159,주말,전라선,2023-08-01,12,12,0,0,0,449.3333333,22655.25,27717.66667,28599.73108,2295.120808,34989.02881,1.223788137,12.46228526,0.725274127,0,17.83333333,0,0,17.83333333,5,5,8,38.66666667,717.3881107,0,0,0,0,0,0,0,0,0,2744.416667,0,10514.83333,557
1160,주말,전라선,2023-09-01,14,14,0,2,2,480,24643.85714,29261.42857,27624.09237,2183.387738,33089.89153,1.197887995,12.65414124,0.694046951,0,20.57142857,2.428571429,0,18.14285714,5,5,8,38.57142857,772.2736787,0,0,0,0,0,0,0,0,1934.142857,2454.642857,0,9592.785714,892.8571429
1161,주말,전라선,2023-10-01,13,13,0,0,0,516,26468.92308,33138.61538,27550.19533,2194.524442,34461.02125,1.251955102,12.55456797,0.734285333,0,18.38461538,1.307692308,0,17.07692308,5,5,8,42,789.014652,0,0,0,0,0,0,0,0,2264.153846,2915.769231,0,10638.92308,775.1538462
1162,주말,전라선,2023-11-01,12,12,0,0,0,497,25394.16667,32907.66667,27209.65956,2151.530383,35259.54214,1.295944186,12.64655723,0.739092603,0,20.33333333,0,1.75,18.58333333,5,5,8,41.5,792.9044643,0,0,0,0,0,0,0,0,2083.75,2966.916667,0,10315.83333,847.1666667
1163,주말,전라선,2023-12-01,15,15,0,0,0,490.6666667,25117.06667,30529.33333,27486.81247,2176.083305,33351.67354,1.215690822,12.63264411,0.697749743,0,21.4,0,0.4,21,5,5,8,41.33333333,738.7920635,0,0,0,0,0,0,0,0,2082.933333,2785.6,0,9167.8,607.0666667
1164,주말,전라선,2024-01-01,12,12,0,0,0,490.6666667,25319.41667,28332.33333,27865.84532,2201.59121,31176.39674,1.119031209,12.65686468,0.651116191,0,20.75,0,0,20.75,5,5,8,41.33333333,685.5919643,0,0,0,0,0,0,0,0,1798.916667,2547.25,0,8492.166667,533.9166667
1165,주말,전라선,2024-02-01,12,12,0,3,3,492,25395.83333,30103.75,27829.33737,2219.374383,32950.49284,1.185283856,12.53994709,0.69492442,0,19.83333333,4.75,0,15.08333333,5,5,8,41.5,725.3382937,0,0,0,0,0,0,0,0,2080.75,2657.333333,0,9175.5,568.0833333
1166,주말,전라선,2024-03-01,15,15,0,1,0,490.6666667,25307.2,30776.46667,27475.5214,2175.315484,33412.11814,1.216338714,12.63239139,0.699470416,0,20.46666667,0,0,20.46666667,5,5,8,41.33333333,744.9330159,0,0,0,0,0,0,0,0,1990.533333,2863.533333,0,10164.33333,862.6666667
1167,주말,전라선,2024-04-01,12,12,0,0,0,0,25298.41667,32691,0,0,0,0,0,0.876344469,0,0,0,0,0,0,0,0,41.33333333,0,0,0,0,0,0,0,0,0,2091.083333,3011,0,10527.33333,660.5
1168,주말,전라선,2024-05-01,13,13,0,1,0,0,23352.38462,33672.23077,0,0,0,0,0,0.700127076,0,0,0,0,0,0,0,0,38.15384615,0,0,0,0,0,0,0,0,0,1930.230769,2779.384615,0,9717.538462,609.6923077
1169,주말,전라선,2024-06-01,14,14,0,0,0,0,21684.35714,30987.14286,0,0,0,0,0,0.669888797,0,0,0,0,0,0,0,0,35.42857143,0,0,0,0,0,0,0,0,0,1792.357143,2580.857143,0,9023.428571,566.1428571
1170,주말,전라선,2024-07-01,12,12,0,0,0,0,25298.41667,0,0,0,0,0,0,0.805448413,0,0,0,0,0,0,0,0,41.33333333,0,0,0,0,0,0,0,0,0,2091.083333,3011,0,10527.33333,660.5
1171,주말,전라선,2024-08-01,14,14,0,0,0,0,21684.35714,0,0,0,0,0,0,0.631164213,0,0,0,0,0,0,0,0,35.42857143,0,0,0,0,0,0,0,0,0,1792.357143,2580.857143,0,9023.428571,566.1428571
1172,주말,전라선,2024-09-01,13,13,0,0,0,0,23352.38462,0,0,0,0,0,0,0.757666674,0,0,0,0,0,0,0,0,38.15384615,0,0,0,0,0,0,0,0,0,1930.230769,2779.384615,0,9717.538462,609.6923077
1173,주말,전라선,2024-10-01,12,12,0,0,0,0,25298.41667,0,0,0,0,0,0,0.806559899,0,0,0,0,0,0,0,0,41.33333333,0,0,0,0,0,0,0,0,0,2091.083333,3011,0,10527.33333,660.5
1174,주말,전라선,2024-11-01,14,14,0,0,0,0,21684.35714,0,0,0,0,0,0,0.643008621,0,0,0,0,0,0,0,0,35.42857143,0,0,0,0,0,0,0,0,0,1792.357143,2580.857143,0,9023.428571,566.1428571
1175,주말,전라선,2024-12-01,13,13,0,0,0,0,23352.38462,0,0,0,0,0,0,0.815327354,0,0,0,0,0,0,0,0,38.15384615,0,0,0,0,0,0,0,0,0,1930.230769,2779.384615,0,9717.538462,609.6923077
1176,주말,전라선,2025-01-01,13,13,0,0,0,0,23352.38462,0,0,0,0,0,0,0.60103033,0,0,0,0,0,0,0,0,38.15384615,0,0,0,0,0,0,0,0,0,1930.230769,2779.384615,0,9717.538462,609.6923077
