,전체주중주말,주운행선,운행년월,일수,주말수,주중수,공휴일수,명절수,공급차량수,공급좌석합계수,승차인원수,1인당단가,1인당거리,1좌석당단가,좌석회전율,1키로당단가,승차율,관광,일반,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수,1열차당승차인원,정부대응정도,접종시작자수,확진자수,접종완료자수,코로나진행정도,사망자수,격리된자수,국가이동제한정도
205,전체,경전선,2021-02-01,28,13,15,3,3,344.0,17568.285714285714,11264.142857142857,32197.83204943647,2341.6501933699224,20669.46394612591,0.6421665228088116,13.749253977627403,0.35502950704741754,0.0,13.178571428571429,2.142857142857143,0.0,11.035714285714286,4.0,4.0,7.0,28.0,406.65997023809524,60.68785714285714,4358.785714285715,84430.60714285714,1240.4285714285713,63.89,1524.357142857143,65.78535714285714,3.0
206,전체,경전선,2021-03-01,31,13,18,1,0,336.7741935483871,17214.677419354837,12482.774193548386,31646.97209090451,2290.5924679425752,22855.046840241404,0.7218305527637506,13.81867677595252,0.3906828020344547,0.0,13.451612903225806,0.0,0.0,13.451612903225806,4.0,4.0,7.0,27.096774193548388,460.8682795698925,60.152903225806455,588151.3870967742,96875.51612903226,21082.322580645163,58.33,1678.0,65.17516129032258,3.0
207,전체,경전선,2021-04-01,30,13,17,0,0,339.73333333333335,17371.466666666667,13392.9,31659.890936039876,2295.5276176261254,24243.749760910552,0.7655251852215396,13.792863283268126,0.4150537287930586,0.0,14.4,0.0,0.0,14.4,4.0,4.0,7.0,27.466666666666665,485.8430555555555,61.04,1629372.1333333333,113171.46666666666,123768.06666666667,58.33,1787.4333333333334,66.19,3.0
208,전체,경전선,2021-05-01,31,16,15,2,0,340.9032258064516,17426.290322580644,14112.870967741936,31762.628887457442,2321.611052577745,25524.454591741327,0.8035669663419549,13.68185275623011,0.4403330203698003,0.0,16.451612903225808,0.0,0.0,16.451612903225808,4.0,4.0,7.0,27.612903225806452,508.6263440860215,56.80451612903226,3912876.6774193547,132160.8064516129,1180617.1290322582,50.806451612903224,1902.1612903225807,61.34903225806451,2.161290322580645
209,전체,경전선,2021-06-01,30,12,18,1,0,337.6,17265.233333333334,14068.933333333332,31990.465407779808,2333.6270380604856,25909.74170327629,0.8095412821920065,13.709871581355685,0.4463743877520574,0.0,16.533333333333335,0.0,0.0,16.533333333333335,4.0,4.0,7.0,27.2,515.7489583333333,56.35,12129203.2,149496.9,3479526.8666666667,50.0,1993.0333333333333,60.83,2.0
210,전체,경전선,2021-07-01,31,14,17,0,0,340.9032258064516,17414.290322580644,11800.09677419355,31451.090068162986,2303.096760837983,21281.39908839901,0.6755207237710065,13.656557567696016,0.36777331926638157,0.0,16.451612903225808,0.0,0.0,16.451612903225808,4.0,4.0,7.0,27.612903225806452,428.6633064516129,52.74709677419355,16333849.870967742,177249.06451612903,6249522.612903226,44.27645161290322,2055.5806451612902,56.71483870967742,2.0
211,전체,경전선,2021-08-01,31,13,18,1,0,370.83870967741933,18887.483870967742,12240.774193548386,31416.642931815,2304.3974088954456,20408.45297000342,0.6495742543871962,13.634676357998812,0.3518165943609266,0.0,18.35483870967742,0.0,1.1612903225806452,17.193548387096776,4.0,4.0,7.419354838709677,31.35483870967742,393.8558627752176,58.888064516129035,23849568.741935484,227118.06451612903,10489083.387096774,50.63,2183.7419354838707,63.72903225806452,2.0
212,전체,경전선,2021-09-01,30,15,15,3,3,376.0,19129.9,13503.633333333333,31717.77019968171,2296.574905153667,22431.291004721643,0.7075000077499088,13.811375817222988,0.38181852300186236,0.0,15.166666666666666,3.0,1.0,11.166666666666666,4.0,4.0,7.5,32.0,425.68981481481484,57.638333333333335,34499813.63333333,282064.93333333335,20935678.933333334,47.83833333333333,2389.7,62.29833333333333,2.0
213,전체,경전선,2021-10-01,31,15,16,2,0,374.96774193548384,19088.09677419355,16340.58064516129,31532.802179514783,2306.6525509153284,26884.404790972232,0.8522286108187044,13.671846846839758,0.4621224780983529,0.0,16.451612903225808,0.0,1.032258064516129,15.419354838709678,4.0,4.0,7.483870967741935,31.870967741935484,512.0007680491551,57.29,40210888.70967742,341494.77419354836,32732404.0,47.22,2666.6774193548385,61.9,2.0
214,전체,경전선,2021-11-01,30,12,18,0,0,369.6,18811.2,18212.066666666666,31288.982722957116,2289.707813431766,30031.198618861636,0.9588774649594488,13.665468897250749,0.5165212786313962,0.0,15.566666666666666,0.0,1.2,14.366666666666667,4.0,4.0,7.4,31.2,578.331216931217,56.874,41792807.03333333,405129.8333333333,39932696.93333333,46.483,3195.4666666666667,61.431000000000004,2.1
215,전체,경전선,2021-12-01,31,13,18,1,0,370.83870967741933,18883.483870967742,16166.58064516129,31444.057747577266,2306.1270903286863,26801.725616633077,0.8516882751250132,13.636219969242514,0.46202604911489653,0.0,15.612903225806452,0.0,0.967741935483871,14.64516129032258,4.0,4.0,7.419354838709677,31.35483870967742,514.2496159754224,58.61064516129032,43098503.03225806,548746.9677419355,41683247.03225806,49.567419354838705,4611.096774193548,63.41548387096775,3.0
216,전체,경전선,2022-01-01,31,15,16,2,1,370.3225806451613,18828.032258064515,14845.806451612903,31866.402746574335,2335.323244094128,25184.94993783298,0.7908723033902949,13.645027923345342,0.43436829157318113,0.0,14.806451612903226,1.935483870967742,0.0,12.870967741935484,4.0,4.0,7.354838709677419,31.29032258064516,478.50428074455584,59.38,44209438.77419355,714107.5483870967,43179662.87096774,50.93,6309.193548387097,64.29,3.0
217,전체,경전선,2022-02-01,28,14,14,2,2,376.0,19108.64285714286,13613.285714285714,31792.217109146906,2327.881744195049,22674.40223414548,0.7136643046522122,13.656282084261125,0.39027268457905473,0.0,14.821428571428571,1.0714285714285714,0.0,13.75,4.0,4.0,7.5,32.0,428.8698979591837,57.161071428571425,44456120.25,1736456.9285714286,43938243.39285714,46.99428571428571,7281.035714285715,61.75678571428572,2.107142857142857
218,전체,경전선,2022-03-01,31,13,18,1,0,368.7741935483871,18745.677419354837,13349.516129032258,30675.638169157686,2229.442504591197,21766.109550638175,0.7098601328815032,13.759846182443834,0.3720242681063877,0.0,14.548387096774194,0.0,0.0,14.548387096774194,4.0,4.0,7.387096774193548,31.096774193548388,429.4479006656426,53.65,44585953.61290322,8212101.580645162,44123992.96774194,40.74,11855.612903225807,57.74,2.0
219,전체,경전선,2022-04-01,30,14,16,0,0,373.8666666666667,19007.133333333335,17844.8,30890.89555525565,2263.004246224982,28774.309928837207,0.9309866235662582,13.650547988393198,0.49512928184339333,0.0,15.033333333333333,0.0,0.0,15.033333333333333,4.0,4.0,7.466666666666667,31.733333333333334,558.2039682539682,47.77833333333333,44666270.46666667,15949291.033333333,44195999.3,30.30966666666667,20502.6,51.032000000000004,2.0
220,전체,경전선,2022-05-01,31,14,17,2,0,370.83870967741933,18861.483870967742,21139.032258064515,30606.307325001566,2270.662327861052,33899.05375349891,1.1091059819146463,13.480366880524581,0.5912524496484151,0.0,15.516129032258064,0.0,0.0,15.516129032258064,4.0,4.0,7.419354838709677,31.35483870967742,667.1664106502817,40.1,44699557.48387097,17790468.51612903,44232096.77419355,16.67,23705.967741935485,42.26,2.0
221,전체,경전선,2022-06-01,30,13,17,1,0,369.6,18802.933333333334,20403.633333333335,31067.311277744964,2301.121059346176,33411.33153983971,1.0765868214134697,13.501881197664694,0.581727937337796,0.0,15.033333333333333,0.0,0.0,15.033333333333333,4.0,4.0,7.4,31.2,649.646164021164,38.141333333333336,44713301.93333333,18254568.533333335,44275614.4,14.538666666666668,24406.0,40.022666666666666,1.2333333333333334
222,전체,경전선,2022-07-01,31,15,16,0,0,374.96774193548384,19082.09677419355,20188.09677419355,31481.386663567326,2339.684579117138,33052.073672567494,1.050416869833775,13.45851519468351,0.5771405261711056,0.0,15.806451612903226,0.0,0.0,15.806451612903226,4.0,4.0,7.483870967741935,31.870967741935484,630.0126728110598,37.63645161290323,44723350.741935484,18901940.774193548,44299096.77419355,13.89,24763.83870967742,38.63741935483871,1.0
223,전체,경전선,2022-08-01,31,13,18,1,0,368.7741935483871,18997.677419354837,19561.709677419356,31621.366888516983,2366.797856961705,32398.043792593126,1.0247983776670808,13.364195897945322,0.5697994714349173,0.0,19.0,0.0,0.0,19.0,4.0,4.0,7.387096774193548,31.096774193548388,627.8124679979519,41.67,44737849.48387097,21689198.451612905,44313029.96774194,13.89,25847.90322580645,40.48,1.0
224,전체,경전선,2022-09-01,30,13,17,3,3,369.46666666666664,19036.566666666666,21353.233333333334,31195.79628074053,2301.4652295505107,34513.08616580318,1.1061066937857105,13.557376290597482,0.598992757787454,0.0,17.033333333333335,2.8333333333333335,0.0,14.2,4.0,4.0,7.466666666666667,31.433333333333334,671.1973646723648,41.40833333333333,44747683.5,24232048.2,44323104.766666666,13.890000000000002,27733.3,40.18166666666666,1.0
225,전체,경전선,2022-10-01,31,15,16,2,0,372.9032258064516,19223.290322580644,22985.709677419356,30815.17320992523,2286.7722327664046,36448.126106788746,1.1853969959671231,13.47568851112718,0.6358352459346969,0.0,18.06451612903226,0.0,0.0,18.06451612903226,4.0,4.0,7.451612903225806,31.612903225806452,721.4842549923195,36.66129032258065,44753285.0,25167763.225806452,44333487.29032258,11.11,28846.225806451614,34.75032258064516,0.0
226,전체,경전선,2022-11-01,30,12,18,0,0,366.1333333333333,18865.833333333332,21948.766666666666,30789.821226344575,2268.469288347357,35256.05075371244,1.1478352428418321,13.572109363589826,0.610652729315925,0.0,17.5,0.0,0.0,17.5,4.0,4.0,7.4,30.933333333333334,699.5469576719577,36.46,44759090.1,26382829.833333332,44341481.733333334,11.109999999999998,29859.166666666668,34.52,0.0
227,전체,경전선,2022-12-01,31,14,17,1,0,372.9032258064516,19206.290322580644,21939.870967741936,31322.82747195251,2318.4634128945745,35507.092144995215,1.1351773366361122,13.511762017297979,0.6175594275352988,0.0,17.548387096774192,0.0,0.0,17.548387096774192,4.0,4.0,7.451612903225806,31.612903225806452,691.1016385048642,36.46,44765847.87096774,28130666.903225806,44348419.67741936,11.11,31372.322580645163,34.52,0.0
228,전체,경전선,2023-01-01,31,14,17,4,3,374.96774193548384,19316.09677419355,21139.58064516129,31847.6569936042,2382.255022776212,34625.80614464285,1.0861232500319542,13.370996624392255,0.6083753761692451,0.0,17.35483870967742,2.7419354838709675,0.0,14.612903225806452,4.0,4.0,7.483870967741935,31.870967741935484,659.1995647721454,0.0,44772018.06451613,29798656.93548387,44355311.19354839,0.0,32959.51612903226,0.0,0.0
229,전체,경전선,2023-02-01,28,12,16,0,0,371.42857142857144,19140.071428571428,22374.035714285714,31040.673230468852,2319.9575364300426,36023.518839123724,1.1621946023838112,13.380343474381656,0.6328526055675388,0.0,17.75,0.0,0.0,17.75,4.0,4.0,7.428571428571429,31.428571428571427,709.4513888888889,0.0,44776579.678571425,30381115.535714287,44361273.60714286,0.0,33779.642857142855,0.0,0.0
230,전체,경전선,2023-03-01,31,14,17,1,0,370.83870967741933,19099.483870967742,21710.870967741936,30633.169215453454,2276.1584182211986,34466.26790969555,1.1266482205667743,13.459568076024384,0.602168869761339,0.0,17.129032258064516,0.0,0.0,17.129032258064516,4.0,4.0,7.419354838709677,31.35483870967742,686.8265488991296,0.0,13000504.870967742,8875918.64516129,12879994.193548387,0.0,9883.064516129032,0.0,0.0
231,전체,경전선,2023-04-01,30,14,16,0,0,373.8666666666667,19257.2,22954.933333333334,30640.423466795364,2270.2474914674344,36124.05268202715,1.1808759272051492,13.496500576905245,0.6290814750807784,0.0,17.266666666666666,0.0,0.0,17.266666666666666,4.0,4.0,7.466666666666667,31.733333333333334,717.0518518518518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,전체,경전선,2023-05-01,31,12,19,2,0,368.7741935483871,19002.677419354837,23103.90322580645,30605.077172267644,2277.80381446301,36873.99106777552,1.207328803729594,13.436993210103482,0.6455018579009875,0.0,17.35483870967742,0.0,0.0,17.35483870967742,4.0,4.0,7.387096774193548,31.096774193548388,738.960701484895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,전체,경전선,2023-06-01,30,14,16,1,0,371.73333333333335,19149.933333333334,22277.966666666667,31016.224448004137,2291.0394740488787,35790.482294610374,1.1552183580361826,13.539192210724995,0.62112070459764,0.0,18.133333333333333,0.0,0.0,18.133333333333333,4.0,4.0,7.433333333333334,31.466666666666665,704.2623015873015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,전체,경전선,2023-07-01,31,14,17,0,0,363.61290322580646,18719.387096774193,21014.645161290322,30761.326646263125,2266.7646291722463,34108.43855460687,1.104181067887634,13.599001632736224,0.5914740430779036,0.0,17.129032258064516,0.0,0.0,17.129032258064516,4.0,4.0,7.451612903225806,31.096774193548388,666.0539963381899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,전체,경전선,2023-08-01,31,13,18,1,0,361.6774193548387,18645.677419354837,21595.1935483871,31173.515152349984,2324.5678727893965,35662.62156984124,1.1401798338225864,13.428575548329754,0.625722789645783,0.0,17.193548387096776,0.0,0.0,17.193548387096776,4.0,4.0,7.354838709677419,30.451612903225808,701.7309907834101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,전체,경전선,2023-09-01,30,15,15,3,3,358.8,18263.0,21602.866666666665,31325.00364391099,2313.025816448383,37038.31022944415,1.1849650859236422,13.545976395935735,0.6422754537913455,0.0,15.733333333333333,2.0,0.0,13.733333333333333,4.0,4.0,7.833333333333333,30.6,706.6511014911015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,전체,경전선,2023-10-01,31,15,16,2,0,374.96774193548384,19109.09677419355,23124.548387096773,31380.657154375465,2324.2461344754183,37627.56552651149,1.2000992657109795,13.50377105207401,0.6542133002135077,0.0,16.870967741935484,1.4516129032258065,0.0,15.419354838709678,4.0,4.0,8.0,31.870967741935484,720.2482078853047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,전체,경전선,2023-11-01,30,12,18,0,0,369.6,18858.733333333334,22937.9,31146.01047712796,2290.5969399369587,37353.36838239365,1.2025717453506013,13.59716530228555,0.6450911124363454,0.0,16.366666666666667,0.0,0.0,16.366666666666667,4.0,4.0,8.0,31.2,726.3059523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,전체,경전선,2023-12-01,31,16,15,1,0,374.96774193548384,19101.09677419355,23033.645161290322,31339.740038670312,2319.455777708608,37431.994807223855,1.1968927067715434,13.513747980833374,0.6505131028531269,0.0,16.35483870967742,0.0,0.06451612903225806,16.29032258064516,4.0,4.0,8.0,31.870967741935484,718.3634152585765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,전체,경전선,2024-01-01,31,13,18,1,0,368.7741935483871,18766.677419354837,20790.41935483871,31789.29302198486,2361.458900251469,34908.871132429085,1.099697563861399,13.463695871740354,0.6088319688854974,0.0,15.419354838709678,0.0,0.06451612903225806,15.35483870967742,4.0,4.0,8.0,31.096774193548388,664.6330005120328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,전체,경전선,2024-02-01,29,13,16,4,4,374.8965517241379,19066.827586206895,23420.103448275862,31743.497860385654,2370.2940672163004,38777.79414465364,1.2231122269959886,13.394705794230344,0.680325818992607,0.0,15.03448275862069,2.2413793103448274,0.0,12.793103448275861,4.0,4.0,8.0,31.862068965517242,734.3986042692939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,전체,경전선,2024-03-01,31,15,16,1,0,374.96774193548384,19051.09677419355,22635.16129032258,31043.039013121062,2295.8111350649037,36433.259215957565,1.1758819208393279,13.521657190326867,0.6332081266890247,0.0,15.258064516129032,0.0,0.0,15.258064516129032,4.0,4.0,8.0,31.870967741935484,702.7078853046595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,전체,경전선,2024-04-01,30,13,17,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,전체,경전선,2024-05-01,31,15,16,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,전체,경전선,2024-06-01,30,15,15,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,전체,경전선,2024-07-01,31,12,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,전체,경전선,2024-08-01,31,15,16,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,전체,경전선,2024-09-01,30,16,14,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,전체,경전선,2024-10-01,31,14,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,전체,경전선,2024-11-01,30,14,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,전체,경전선,2024-12-01,31,14,17,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,전체,경전선,2025-01-01,31,17,14,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,전체,경전선,2025-02-01,28,12,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,전체,경전선,2025-03-01,31,15,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,전체,경전선,2025-04-01,30,12,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,전체,경전선,2025-05-01,31,16,15,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,전체,경전선,2025-06-01,30,13,17,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,전체,경전선,2025-07-01,31,12,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,전체,경전선,2025-08-01,31,15,16,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,전체,경전선,2025-09-01,30,12,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,전체,경전선,2025-10-01,31,17,14,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,전체,경전선,2025-11-01,30,14,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,전체,경전선,2025-12-01,31,13,18,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,전체,동해선,2015-01-01,31,15,16,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,전체,동해선,2015-02-01,28,14,14,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,전체,동해선,2015-03-01,31,13,18,1,0,0.5161290322580645,25.870967741935484,19.741935483870968,1077.2717689226226,76.1398376554923,822.0577588287346,0.02461587965569946,0.45640630835786516,0.015456696329527767,0.0,0.06451612903225806,0.0,0.06451612903225806,0.0,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806,9.870967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,전체,동해선,2015-04-01,30,12,18,0,0,156.4,7377.3,7467.7,35712.83968046716,2664.38144248868,35476.91304463916,0.9949075103083714,13.407135560536071,0.6893825321100462,0.0,8.733333333333333,0.0,0.2,8.533333333333333,3.933333333333333,3.933333333333333,5.866666666666666,17.133333333333333,428.1463678451179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,전체,동해선,2015-05-01,31,17,14,2,0,166.58064516129033,7903.096774193548,8554.032258064517,35015.65902810925,2642.9444148757216,37460.4983585742,1.0713326527099436,13.249240729725516,0.7371241056087501,0.0,9.161290322580646,0.0,0.1935483870967742,8.96774193548387,4.0,4.0,6.0,18.0,469.2368727598566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,전체,동해선,2015-06-01,30,12,18,1,0,158.66666666666666,7407.6,5608.766666666666,35923.784131683045,2631.5248145351998,27085.858910295643,0.7543037003761731,13.652176757879301,0.5166600799754574,0.0,8.8,0.0,0.0,8.8,4.0,4.0,6.0,17.333333333333332,322.3252777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,전체,동해선,2015-07-01,31,13,18,0,0,158.83870967741936,7429.0,7222.677419354839,35172.25853420313,2637.092084274702,33911.8343075365,0.9669607477614511,13.338878554398443,0.6633051927644342,0.0,9.35483870967742,0.0,0.0,9.35483870967742,4.0,4.0,6.0,17.35483870967742,413.9298835125448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,전체,동해선,2015-08-01,31,14,17,1,0,221.16129032258064,10593.0,9701.193548387097,34909.90093841217,2521.8977973832184,31910.433723691414,0.9151643769120389,13.845726890423524,0.6138198858275937,0.0,9.419354838709678,0.0,0.0,9.419354838709678,4.0,4.0,6.0,20.129032258064516,481.5736559139785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,전체,동해선,2015-09-01,30,13,17,3,3,223.73333333333332,10872.633333333333,9755.833333333334,35103.71375125654,2472.352283448826,31299.625060185168,0.8909894178906772,14.20030944520256,0.5871052095509729,0.0,9.8,1.5,0.4666666666666667,7.833333333333333,4.0,4.0,6.0,20.466666666666665,474.16015151515154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,전체,동해선,2015-10-01,31,14,17,2,0,220.51612903225808,10638.741935483871,9980.032258064517,34899.828072357304,2460.937918863956,32634.209704418532,0.9363217169663735,14.183310442730098,0.6128890565170396,0.0,9.548387096774194,0.0,0.06451612903225806,9.483870967741936,4.0,4.0,6.0,20.06451612903226,497.0624633431085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,전체,동해선,2015-11-01,30,13,17,0,0,220.0,10629.466666666667,10150.233333333334,34998.38992627481,2467.100333966138,33358.09817943383,0.95330236527136,14.187433452315819,0.6261171969494751,0.0,9.366666666666667,0.0,0.0,9.366666666666667,4.0,4.0,6.0,20.0,507.51166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,전체,동해선,2015-12-01,31,12,19,1,0,220.0,10610.58064516129,9889.258064516129,34578.63708366415,2458.614144438906,32135.157106035702,0.9311530682131034,14.065742674582896,0.6084982482460293,0.0,9.096774193548388,0.0,0.0,9.096774193548388,4.0,4.0,6.0,20.0,494.4629032258065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,전체,동해선,2016-01-01,31,15,16,1,0,220.0,10668.0,9854.064516129032,33625.30699166501,2437.500756492873,30968.091059182116,0.9237030855014091,13.79596235333624,0.5981942881204452,0.0,9.290322580645162,0.0,0.0,9.290322580645162,4.0,4.0,6.0,20.0,492.7032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,전체,동해선,2016-02-01,29,14,15,3,3,224.9655172413793,11039.172413793103,10778.51724137931,33977.4143842545,2455.698991884603,33063.213224717285,0.9744379415038891,13.837010849060578,0.6365558128275072,0.0,11.10344827586207,1.8620689655172413,0.7586206896551724,8.482758620689655,4.0,4.0,6.0,20.551724137931036,523.6195924764891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,전체,동해선,2016-03-01,31,13,18,1,0,220.0,10856.0,9647.838709677419,32952.14225077729,2362.117534591331,29108.38979485107,0.888710271709416,13.94688677374234,0.5570621918537081,0.0,12.516129032258064,0.0,0.0,12.516129032258064,4.0,4.0,6.0,20.0,482.39193548387095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,전체,동해선,2016-04-01,30,14,16,0,0,221.06666666666666,10904.4,10592.966666666667,33171.124280945136,2378.3807296705604,32037.69879687619,0.9705162771740986,13.944708909425879,0.6129862403165294,0.0,12.566666666666666,0.0,0.13333333333333333,12.433333333333334,4.0,4.0,6.0,20.133333333333333,525.5119696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,전체,동해선,2016-05-01,31,14,17,2,0,224.6451612903226,11066.774193548386,11162.58064516129,32795.71407348801,2368.663085194137,32690.47014582339,1.0045115928678412,13.84324959912521,0.631716703248122,0.0,13.03225806451613,0.0,0.5806451612903226,12.451612903225806,4.0,4.0,6.0,20.580645161290324,539.449120234604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,전체,동해선,2016-06-01,30,13,17,1,0,220.0,10856.0,10154.366666666667,33005.086711424825,2374.205433804684,30706.002904691723,0.9353690739376075,13.90081495061295,0.5898573958687741,0.0,12.433333333333334,0.0,0.0,12.433333333333334,4.0,4.0,6.0,20.0,507.7183333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
