,전체주중주말,주운행선,운행년월,일수,주말수,주중수,공휴일수,명절수,공급차량수,공급좌석합계수,승차수입금액,승차인원수,승차연인거리,좌석거리,1인당수입율,공급대비승차율,운행대비고객이동,사망자수,접종시작자수,격리된자수,정부대응정도,확진자수,접종완료자수,코로나진행정도,국가이동제한정도,관광,일반,일반/관광,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수
1159,주말,전라선,2023-08-01,12,12,0,0,0,449.3333333333333,22655.25,792756984.5,27717.666666666668,63614104.25,87718406.58333333,28599.7310824372,1.2237881371554749,1.379627836935455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5833333333333335,15.25,0.0,0.0,17.833333333333332,5.0,5.0,8.0,38.666666666666664
1160,주말,전라선,2023-09-01,14,14,0,2,2,480.0,24643.85714285714,809394518.1428572,29261.428571428572,64019673.85714286,92642236.57142857,27624.09237051222,1.1978879945836243,1.4533589425228615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,14.071428571428571,2.4285714285714284,0.0,18.142857142857142,5.0,5.0,8.0,38.57142857142857
1161,주말,전라선,2023-10-01,13,13,0,0,0,516.0,26468.923076923078,912138750.7692307,33138.61538461538,72639377.38461539,98925664.76923077,27550.1953255981,1.251955102137668,1.3672332536585319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.076923076923077,15.307692307692308,1.3076923076923077,0.0,17.076923076923077,5.0,5.0,8.0,42.0
1162,주말,전라선,2023-11-01,12,12,0,0,0,497.0,25394.166666666668,895593892.1666666,32907.666666666664,70793978.16666667,95756178.75,27209.65955936216,1.2959441862047103,1.3547299438430673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,17.666666666666668,0.0,1.75,18.583333333333332,5.0,5.0,8.0,41.5
1163,주말,전라선,2023-12-01,15,15,0,0,0,490.6666666666667,25117.066666666666,837886952.8,30529.333333333332,66305620.13333333,95010898.66666667,27486.81247357307,1.2156908215315618,1.4386139465858734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,18.066666666666666,0.0,0.4,21.0,5.0,5.0,8.0,41.333333333333336
1164,주말,전라선,2024-01-01,12,12,0,0,0,490.6666666666667,25319.416666666668,789627222.8333334,28332.333333333332,62373331.416666664,95774819.0,27865.845324324986,1.1190312090428869,1.5399205260072641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,18.583333333333332,0.0,0.0,20.75,5.0,5.0,8.0,41.333333333333336
1165,주말,전라선,2024-02-01,12,12,0,3,3,492.0,25395.833333333332,837119193.3333334,30103.75,66795625.083333336,96087208.08333333,27829.337370848825,1.1852838556648746,1.4522591224990276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.833333333333333,14.0,4.75,0.0,15.083333333333334,5.0,5.0,8.0,41.5
1166,주말,전라선,2024-03-01,15,15,0,1,0,490.6666666666667,25307.2,845723876.4,30776.466666666667,66962086.06666667,95727352.06666666,27475.521402546452,1.216338713993239,1.4341918155510027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,18.866666666666667,0.0,0.0,20.466666666666665,5.0,5.0,8.0,41.333333333333336
1167,주말,전라선,2024-04-01,12,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,주말,전라선,2024-05-01,13,13,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,주말,전라선,2024-06-01,14,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,주말,전라선,2024-07-01,12,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,주말,전라선,2024-08-01,14,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,주말,전라선,2024-09-01,13,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,주말,전라선,2024-10-01,12,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,주말,전라선,2024-11-01,14,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,주말,전라선,2024-12-01,13,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,주말,전라선,2025-01-01,13,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,주말,전라선,2025-02-01,12,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,주말,전라선,2025-03-01,14,14,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,주말,전라선,2025-04-01,12,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,주말,전라선,2025-05-01,14,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,주말,전라선,2025-06-01,13,13,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,주말,전라선,2025-07-01,12,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,주말,전라선,2025-08-01,15,15,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,주말,전라선,2025-09-01,12,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,주말,전라선,2025-10-01,13,13,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,주말,전라선,2025-11-01,14,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,주말,전라선,2025-12-01,12,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,주말,호남선,2015-01-01,14,14,0,0,0,528.0,25524.428571428572,560568242.8571428,20620.14285714286,51029646.85714286,99532597.14285715,27200.446493938525,0.8080130661721875,1.9561980375532821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,6.0,18.0,5.0,5.0,12.0,44.0
1189,주말,호남선,2015-02-01,12,12,0,1,1,529.0,25702.333333333332,577836966.6666666,20431.083333333332,51769617.916666664,100254843.25,28160.650324830898,0.7941754319805105,2.0063688897610534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,5.0,4.5,13.5,5.0,5.0,12.0,44.0
1190,주말,호남선,2015-03-01,13,13,0,1,0,528.0,25678.46153846154,585642615.3846154,21853.53846153846,52781212.461538464,100145139.61538461,26819.871767477187,0.8511096400593339,1.9033389852813074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,6.0,18.0,5.0,5.0,12.0,44.0
1191,주말,호남선,2015-04-01,12,12,0,0,0,665.3333333333334,32362.0,1016193500.0,30572.25,72349726.75,106956110.58333333,33233.884585390326,0.9447542916933208,1.4862855623427957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.166666666666668,0.0,0.0,0.16666666666666666,25.0,6.0,6.0,12.0,66.16666666666667
1192,주말,호남선,2015-05-01,15,15,0,1,0,664.0,32431.6,1036487153.3333334,31988.0,75555455.66666667,107268178.2,32463.633844555214,0.9861075001374174,1.4367622654303347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,6.0,6.0,12.0,66.0
1193,주말,호남선,2015-06-01,12,12,0,1,0,668.0,32285.0,681975741.6666666,20260.083333333332,47344993.5,107134119.91666667,33798.0297690935,0.6277186520658322,2.2906196216834913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,1.0,25.5,6.0,6.0,12.5,66.5
1194,주말,호남선,2015-07-01,13,13,0,0,0,671.3846153846154,32717.153846153848,848271384.6153846,25711.30769230769,60262667.07692308,108830220.46153846,33074.117816928454,0.785931884160767,1.817108652062227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.307692307692307,9.23076923076923,0.0,2.6153846153846154,27.923076923076923,6.0,6.0,13.076923076923077,67.15384615384616
1195,주말,호남선,2015-08-01,14,14,0,1,0,707.0,34925.21428571428,937898271.4285715,28372.0,67989366.35714285,116327457.57142857,33100.471556528886,0.8124709546674562,1.7256941865371918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,25.642857142857142,0.0,0.0,26.785714285714285,6.0,6.0,12.0,66.28571428571429
1196,주말,호남선,2015-09-01,12,12,0,2,2,728.0,36969.083333333336,1098280775.0,33400.75,77707239.16666667,122973129.75,32849.17488596096,0.8984899182515065,1.6069170819075804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.083333333333334,19.5,6.5,1.0,20.083333333333332,6.0,6.0,12.0,67.5
1197,주말,호남선,2015-10-01,14,14,0,2,0,704.0,35133.78571428572,1079150914.2857144,33132.857142857145,76957641.57142857,117041233.92857143,32618.75566469371,0.9431344665221564,1.5383262693194946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,25.785714285714285,0.0,0.0,26.642857142857142,6.0,6.0,12.0,66.0
1198,주말,호남선,2015-11-01,13,13,0,0,0,704.0,35307.230769230766,1157049626.6153846,35424.53846153846,82530730.53846154,117585530.84615384,32698.589273868572,1.0035698459845213,1.4294503629494903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.230769230769231,25.53846153846154,0.0,0.0,27.76923076923077,6.0,6.0,12.0,66.0
1199,주말,호남선,2015-12-01,12,12,0,1,0,704.0,35192.583333333336,1042041114.0,31898.833333333332,74781507.41666667,117208888.5,32695.199135503673,0.9062605747714795,1.5801602488191275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.75,0.0,0.0,27.75,6.0,6.0,12.0,66.0
1200,주말,호남선,2016-01-01,15,15,0,1,0,704.0,34806.0,981803916.9333333,29945.733333333334,70456617.6,116001134.0,32793.11573734085,0.860361240399165,1.657692439387006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.066666666666667,24.133333333333333,0.0,0.0,27.2,6.0,6.0,12.0,66.0
1201,주말,호남선,2016-02-01,12,12,0,1,1,716.0,35421.0,999169412.6666666,30023.833333333332,71174930.58333333,118006444.0,33266.41848398801,0.846756127366526,1.6883461551355914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,19.25,6.583333333333333,1.0,20.0,6.0,6.0,12.0,67.0
1202,주말,호남선,2016-03-01,12,12,0,0,0,704.0,34806.0,1025920463.0,31638.166666666668,72227220.16666667,116001134.0,32448.34919959398,0.9089859985826197,1.6132804575229145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.416666666666666,22.25,0.0,0.0,33.666666666666664,6.0,6.0,12.0,66.0
1203,주말,호남선,2016-04-01,14,14,0,0,0,710.8571428571429,35157.42857142857,1136561237.357143,34849.0,81023570.35714285,117068774.0,32611.341826955988,0.9916782111763123,1.4479279694776377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.071428571428571,22.428571428571427,0.0,0.42857142857142855,33.07142857142857,6.0,6.0,12.0,66.85714285714286
1204,주말,호남선,2016-05-01,13,13,0,2,0,759.3846153846154,37644.46153846154,1197564027.3076923,36768.53846153846,85564307.3076923,125135303.23076923,32609.958019645743,0.9772124076532586,1.4742933255173465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.307692307692308,22.153846153846153,0.0,1.1538461538461537,33.30769230769231,6.0,6.0,12.0,69.23076923076923
1205,주말,호남선,2016-06-01,12,12,0,0,0,768.0,38086.0,1114054503.9166667,33940.75,79110754.58333333,127072774.0,32859.75374609438,0.8911607939925431,1.615709386547783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,22.25,0.0,0.0,33.75,6.0,6.0,12.0,66.0
1206,주말,호남선,2016-07-01,15,15,0,0,0,768.0,38086.0,1043306041.3333334,31806.266666666666,74505949.86666666,127072774.0,32830.813706887995,0.83511701587635,1.718322023717227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333333333334,21.933333333333334,0.0,0.0,33.266666666666666,6.0,6.0,12.0,66.0
1207,주말,호남선,2016-08-01,12,12,0,0,0,768.0,38086.0,1054983650.0,31973.166666666668,75247922.5,127072774.0,33022.5649023074,0.8394992035568625,1.6985255353919821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,22.333333333333332,0.0,0.0,34.0,6.0,6.0,12.0,66.0
1208,주말,호남선,2016-09-01,13,13,0,1,1,782.7692307692307,38842.92307692308,1139318208.8461537,34246.38461538462,79849050.84615384,129372306.3076923,33226.38154361834,0.8805290437712665,1.6457750230250654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.23076923076923,16.76923076923077,6.0,0.46153846153846156,25.53846153846154,6.0,6.0,12.0,66.92307692307692
1209,주말,호남선,2016-10-01,14,14,0,1,0,768.0,38086.0,1246054352.9285715,38680.357142857145,87765319.92857143,127072774.0,32239.642649420886,1.0156056593723979,1.456624354896109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.214285714285714,22.214285714285715,0.0,0.0,33.42857142857143,6.0,6.0,12.0,66.0
1210,주말,호남선,2016-11-01,12,12,0,0,0,768.0,38086.0,1326075101.8333333,41225.916666666664,92856758.75,127099286.0,32156.362450303524,1.0824428048801835,1.3741203835230351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.916666666666666,22.583333333333332,0.0,0.0,34.5,6.25,6.25,13.0,66.0
1211,주말,호남선,2016-12-01,14,14,0,1,0,662.0,32737.85714285714,922359832.1428572,28495.85714285714,65577426.071428575,107877371.64285715,32406.414154056863,0.882414519046281,1.6708368279978945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.714285714285714,22.642857142857142,0.0,0.5714285714285714,26.785714285714285,7.357142857142857,7.571428571428571,15.642857142857142,54.857142857142854
1212,주말,호남선,2017-01-01,13,13,0,4,3,768.6153846153846,37993.07692307692,979926127.4615384,29728.615384615383,69757794.3076923,123616953.92307693,32932.45114631889,0.7822016489304034,1.8202506258658206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23076923076923,18.76923076923077,5.769230769230769,1.0769230769230769,20.153846153846153,8.0,8.0,18.0,60.61538461538461
1213,주말,호남선,2017-02-01,12,12,0,0,0,760.0,37574.0,902563003.0,28303.75,65253477.083333336,121948007.0,31951.71632125345,0.7532692483496389,1.897134343104165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5833333333333333,24.583333333333332,0.0,0.0,26.166666666666668,8.0,8.0,18.0,60.0
1214,주말,호남선,2017-03-01,13,13,0,0,0,792.0,39198.46153846154,935191798.2307693,28995.30769230769,66243828.92307692,128278734.61538461,32257.040565773805,0.7396429404427486,1.9498827448935192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.846153846153846,21.846153846153847,0.0,0.0,28.692307692307693,8.0,8.0,17.0,62.0
1215,주말,호남선,2017-04-01,14,14,0,0,0,785.7142857142857,39292.642857142855,1075264138.7142856,32913.71428571428,76507745.57142857,129014361.21428572,32672.270247231405,0.837735765086617,1.6900914415898463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.285714285714286,26.071428571428573,0.0,0.07142857142857142,32.285714285714285,8.0,8.0,17.0,61.214285714285715
1216,주말,호남선,2017-05-01,12,12,0,1,0,784.0,39232.916666666664,1081115853.9166667,32948.0,76870412.91666667,128911759.0,32839.95170937079,0.8398300620362188,1.7000662313958788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.916666666666667,25.416666666666668,0.0,0.0,33.333333333333336,8.0,8.0,17.0,61.0
1217,주말,호남선,2017-06-01,13,13,0,0,0,784.0,39335.307692307695,990067941.3076923,29983.615384615383,69484718.53846154,129262431.61538461,33026.654917827764,0.7622571306392568,1.8629689500756466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.46153846153846,13.615384615384615,0.0,0.0,34.07692307692308,8.0,8.0,17.0,61.0
1218,주말,호남선,2017-07-01,14,14,0,0,0,796.5714285714286,40056.357142857145,906041513.0714285,27334.0,63958211.85714286,132024724.78571428,33189.86761365375,0.6817265285805104,2.0851254862469406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,10.142857142857142,0.0,1.3571428571428572,33.285714285714285,8.0,8.0,17.0,62.57142857142857
1219,주말,호남선,2017-08-01,12,12,0,0,0,813.3333333333334,40930.833333333336,964924366.9166666,29432.833333333332,69058302.91666667,135339021.16666666,32793.01428307924,0.7190203119410609,1.966201651191285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,12.083333333333334,0.0,3.25,34.083333333333336,8.0,8.0,17.0,64.66666666666667
1220,주말,호남선,2017-09-01,14,14,0,0,0,773.7142857142857,38973.78571428572,1051204399.5,31806.428571428572,73809630.64285715,131012700.07142857,33055.442204387895,0.8161238292467076,1.781861939882311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.214285714285715,11.714285714285714,4.0,3.4285714285714284,26.5,8.0,8.0,17.142857142857142,62.857142857142854
1221,주말,호남선,2017-10-01,13,13,0,0,0,771.8461538461538,38933.53846153846,1092443244.0,32346.615384615383,76839136.3076923,131236106.6923077,33805.23231188637,0.8305709966346015,1.7316522499668703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76923076923077,11.461538461538462,8.461538461538462,4.384615384615385,19.384615384615383,8.0,8.0,17.307692307692307,63.23076923076923
1222,주말,호남선,2017-11-01,12,12,0,0,0,767.3333333333334,38751.0,1207177428.25,36588.666666666664,84465537.75,130622125.33333333,32989.29742046569,0.9441668154665909,1.5519408276832005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.5,0.0,2.8333333333333335,27.666666666666668,8.0,8.0,17.0,62.666666666666664
1223,주말,호남선,2017-12-01,15,15,0,0,0,739.4666666666667,37423.46666666667,1073758351.5333333,32310.733333333334,75569105.46666667,124310973.26666667,33214.405468388664,0.8626614068600598,1.667950589032298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,11.4,0.0,1.6,27.4,8.0,8.0,17.6,59.93333333333333
1224,주말,호남선,2018-01-01,12,12,0,0,0,757.3333333333334,38571.916666666664,968641823.6666666,29112.416666666668,68288627.66666667,127886066.16666667,33280.65035154567,0.7542660445147854,1.8789359245773456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.666666666666666,0.0,1.8333333333333333,25.833333333333332,8.0,8.0,18.0,60.5
1225,주말,호남선,2018-02-01,12,12,0,2,2,861.0,44668.666666666664,1069675310.6666666,32269.166666666668,75753507.16666667,144018774.75,33241.73211151735,0.7221936080397616,1.9970486312444804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.166666666666667,15.583333333333334,5.25,0.0,17.5,7.0,7.0,16.0,57.833333333333336
1226,주말,호남선,2018-03-01,14,14,0,0,0,744.0,37924.5,985789752.9285715,30480.14285714286,69773564.21428572,123979411.0,32348.124656741733,0.8036757027629079,1.7901217592151182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,19.357142857142858,0.0,0.35714285714285715,22.5,7.0,7.0,16.0,58.0
1227,주말,호남선,2018-04-01,13,13,0,0,0,758.7692307692307,38715.846153846156,1148203010.6923077,35369.53846153846,81851592.23076923,127000030.23076923,32458.504448101172,0.9136830517917628,1.5560701541996238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.076923076923077,19.153846153846153,0.0,1.5384615384615385,24.692307692307693,7.0,7.0,16.0,59.84615384615385
1228,주말,호남선,2018-05-01,12,12,0,1,0,776.0,39610.833333333336,1202105402.0833333,37724.583333333336,86425975.16666667,130454427.5,31907.701938639028,0.952351844200324,1.521234041110614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.166666666666666,20.333333333333332,0.0,3.0,26.5,7.0,7.0,16.0,62.0
1229,주말,호남선,2018-06-01,14,14,0,0,0,776.0,39598.642857142855,1077854262.4285715,33288.92857142857,76651173.21428572,130404149.85714285,32383.242934657814,0.8406634527289806,1.7055838281993678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.428571428571429,20.285714285714285,0.0,3.0,25.714285714285715,7.0,7.0,16.0,62.0
1230,주말,호남선,2018-07-01,13,13,0,0,0,786.0,40159.153846153844,1025488000.9230769,30924.615384615383,71718892.61538461,133828487.92307693,33175.30094917643,0.7700708389661813,1.8699639289376537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.461538461538462,18.153846153846153,0.0,3.0,29.615384615384617,7.0,7.0,16.0,62.0
1231,주말,호남선,2018-08-01,13,13,0,0,0,786.0,40202.230769230766,1011241141.3846154,30512.153846153848,71277014.76923077,133994379.84615384,33156.60422203763,0.7590214918276842,1.8895726883488884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.23076923076923,18.53846153846154,0.0,3.0,29.76923076923077,7.0,7.0,16.0,62.0
1232,주말,호남선,2018-09-01,14,14,0,1,1,804.5714285714286,41129.5,1103204924.142857,32992.5,76976578.78571428,136683562.2142857,33417.70205328856,0.802143758303008,1.824028602066835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.571428571428571,19.214285714285715,4.928571428571429,6.0,22.857142857142858,7.0,7.0,16.0,63.42857142857143
1233,주말,호남선,2018-10-01,12,12,0,0,0,803.3333333333334,41015.333333333336,1232372668.6666667,37777.5,86134210.5,136322214.41666666,32648.274657169288,0.9208895681134983,1.599580540350787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.333333333333334,23.416666666666668,0.0,6.0,27.75,7.0,7.0,16.0,63.333333333333336
1234,주말,호남선,2018-11-01,13,13,0,0,0,802.0,40967.769230769234,1320457526.8461537,40688.07692307692,92316646.61538461,136191185.53846154,32449.321338254762,0.9925544470326874,1.4808217568946904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.615384615384615,23.307692307692307,0.0,5.846153846153846,28.076923076923077,7.0,7.0,16.0,63.23076923076923
1235,주말,호남선,2018-12-01,14,14,0,0,0,804.5714285714286,41097.0,1169801729.4285715,35307.5,81869229.78571428,136569187.2142857,33146.5778146825,0.8592740989773693,1.6789167293525948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.071428571428571,22.571428571428573,0.0,6.142857142857143,27.5,7.0,7.0,16.0,63.42857142857143
1236,주말,호남선,2019-01-01,12,12,0,0,0,802.0,40970.333333333336,1013019506.6666666,30637.083333333332,71283808.91666667,136135571.91666666,33076.972443522245,0.7482223927963364,1.9161862126398717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.583333333333334,18.75,0.0,0.08333333333333333,31.25,7.0,7.0,16.0,63.166666666666664
1237,주말,호남선,2019-02-01,12,12,0,0,0,801.3333333333334,40962.416666666664,1049728270.75,31343.0,73921167.08333333,136105629.83333334,33490.77181110768,0.7652471863828737,1.8831428452768249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.833333333333334,15.416666666666666,5.75,1.0,23.5,7.0,7.0,16.0,63.083333333333336
1238,주말,호남선,2019-03-01,15,15,0,1,0,800.6666666666666,40932.333333333336,1113833761.2666667,34253.933333333334,78156360.06666666,136005532.0,32521.538261024296,0.8371411557789972,1.7477964642420507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,20.266666666666666,0.0,0.0,30.866666666666667,7.0,7.0,16.0,63.0
1239,주말,호남선,2019-04-01,12,12,0,0,0,800.6666666666666,40945.666666666664,1270777053.75,39091.666666666664,89368126.41666667,136044505.91666666,32502.10562842227,0.9543163281770316,1.5265947161011082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.916666666666666,20.666666666666668,0.0,0.0,30.583333333333332,7.0,7.0,16.0,63.0
