,전체주중주말,주운행선,운행년월,일수,주말수,주중수,공휴일수,명절수,공급차량수,공급좌석합계수,승차인원수,1인당단가,1인당거리,1좌석당단가,좌석회전율,1키로당단가,승차율,관광,일반,일반/관광,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수,1열차당승차인원,격리된자수,확진자수,접종시작자수,코로나진행정도,정부대응정도,사망자수,접종완료자수,국가이동제한정도,ITX-마음,ITX-새마을,누리로,무궁화호,새마을호
1124,주말,전라선,2020-09-01,12,12,0,0,0,5008.0,253299.0,138857.0,348407.1117166884,27015.6093477723,190907.53960673898,6.594217537155587,154.75047718910128,3.861645977258018,0.0,122.0,130.0,0.0,0.0,252.0,72.0,72.0,120.0,416.0,4023.353174603175,600.03,269700.0,0.0,599.97,600.0,4431.0,0.0,24.0,0.0,13577.0,0.0,128161.0,2276.0
1125,주말,전라선,2020-10-01,14,14,0,3,1,5816.0,294441.0,226311.0,414584.96245004714,32547.93048698252,316496.34105224244,10.757268637363882,178.32268101830186,6.480776476029294,0.0,133.0,129.0,39.0,0.0,223.0,81.0,81.0,134.0,482.0,6570.870847126729,780.37,352433.0,0.0,802.78,770.31,6190.0,0.0,28.0,0.0,23352.0,0.0,191731.0,4374.0
1126,주말,전라선,2020-11-01,13,13,0,0,0,5428.0,274752.0,233882.0,374557.94386066555,29843.817345989446,318239.3299243254,11.077662144241053,163.16869614366556,6.616867009494161,0.0,130.0,115.0,0.0,0.0,245.0,78.0,78.0,130.0,451.0,6755.8575036075035,697.35,388189.0,0.0,687.51,691.37,6470.0,0.0,26.0,0.0,23574.0,0.0,186104.0,3496.0
1127,주말,전라선,2020-12-01,12,12,0,1,0,5008.0,253547.0,119841.0,343858.3305900444,26787.39522328801,162390.81903795493,5.685387456410409,154.05485742548757,3.296250741235854,0.0,99.0,145.0,0.0,0.0,244.0,72.0,72.0,120.0,416.0,3471.3602453102453,708.96,559888.0,0.0,736.11,695.3100000000001,7830.0,0.0,27.0,0.0,13284.0,0.0,98208.0,7.0
1128,주말,전라선,2021-01-01,15,15,0,1,0,6212.0,314840.0,150056.0,427517.6824741802,32936.39710706697,202749.21797571392,7.152006590112139,194.7014364126167,4.052386777937308,0.0,81.0,203.0,0.0,0.0,284.0,75.0,75.0,120.0,514.0,4383.725714039281,977.73,1072627.0,0.0,951.41,902.39,18304.0,0.0,45.0,0.0,16562.0,0.0,124874.0,0.0
1129,주말,전라선,2021-02-01,12,12,0,2,2,5032.0,254688.0,163502.0,349983.13957561896,27234.87782949689,224771.69892131316,7.715547049099976,154.21109397647214,4.555907378618296,0.0,91.0,116.0,45.0,0.0,162.0,60.0,60.0,96.0,419.0,4698.294516594517,794.3100000000001,1023116.0,122046.0,766.6800000000001,732.54,18447.0,34732.0,36.0,0.0,16699.0,0.0,132868.0,818.0
1130,주말,전라선,2021-03-01,12,12,0,0,0,5008.0,253392.0,196819.0,346580.28902689804,26848.422463983105,269238.7757139927,9.336162882536023,154.90299486307833,5.423037259311184,0.0,43.0,173.0,0.0,0.0,216.0,60.0,60.0,96.0,416.0,5694.672943722943,781.4100000000001,1165293.0,7430495.0,699.96,721.23,20174.0,251876.0,36.0,0.0,20241.0,0.0,168965.0,0.0
1131,주말,전라선,2021-04-01,13,13,0,0,0,5412.0,273963.0,231425.0,382956.079119099,29782.71041903595,323188.8084190438,10.994751223233553,167.1325770409485,6.536321259328732,0.0,57.0,183.0,0.0,0.0,240.0,65.0,65.0,104.0,449.0,6717.580375180375,860.47,1465773.0,20717668.0,758.29,793.52,23200.0,1581824.0,39.0,0.0,22792.0,0.0,183268.0,0.0
1132,주말,전라선,2021-05-01,14,14,0,1,0,5856.0,296394.0,262933.0,407922.5749437118,31797.416368840957,361705.3224573905,12.426563880419813,179.59394020651342,7.327365297674175,0.0,162.0,95.0,0.0,0.0,257.0,70.0,70.0,112.0,487.0,7569.760317460317,862.3399999999999,1851237.0,55728636.0,716.66,798.28,26638.0,16849012.0,30.0,0.0,26324.0,0.0,205278.0,0.0
1133,주말,전라선,2021-06-01,12,12,0,1,0,5008.0,254513.0,228829.0,348696.94275367685,27294.199806337852,313465.35181283706,10.796548834981781,153.31617232963555,6.377520093248601,0.0,140.0,80.0,0.0,0.0,220.0,60.0,60.0,96.0,416.0,6611.988528138528,729.96,1794429.0,147060113.0,600.0,676.2,23916.0,41674405.0,24.0,0.0,23008.0,0.0,175164.0,0.0
1134,주말,전라선,2021-07-01,14,14,0,0,0,5840.0,297238.0,218129.0,405571.2181810688,31711.839215354306,297601.14004474314,10.294397584261047,179.0461630955557,6.051662359489086,0.0,159.0,99.0,0.0,0.0,258.0,70.0,70.0,112.0,485.0,6320.731962481963,787.3000000000001,2482297.0,229115300.0,611.98,732.58,28785.0,87548736.0,28.0,0.0,20857.0,0.0,170550.0,0.0
1135,주말,전라선,2021-08-01,13,13,0,1,0,5844.0,299592.0,208105.0,383216.719288907,29947.79229568543,266182.64437720855,9.043849766556196,166.35310732645348,5.38033934724171,0.0,129.0,185.0,0.0,0.0,314.0,65.0,65.0,104.0,503.0,5392.8155925155925,828.86,2959611.0,310916602.0,660.23,765.89,28410.0,137222994.0,26.0,0.0,19745.0,0.0,132397.0,0.0
1136,주말,전라선,2021-09-01,12,12,0,0,0,5400.0,276630.0,195460.0,347118.2733408693,26720.39916850904,245316.65073822893,8.48711245083254,155.88668039170267,4.883869540436975,0.0,68.0,179.0,60.0,0.0,187.0,60.0,60.0,96.0,465.0,5053.62946985447,749.97,3360335.0,410616887.0,577.77,693.75,28594.0,247891735.0,24.0,0.0,21127.0,0.0,127728.0,1032.0
1137,주말,전라선,2021-10-01,15,15,0,2,0,6740.0,343390.0,311982.0,433665.7830072347,33946.61775748855,393804.9968239033,13.631051371974465,191.60565456374695,7.971152227912269,0.0,49.0,277.0,0.0,0.0,326.0,75.0,75.0,120.0,580.0,8074.167030492031,928.5,5124170.0,603223597.0,708.3,859.35,40035.0,492551305.0,30.0,0.0,32147.0,0.0,192682.0,0.0
1138,주말,전라선,2021-11-01,12,12,0,0,0,5392.0,274839.0,296989.0,343193.3111973028,27001.829960551157,370802.32348670985,12.969455691648518,152.51718794915556,7.542625534628763,0.0,15.0,240.0,0.0,0.0,255.0,60.0,60.0,96.0,464.0,7685.494733194733,737.53,4893361.0,502207982.0,558.35,682.8,38640.0,480370298.0,25.0,0.0,29341.0,0.0,176062.0,5948.0
1139,주말,전라선,2021-12-01,13,13,0,1,0,5828.0,297201.0,273743.0,373207.32024234784,29277.023802723466,343861.2740969602,11.98733811119219,165.71086046946087,6.97715938570588,0.0,22.0,254.0,0.0,0.0,276.0,65.0,65.0,104.0,501.0,7118.240003465004,822.36,7120048.0,560101188.0,641.21,760.15,59798.0,541862762.0,39.0,0.0,26657.0,0.0,164749.0,6396.0
1140,주말,전라선,2022-01-01,14,14,0,1,0,6056.0,308345.0,241785.0,406930.8007398898,31664.92978180777,321390.821277886,11.071331326822593,179.93429867617178,6.490225154458629,0.0,70.0,199.0,60.0,0.0,209.0,70.0,70.0,112.0,512.0,6721.301602976603,900.0600000000001,10037333.0,618921067.0,713.02,831.32,88275.0,604549590.0,42.0,0.0,24741.0,0.0,148703.0,7144.0
1141,주말,전라선,2022-02-01,12,12,0,0,0,5392.0,274750.0,201425.0,353784.3389507144,27547.378293218437,259252.6181831821,8.808729748325556,154.09619371290088,5.220016750042388,0.0,7.0,239.0,0.0,0.0,246.0,60.0,60.0,96.0,464.0,5221.502737352737,739.29,21915360.0,533567627.0,561.15,684.36,87951.0,527466421.0,24.0,0.0,18967.0,0.0,123787.0,4265.0
1142,주말,전라선,2022-03-01,12,12,0,0,0,5392.0,274688.0,208113.0,349353.1557418506,26866.23771083528,264439.19050826924,9.106234237343447,156.01369148435901,5.2623184060051305,0.0,4.0,238.0,0.0,0.0,242.0,60.0,60.0,96.0,464.0,5398.315332640333,692.88,96276850.0,535029497.0,488.88,643.8,139971.0,529493835.0,24.0,0.0,20641.0,0.0,139523.0,4790.0
1143,주말,전라선,2022-04-01,14,14,0,0,0,6288.0,320460.0,331538.0,400514.7330263213,31319.856565201997,413852.8874335259,14.488911092160265,179.0045381559728,8.366565889415769,0.0,10.0,263.0,0.0,0.0,273.0,70.0,70.0,112.0,541.0,8588.856895356896,730.96,221483746.0,625322396.0,450.01000000000005,683.35,285083.0,618739505.0,28.0,0.0,32252.0,0.0,202867.0,8057.0
1144,주말,전라선,2022-05-01,13,13,0,2,0,5844.0,297587.0,369487.0,358296.6280936949,28572.297172186827,444767.5630284311,16.13828361258323,163.02433982257386,9.166299447548171,0.0,11.0,243.0,0.0,0.0,254.0,65.0,65.0,104.0,503.0,9550.232571032571,549.38,231341731.0,581099718.0,216.71000000000004,521.3000000000001,308448.0,575029629.0,26.0,0.0,36208.0,0.0,229197.0,9161.0
1145,주말,전라선,2022-06-01,12,12,0,0,0,5392.0,274870.0,325454.0,337228.54288038495,26981.619240878797,399110.14772794914,14.207823304919291,149.9795544154714,8.25204105128305,0.0,19.0,221.0,0.0,0.0,240.0,60.0,60.0,96.0,464.0,8419.945616770618,483.96,218961434.0,536558518.0,175.02,460.92,292767.0,531310326.0,15.0,0.0,30393.0,0.0,187524.0,8682.0
1146,주말,전라선,2022-07-01,15,15,0,0,0,6740.0,343452.0,391127.0,431035.11948356754,34557.51463243024,490850.8485581357,17.091965466664362,187.12175667311658,10.176470791235104,0.0,37.0,265.0,0.0,0.0,302.0,75.0,75.0,120.0,580.0,10127.16062023562,578.64,283868612.0,670853823.0,208.35000000000002,562.53,371617.0,664489627.0,15.0,0.0,35862.0,0.0,218423.0,7737.0
1147,주말,전라선,2022-08-01,12,12,0,0,0,5392.0,272146.0,306699.0,350364.75871458894,28199.125946708442,394679.82357614505,13.526942309646694,149.1005324175032,8.212202420208609,0.0,85.0,143.0,0.0,0.0,228.0,60.0,60.0,96.0,464.0,7938.164397089397,485.76,261005914.0,536860311.0,166.68,500.04,310472.0,531761183.0,12.0,0.0,28427.0,0.0,171631.0,6459.0
1148,주말,전라선,2022-09-01,13,13,0,3,3,5860.0,295431.0,343817.0,367003.5118474488,29016.30908979363,426749.14890924055,15.131398970782573,164.40534695540666,8.724569637816233,0.0,63.0,159.0,48.0,0.0,174.0,65.0,65.0,104.0,505.0,8855.799549549549,524.4499999999999,314509180.0,581718889.0,180.57,540.14,360180.0,576199322.0,13.0,0.0,32234.0,0.0,198011.0,10412.0
1149,주말,전라선,2022-10-01,14,14,0,1,0,6304.0,318238.0,408975.0,389933.5905444233,31152.627654672575,500535.2671657994,17.986210267664966,175.2123084702072,10.335310636481214,0.0,36.0,220.0,0.0,0.0,256.0,70.0,70.0,112.0,543.0,10542.680024255023,488.04,352386476.0,626547449.0,155.54,514.6,403945.0,620671699.0,0.0,0.0,39614.0,0.0,238027.0,10678.0
1150,주말,전라선,2022-11-01,12,12,0,0,0,5392.0,272464.0,350538.0,332180.6806771754,26452.278593898332,427316.0643406248,15.438596784891084,150.69113316772953,8.796026764130687,0.0,42.0,184.0,0.0,0.0,226.0,60.0,60.0,96.0,464.0,9068.851767151767,414.24,316495922.0,537109710.0,133.32,437.52,358306.0,532098840.0,0.0,0.0,38063.0,0.0,192145.0,7441.0
1151,주말,전라선,2022-12-01,14,14,0,1,0,6288.0,317953.0,378183.0,393495.3662612506,31175.272401096066,467427.187789919,16.656808370535007,176.71524067500218,9.575796169094422,0.0,72.0,201.0,0.0,0.0,273.0,70.0,70.0,112.0,541.0,9792.867376992377,483.28000000000003,393710634.0,626722130.0,155.54,510.44,439287.0,620878488.0,0.0,0.0,41665.0,0.0,193050.0,7819.0
1152,주말,전라선,2023-01-01,13,13,0,3,2,5852.0,295486.0,335811.0,371842.61394779105,29665.977918161952,422293.2113332011,14.772705592809599,162.9466461095595,8.710948955498305,0.0,72.0,156.0,48.0,0.0,180.0,65.0,65.0,104.0,504.0,8664.303031878031,0.0,387504460.0,582037456.0,0.0,0.0,428688.0,576620634.0,0.0,0.0,38672.0,0.0,143064.0,8670.0
1153,주말,전라선,2023-02-01,12,12,0,0,0,5392.0,272111.0,333380.0,336661.2525430804,27086.06653661504,412200.74993650743,14.706457787312852,149.14981724613887,8.57689432677559,0.0,23.0,191.0,0.0,0.0,214.0,60.0,60.0,96.0,464.0,8628.591025641026,0.0,364560119.0,537319423.0,0.0,0.0,405370.0,532335882.0,0.0,0.0,39396.0,0.0,142867.0,6485.0
1154,주말,전라선,2023-03-01,13,13,0,0,0,5828.0,294167.0,355609.0,361303.6418314706,28688.148661871954,436592.94186006463,15.71981418645104,163.70136800358262,8.95767193469767,0.0,32.0,203.0,0.0,0.0,235.0,65.0,65.0,104.0,501.0,9235.371846846847,0.0,91679419.0,134338340.0,0.0,0.0,102074.0,133093000.0,0.0,0.0,36464.0,0.0,170512.0,10222.0
1155,주말,전라선,2023-04-01,14,14,0,0,0,6304.0,318114.0,407613.0,392535.19470898295,31392.153342077232,502731.6370200358,17.942354119256496,175.03763968607439,10.383124170818245,0.0,33.0,217.0,0.0,0.0,250.0,70.0,70.0,112.0,543.0,10516.23316008316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41094.0,0.0,190263.0,12728.0
1156,주말,전라선,2023-05-01,12,12,0,2,0,5392.0,272115.0,354337.0,330689.563338052,26693.063469058616,430135.2915497384,15.627207203166822,148.65826045331303,8.96864253314464,0.0,21.0,190.0,0.0,0.0,211.0,60.0,60.0,96.0,464.0,9168.201143451144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36821.0,0.0,169133.0,7617.0
1157,주말,전라선,2023-06-01,13,13,0,0,0,5828.0,294074.0,361826.0,365250.3238846443,29100.025783870406,449185.45080891636,15.99385212994668,163.17185182737862,9.245433709647333,0.0,82.0,167.0,0.0,0.0,249.0,65.0,65.0,104.0,501.0,9391.19805959806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36498.0,0.0,154233.0,11867.0
1158,주말,전라선,2023-07-01,14,14,0,0,0,6080.0,306936.0,356106.0,400962.74416766927,31857.867247469585,466833.2512905529,16.32438554293984,176.21063655224302,9.532371504186695,0.0,35.0,214.0,0.0,0.0,249.0,68.0,68.0,108.0,525.0,9533.258072899202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28970.0,0.0,119507.0,3056.0
1159,주말,전라선,2023-08-01,12,12,0,0,0,5392.0,271863.0,332612.0,343196.7729892464,27541.4496904235,419868.3457120875,14.685457645865698,149.5474230922635,8.703289523493961,0.0,31.0,183.0,0.0,0.0,214.0,60.0,60.0,96.0,464.0,8608.657328482328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32933.0,0.0,126178.0,6684.0
1160,주말,전라선,2023-09-01,14,14,0,2,2,6720.0,345014.0,409660.0,386737.29318717105,30567.428329561815,463258.4814698154,16.77043192417074,177.15797739011128,9.716657313673098,0.0,91.0,197.0,34.0,0.0,254.0,70.0,70.0,112.0,540.0,10811.831501831502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27078.0,34365.0,0.0,134299.0,12500.0
1161,주말,전라선,2023-10-01,13,13,0,0,0,6708.0,344096.0,430802.0,358152.5392327753,28528.817750119415,447993.2762233439,16.275416327789685,163.20938360295384,9.545709329824701,0.0,40.0,199.0,17.0,0.0,222.0,65.0,65.0,104.0,546.0,10257.190476190477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29434.0,37905.0,0.0,138306.0,10077.0
1162,주말,전라선,2023-11-01,12,12,0,0,0,5964.0,304730.0,394892.0,326515.9147123459,25818.364595439572,423114.50563379645,15.551330234456524,151.75868677322768,8.869111240050293,0.0,32.0,212.0,0.0,21.0,223.0,60.0,60.0,96.0,498.0,9514.853571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25005.0,35603.0,0.0,123790.0,10166.0
1163,주말,전라선,2023-12-01,15,15,0,0,0,7360.0,376756.0,457940.0,412302.18710359605,32641.24958217052,500275.10314108036,18.235362322973426,189.48966163338952,10.466246145108176,0.0,50.0,271.0,0.0,6.0,315.0,75.0,75.0,120.0,620.0,11081.880952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31244.0,41784.0,0.0,137517.0,9106.0
1164,주말,전라선,2024-01-01,12,12,0,0,0,5888.0,303833.0,339988.0,334390.14389189985,26419.09451650738,374116.7608368254,13.428374508514642,151.88237610968946,7.813394291634777,0.0,26.0,223.0,0.0,0.0,249.0,60.0,60.0,96.0,496.0,8227.103571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21587.0,30567.0,0.0,101906.0,6407.0
1165,주말,전라선,2024-02-01,12,12,0,3,3,5904.0,304750.0,361245.0,333952.0484501859,26632.49259417851,395405.9140545833,14.223406267978495,150.47936502259222,8.339093042817574,0.0,70.0,168.0,57.0,0.0,181.0,60.0,60.0,96.0,498.0,8704.059523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24969.0,31888.0,0.0,110106.0,6817.0
1166,주말,전라선,2024-03-01,15,15,0,1,0,7360.0,379608.0,461647.0,412132.8210381968,32629.73225564996,501181.7721172232,18.245080709898584,189.4858708781433,10.492056245113037,0.0,24.0,283.0,0.0,0.0,307.0,75.0,75.0,120.0,620.0,11173.995238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29858.0,42953.0,0.0,152465.0,12940.0
1167,주말,전라선,2024-04-01,12,12,0,0,0,0.0,303581.0,392292.0,0.0,0.0,0.0,0.0,0.0,10.516133625016186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25093.0,36132.0,0.0,126328.0,7926.0
1168,주말,전라선,2024-05-01,13,13,0,1,0,0.0,303581.0,437739.0,0.0,0.0,0.0,0.0,0.0,9.101651987342581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25093.0,36132.0,0.0,126328.0,7926.0
1169,주말,전라선,2024-06-01,14,14,0,0,0,0.0,303581.0,433820.0,0.0,0.0,0.0,0.0,0.0,9.378443163845274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25093.0,36132.0,0.0,126328.0,7926.0
1170,주말,전라선,2024-07-01,12,12,0,0,0,0.0,303581.0,0.0,0.0,0.0,0.0,0.0,0.0,9.665380958384636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25093.0,36132.0,0.0,126328.0,7926.0
1171,주말,전라선,2024-08-01,14,14,0,0,0,0.0,303581.0,0.0,0.0,0.0,0.0,0.0,0.0,8.836298977691902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25093.0,36132.0,0.0,126328.0,7926.0
1172,주말,전라선,2024-09-01,13,13,0,0,0,0.0,303581.0,0.0,0.0,0.0,0.0,0.0,0.0,9.849666767871039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25093.0,36132.0,0.0,126328.0,7926.0
1173,주말,전라선,2024-10-01,12,12,0,0,0,0.0,303581.0,0.0,0.0,0.0,0.0,0.0,0.0,9.678718784022642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25093.0,36132.0,0.0,126328.0,7926.0
1174,주말,전라선,2024-11-01,14,14,0,0,0,0.0,303581.0,0.0,0.0,0.0,0.0,0.0,0.0,9.002120694248234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25093.0,36132.0,0.0,126328.0,7926.0
1175,주말,전라선,2024-12-01,13,13,0,0,0,0.0,303581.0,0.0,0.0,0.0,0.0,0.0,0.0,10.599255599306117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25093.0,36132.0,0.0,126328.0,7926.0
1176,주말,전라선,2025-01-01,13,13,0,0,0,0.0,303581.0,0.0,0.0,0.0,0.0,0.0,0.0,7.813394291634777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25093.0,36132.0,0.0,126328.0,7926.0
1177,주말,전라선,2025-02-01,12,12,0,0,0,0.0,303581.0,0.0,0.0,0.0,0.0,0.0,0.0,8.339093042817574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25093.0,36132.0,0.0,126328.0,7926.0
1178,주말,전라선,2025-03-01,14,14,0,1,0,0.0,303581.0,0.0,0.0,0.0,0.0,0.0,0.0,10.492056245113037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25093.0,36132.0,0.0,126328.0,7926.0
1179,주말,전라선,2025-04-01,12,12,0,0,0,0.0,303581.0,0.0,0.0,0.0,0.0,0.0,0.0,10.516133625016186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25093.0,36132.0,0.0,126328.0,7926.0
1180,주말,전라선,2025-05-01,14,14,0,0,0,0.0,303581.0,0.0,0.0,0.0,0.0,0.0,0.0,9.101651987342581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25093.0,36132.0,0.0,126328.0,7926.0
1181,주말,전라선,2025-06-01,13,13,0,1,0,0.0,303581.0,0.0,0.0,0.0,0.0,0.0,0.0,9.378443163845274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25093.0,36132.0,0.0,126328.0,7926.0
1182,주말,전라선,2025-07-01,12,12,0,0,0,0.0,303581.0,0.0,0.0,0.0,0.0,0.0,0.0,9.665380958384636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25093.0,36132.0,0.0,126328.0,7926.0
1183,주말,전라선,2025-08-01,15,15,0,1,0,0.0,303581.0,0.0,0.0,0.0,0.0,0.0,0.0,8.836298977691902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25093.0,36132.0,0.0,126328.0,7926.0
1184,주말,전라선,2025-09-01,12,12,0,0,0,0.0,303581.0,0.0,0.0,0.0,0.0,0.0,0.0,9.849666767871039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25093.0,36132.0,0.0,126328.0,7926.0
1185,주말,전라선,2025-10-01,13,13,0,2,1,0.0,303581.0,0.0,0.0,0.0,0.0,0.0,0.0,9.678718784022642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25093.0,36132.0,0.0,126328.0,7926.0
1186,주말,전라선,2025-11-01,14,14,0,0,0,0.0,303581.0,0.0,0.0,0.0,0.0,0.0,0.0,9.002120694248234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25093.0,36132.0,0.0,126328.0,7926.0
1187,주말,전라선,2025-12-01,12,12,0,0,0,0.0,303581.0,0.0,0.0,0.0,0.0,0.0,0.0,10.599255599306117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25093.0,36132.0,0.0,126328.0,7926.0
1188,주말,호남선,2015-01-01,14,14,0,0,0,7392.0,357342.0,288682.0,380806.25091513933,34655.66702513576,307491.08617785265,11.312182926410625,153.8603491939211,7.178208405851581,0.0,336.0,0.0,0.0,84.0,252.0,70.0,70.0,168.0,616.0,6560.954545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72617.0,0.0,301610.0,0.0
1189,주말,호남선,2015-02-01,12,12,0,1,1,6348.0,308428.0,245173.0,337927.80389797076,30281.9637854536,269390.10637442674,9.530105183766127,133.90841089412632,6.187252076571449,0.0,276.0,0.0,60.0,54.0,162.0,60.0,60.0,144.0,528.0,5572.113636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61172.0,0.0,256569.0,0.0
1190,주말,호남선,2015-03-01,13,13,0,1,0,6864.0,333820.0,284096.0,348658.3329772034,31412.33739830329,296477.89798846736,11.06442532077134,144.2935678230498,6.851399383865677,0.0,312.0,0.0,0.0,78.0,234.0,65.0,65.0,156.0,572.0,6456.727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73764.0,0.0,312733.0,0.0
1191,주말,호남선,2015-04-01,12,12,0,0,0,7984.0,388344.0,366867.0,398806.61502468394,28390.071219641268,376856.85178574035,11.33705150031985,168.55433170777454,8.118216366475728,0.0,302.0,0.0,0.0,2.0,300.0,72.0,72.0,144.0,794.0,5544.625668449198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95947.0,0.0,273368.0,928.0
1192,주말,호남선,2015-05-01,15,15,0,1,0,9960.0,486474.0,479820.0,486954.5076683282,35423.48074406749,479407.7742334561,14.79161250206126,206.19197950260386,10.56396629973528,0.0,375.0,0.0,0.0,0.0,375.0,90.0,90.0,180.0,990.0,7270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122550.0,0.0,351450.0,4767.0
1193,주말,호남선,2015-06-01,12,12,0,1,0,8016.0,387420.0,243121.0,405576.35722912196,28123.5959490482,253512.86431352067,7.532623824789987,173.02313236961206,5.302805878042217,0.0,318.0,0.0,0.0,12.0,306.0,72.0,72.0,150.0,798.0,3654.250445632799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58240.0,0.0,181684.0,1500.0
1194,주말,호남선,2015-07-01,13,13,0,0,0,8728.0,425323.0,334247.0,429963.53162006993,30505.201410656973,337058.29397034773,10.217114494089971,183.21964056448422,7.201193356161848,0.0,277.0,120.0,0.0,34.0,363.0,78.0,78.0,170.0,873.0,4979.8955669224215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80897.0,0.0,235013.0,915.0
1195,주말,호남선,2015-08-01,14,14,0,1,0,9898.0,488953.0,397208.0,463406.60179140436,33547.15477191287,375973.54226695694,11.374593365344387,193.43250353501236,8.183160142281858,0.0,16.0,359.0,0.0,0.0,375.0,84.0,84.0,168.0,928.0,5990.747186147186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95847.0,0.0,270895.0,13005.0
