"url","username","reviewDate","year","review","rating","likes"
"https://pedia.watcha.com/ko-KR/comments/mkPMndnZv9Ewq","네모로 배우는 세상","7년 전",2017,"크리스마스가 되면 이 귀여운 할아버지 할머니가 생각날 듯.. 그나저나 장수상회랑 너무 똑같네 ㅠ","3.0","[]"
"https://pedia.watcha.com/ko-KR/comments/xplMdX85lNM4o","yeon","8년 전",2016,"약속해요 당신을 평생 사랑한다고","3.5","[]"
"https://pedia.watcha.com/ko-KR/comments/xzaQAem1plQg5","KIM","8년 전",2016,"너무 아름다운데 또 너무 끔찍한...","4.0","[]"
"https://pedia.watcha.com/ko-KR/comments/xzaQADnzpMg5L","헵번공주","8년 전",2016,"노부부가 주인공인데..할아버지가 치매다.할머니랑 가족들을 못알아봄.자기직업?일은 똑부러지게 하는데 부인을 못알아봄.근데...우연히 할아버지가 할머니(자기 부인)한테 반하고 ..수줍어하며 데이트 신청함. 근데 부인은 기다렸다는듯이..할아버지를 받아들임.따뜻하게..편안하게 대해주는데..나중에 할아버지가 자각을함.자기가 치매고 .. 부인이..자기를 위해서..자기 옆에서 늘 그렇게..안쓰러운 맘으로..걱정되는 맘으로..남편이 날 기억못하더라도 그렇게.. 곁에서 지켰던거다..자식들이 이제그만 포기하라고 했는데도..맞은편인가에 할아버지 집 얻어주고...짠했음.","4.0","[]"
"https://pedia.watcha.com/ko-KR/comments/69oMv9vP32al1","은혜몬","8년 전",2016,"동생과 아무런 정보없이 하루에 극장에서 영화 2편보기!를 실천하기 위해 시간대 맞는 영화들 고르다가 보게되었던 ""러블리, 스틸"".. 기대 없이 본 영화여서인지 아니면 정말 잘 만든 영화여서인지 정말 정말 좋았다.  이런게 반전이지...  가끔 우리나라 영화들의 말도 안되는 반전강박증에 실소가 나오기도 하는데 이 영화의 반전은 정말 짠..했다.  말 그대로 정말 짠했다ㅠ 할아버지를 사랑하는 가족들의 애정과 걱정,  남편의 자살하기 위해 감춰둔 권총을 발견했을때 부인의 마음은 어땠을까.. 한 겨울 눈이 펑펑내리는 조용한 밤이 떠오르는 고요하고 아름다운 영화.. 아! 우리나라에서 리메이크한 ""장수상회""의 원작?영화이기도 하다.","4.5","[]"
"https://pedia.watcha.com/ko-KR/comments/OAxM767wp2bmV","세모","8년 전",2016,"장수상회를 안보고 봤다면 5점이었을텐데!!!! 장수상회에 비해 조금 더 잔잔하다","4.5","[]"
"https://pedia.watcha.com/ko-KR/comments/mkPMn8dDBEwqz","N번째아해","9년 전",2015,"감독 역량 부족","2.0","[]"
"https://pedia.watcha.com/ko-KR/comments/kpeQKzRgXMYNZ","정선미","9년 전",2015,"스포일러를 미리 봤는데도 그게 스포인 줄 몰랐어서, 덕분에 재밌게 봤다.","4.0","[]"
"https://pedia.watcha.com/ko-KR/comments/P7kEWWVYpEJ9r","그러나","9년 전",2015,"끝을 알고 보니 재미가 없다","2.5","[]"
"https://pedia.watcha.com/ko-KR/comments/jxZQRgNDNEbq8","Yeji Kim","9년 전",2015,"노년에도 사랑을 할수 있고. 사랑스러울수도 있지. 하지만 그게 너무 쉽지않을거 같아서 나는 늘 겁이 난다.","보고싶어요","[]"
