word,score
아름다웠던,21
현재,21
지루하지,21
개봉,21
부럽다,21
좋은 영화입니다,21
제목,21
울컥,21
잃어간다는,21
괜찮아요,21
드디어,21
마세요,21
흐름이,21
겪을,21
잘보았습니다,21
아프네요,21
오늘을 살아가세요,21
싫다,21
모든 것이,21
지금은,21
아름답지,21
웃음,21
미쳤다,21
기억이라는,21
영화중에,21
어쩔,21
다가오는,21
상당히,21
것과,21
어렵네요,21
이상의,21
있기에,21
두려움,21
볼만,21
볼만해요,21
눈물도,21
초반엔,21
생각나게,21
자연스럽게,21
영화같은,21
인생 최고의,21
노부부의,21
보인다,21
힘을,21
올리비아,21
진실을,21
그나마,21
이해를,21
있는가,21
나이를,21
알츠하이머라는,21
것보다,21
느꼈다,21
부부가,21
알츠하이머가,21
안에,21
두번째,20
전체적으로,20
생각하게 되는,20
다시 생각하게,20
잃은,20
기억을 잃어가는,20
뒤에,20
이거 마시면,20
놀란감독의,20
재밌음,20
준다,20
직접,20
공감,20
만들고,20
성공한,20
추억,20
만나,20
서로에게,20
흥미로운,20
새롭게,20
선택을,20
되면,20
사실을,20
됩니다,20
천재,20
잊을,20
상영관이,20
봐야지,20
때로는,20
때는,20
예상,20
얘기,20
정신,20
울다,20
한없이,20
앨리의,20
다루는,20
어렵고,20
영화보다,20
모습은,20
가족에 대해,20
스스로를,20
영화적,20
하루,20
높은,20
못한다,20
됐다,20
천재다,20
초반에는,20
앤소니,20
많은걸,20
이유를,20
같았다,20
없어요,20
드라마는,20
무거운,20
울지,20
여러가지,20
우리에게,20
앨리,20
다양한,20
여자의,20
대신,20
처음이다,20
알았다,20
첫사랑은,20
우리나라,20
이별,20
모습에,20
생각했다,20
알츠하이머는,20
슬펐던,20
불편한,20
어느새,20
배우들의 연기,20
지루함,20
지금까지,20
배우는,20
중간,20
생각지도,20
추억이,20
모를,20
떨어지는,20
모든것을,19
memento,19
있는지,19
오랫동안,19
여기가,19
막판에,19
엄마에,19
잊혀지는,19
노트북이,19
앨리스를,19
시대에,19
문제를,19
제목이,19
감동적이였어요,19
결국엔,19
과거와,19
명작을,19
애틋한,19
만날,19
좋을듯,19
그건,19
후반부,19
많이 울었다,19
만한,19
인생드라마,19
말도,19
좋겠어요,19
딸은,19
아쉬움이,19
이영화,19
아픔,19
억지스러운,19
영화임,19
어머니가,19
글쎄,19
실제로,19
옆에서,19
무어는,19
한다는,19
떠오르는,19
알츠하이머의,19
먹고,19
될까,19
점이,19
삶이란,19
남주,19
않네요,19
그만,19
가족애가,19
뭉클한,19
않아도,19
힘들었다,19
울림을,19
기록,19
있다니,19
미리,19
아마,19
최고였다,19
걸작,19
보면 좋은,19
우리도,19
향해,19
질질,19
살아온,19
노인이,19
감동도 있고,19
인상적인,19
웃다가,19
일이다,19
단순한,19
소재와,19
연기력은,19
아깝지,19
첫사랑이,19
혼란스러운,19
인간이,19
맥아담스가,19
반전도 있고,19
손을,19
기억들,19
흐름을,19
싶어서,19
매력이,19
때문이다,19
무어가,19
자격이 있습니다,19
연기도 좋고,19
연기가 좋아요,19
잃고,19
감동에,18
무엇보다,18
빛을,18
줄리안 무어의 연기가,18
오열,18
감동적임,18
배우들의 연기도,18
크리스틴,18
20년전,18
노래,18
그들이,18
건지,18
마음의,18
공감되는,18
내가 나를,18
많다,18
딸에대하여,18
치매 환자의,18
캐릭터,18
꽃이,18
잊어도,18
연기력으로,18
아니야,18
그를,18
울린다,18
기대없이,18
있기를,18
느낌은,18
특별한,18
나만,18
노아가,18
일상의,18
지나도,18
영화였네요,18
장면들이,18
수록,18
않아요,18
엄마도,18
강풀,18
이후로,18
무엇일까,18
더파더,18
눈부신,18
해석이다,18
필요,18
엄마라는,18
아닌데,18
과거의,18
안타깝다,18
따뜻하게,18
남아,18
나라면,18
가족간의,18
아프게,18
문제,18
표현,18
누군가,18
박인환,18
오래된,18
오스카,18
시간에,18
인한,18
있을때,18
기적을,18
기억할,18
얼굴,18
많은 생각이,18
메멘토는,18
영화속,18
뻔하지,18
음악이,18
세월이,18
라이언 고슬링,18
잼있게,18
스토리의,18
바라는,18
웰메이드,18
찾아,18
뭐지,18
번을,18
속에서도,18
관계를,18
재미있습니다,18
아네스의,18
봤음,18
하나하나가,18
두고,18
이해하고,18
남아있는,18
지금봐도,18
안소니홉킨스,18
이야기에,18
이별을,18
것이 아니라,18
그렇다,18
보기엔,18
표현하는,18
홉킨스가,18
아무,18
지우개가,18
즐거운,17
가득,17
상실,17
표현할,17
영화와,17
영혼을,17
기분이,17
아팠다,17
이보다,17
다해,17
생각하니,17
눈으로,17
더더욱,17
일을,17
생각없이,17
bird,17
오롯이,17
지금이,17
나일,17
인간,17
살아가세요 눈이,17
살아가세요 눈이 부시게,17
환자,17
생각하면,17
어디서,17
반복되는,17
배우들 연기,17
들어,17
없게,17
것일까,17
뭐야,17
위에,17
있구나,17
가슴 따뜻한,17
일어날수,17
노년,17
안녕,17
마무리,17
기대보다,17
매력,17
좋았네요,17
볼수있는,17
인상적,17
봤다가,17
간접,17
살아야,17
잔잔한 감동,17
생각이 많아지는,17
그렇고,17
각본,17
연기 최고,17
이후,17
마지막은,17
가슴 아픈,17
여자를,17
많은 것을,17
자주,17
몇번을 봐도,17
싶었다,17
눈물샘,17
폭풍눈물,17
소재의,17
진실,17
착한,17
있었습니다,17
기억에 남는,17
여자가,17
덤덤하게,17
사라져도,17
소녀의,17
있음을,17
내게도,17
인상,17
레이첼 맥아담스가,17
못했던,17
스토리지만,17
내용이지만,17
만들,17
사라져가는,17
치매에 걸린,17
좋은 영화네요,17
진실된,17
나이에,17
몸을,17
원작이,17
처절한,17
도저히,17
시선,17
로코,17
주연,17
짠한,17
잘만든,17
단연,17
과정이,17
할머니의,17
사랑한,17
지금을,17
꿈꾸는,17
인생에서,17
갖고,17
몰입도가,17
부모님 생각이,17
주변의,17
망각의,17
기꺼이,17
자극하는,17
가족애,17
재미있게 관람했습니다,17
받아들이는,17
유일한,17
필요없는,17
엄마랑 봤는데,17
나왔네요,17
색다른,17
조금씩 천천히,17
유명한,17
되게,17
즐겁게,17
끝난,17
늙은,17
오늘을 살아가세요 눈이,17
멜로영화,17
복잡한,16
본다면,16
사라지지,16
행복을,16
사랑하며,16
시작부터,16
나쁜,16
어떨까,16
만들어진,16
간다,16
부부의,16
노트북을,16
평점,16
나왔다,16
존재하는,16
하는지,16
뒤로,16
크리스토퍼 놀란의,16
존재의,16
오래도록,16
로빈,16
들고,16
모르겠지만,16
감탄,16
같지만,16
작품은,16
눈빛,16
시계를,16
연기력과,16
있었는데,16
있으나,16
울다가,16
싶습니다,16
편집의,16
미움에게,16
웃기고,16
흐른다,16
절절한,16
이것이,16
슬프고도,16
보고싶네요,16
이름을,16
생각하게하는,16
언젠가는,16
편하게,16
살아간다는,16
영화라서,16
사랑했던,16
알려주는,16
저런 사랑을,16
했습니다,16
이창동은,16
신선하고,16
현실적이라,16
때까지,16
손예진은,16
어땠을까,16
배우님들,16
잘하자,16
잃어도,16
테넷,16
강한,16
집중이,16
얘기가,16
번째,16
dont,16
사귀는거다,16
사람들에게,16
늦게,16
펑펑 울었어요,16
길게,16
상황에,16
struggling,16
잔잔한 감동을,16
그런가,16
명작이다,16
부모의,16
사이,16
시로,16
더이상,16
있었어요,16
얼굴을,16
눈물만,16
사랑이다,16
온몸으로,16
정우성이,16
로맨스가,16
울어,16
세계,16
가고,16
봅니다,16
보이지,16
어느정도,16
공감가는,16
오민애,16
배우분들 연기가,16
하나하나,16
치매걸린,16
가족의 의미를,16
음악도,16
생각했던,16
전개와,16
어려워요,16
어쩜,16
식스센스,16
슬프지,16
시처럼,16
어머니와,16
그것은,16
평점이,16
있어도,16
현재를,16
고맙습니다,16
감동있는,16
귀엽고,16
이야기지만,16
작품이,16
연기 좋았어요,16
father,16
상황,16
기대하고,16
기적,16
받은,16
분위기,16
병이다,15
사회적,15
끔찍한,15
갔는데,15
있도록,15
생각함,15
현재의,15
줄이야,15
시선을,15
느끼게 해주는,15
화창한,15
또는,15
조용히,15
잊는,15
아버지와,15
새롭고,15
지루하지만,15
믿지,15
아내를,15
그것도,15
이리,15
인상적이다,15
탄탄한,15
치매란,15
아빠가,15
뭉클하고,15
생각하며,15
않음,15
힘들게,15
힘들고,15
오랜만에 다시,15
옛날,15
정신이,15
생을,15
공감을,15
서현진 배우님,15
것만으로도,15
영화가 끝나고,15
단어,15
생각이 들었다,15
대놓고,15
코미디,15
주제를,15
이누도,15
진부하고,15
따듯한,15
지루하다,15
몰입감,15
모르겠어요,15
대로,15
하염없이,15
들게,15
현실적이고,15
무어의 연기,15
사이의,15
방법,15
없는데,15
홉킨스의 연기가,15
먹먹하게,15
하나로,15
닮은,15
시를 쓰는,15
자연스러운,15
장면을,15
서현진 배우의,15
살린,15
재미를,15
울음,15
러브스토리,15
편집과,15
좋지만,15
가벼운,15
왜이렇게,15
않았지만,15
영화였음,15
로맨틱한,15
보았네요,15
혼란,15
영상,15
앓고,15
반전까지,15
여주가,15
봐도봐도,15
5점,15
신파로,15
홉킨스의 연기는,15
아름다운 사랑,15
미자,15
감동이에요,15
홀로,15
여름,15
말은,15
이기적인,15
역대급,15
안에서,15
이렇게나,15
슬펐습니다,15
방식이,15
원작의,15
볼만함,15
감동적인 영화입니다,15
기대안하고,15
열연,15
순간은,15
지루했어요,15
재밋게,15
예술,15
연기만,15
시대,15
이쁘고,15
손수건,15
행복,15
최근,15
얼굴이,15
보다는,15
이야기의,15
흑백과,15
선택한,15
일은,15
많아서,15
걸리면,15
삶에서,15
이거보고,15
한번쯤은,15
시선이,15
났어요,15
예쁘게,15
그치만,15
슬프면서,15
참신한,15
계속해서,15
사람도,15
영화보는,15
연기하는,15
새야,14
이창동 감독의,14
잔잔히,14
앨리스로,14
연출을,14
좋았을,14
생의,14
순간에,14
할수,14
있나,14
무언가,14
진행되는,14
이영화는,14
영화인듯,14
된다는,14
되었습니다,14
영화를 내내,14
찬열이,14
딱히,14
로맨스는,14
주변에,14
첫사랑을,14
초반은,14
나옴,14
손에,14
나온다,14
보고싶어요,14
환자가,14
황혼의,14
너의,14
해보고,14
적어도,14
밀려오는,14
사랑하는 사람이,14
매력적인,14
고통과,14
담백한,14
여운이 많이,14
소재는,14
앞으로도,14
미래가,14
관점에서,14
앤서니,14
슬픔과,14
무너지는,14
그녀에게,14
자체는,14
흥미롭게,14
하다가,14
시나리오,14
나니,14
집에,14
생각난다,14
저절로,14
귀여운,14
일상을,14
울며,14
방식으로,14
봤는데도,14
관계,14
나왔어요,14
벌써,14
2시간,14
하나가,14
필요가,14
역시는,14
어르신들의,14
나에,14
