word,score
봤습니다_집중해서,11
봤습니다_추천합니다,10
봤습니다_카시오페아,10
봤습니다_감사합니다,9
봤습니다_괜찮게,9
봤습니다_설경구,8
봤습니다_재밋게,7
봤습니다_잼있게,7
봤습니다_빠져서,7
봤습니다_배우들,7
봤습니다_연기,7
봤습니다_좋은영화,6
봤습니다_즐겁게,6
봤습니다_인상깊게,6
봤습니다_배우들의,5
봤습니다_없이,5
봤습니다_울면서,5
봤습니다_감동적으로,5
봤습니다_연기도,5
봤습니다_파더,5
봤습니다_재밌어요,5
봤습니다_몰입하고,4
봤습니다_마지막,4
봤습니다_끝까지,4
봤습니다_영화네요,4
봤습니다_몰입감있게,4
봤습니다_긴장감있게,4
봤습니다_좋아요,4
봤습니다_특히,4
봤습니다_스릴있게,4
봤습니다_몰입하면서,3
봤습니다_믿고,3
봤습니다_않게,3
봤습니다_배우,3
봤습니다_오랜만에,3
봤습니다_감동적이게,3
봤습니다_생각하고,3
봤습니다_감동적이에요,3
봤습니다_빠져,3
봤습니다_영화였어요,3
봤습니다_역시,3
봤습니다_눈물흘리며,3
봤습니다_긴장하며,3
봤습니다_좋고,3
봤습니다_않고,3
봤습니다_집중하고,3
봤습니다_어이가리,3
봤습니다_감동있게,3
봤습니다_아프게,3
봤습니다_딸에대하여,3
봤습니다_추천하지는,3
봤습니다_좋네요,3
봤습니다_슬프네요,3
봤습니다_다들,3
봤습니다_깊게,3
봤습니다_배우분들,3
봤습니다_흥미있게,3
봤습니다_쟐,2
봤습니다_알고,2
봤습니다_모르게,2
봤습니다_휴지,2
봤습니다_고맙습니다,2
봤습니다_슬프게,2
봤습니다_그럭저럭,2
봤습니다_배우분들의,2
봤습니다_그대어이가리,2
봤습니다_김남길씨,2
봤습니다_박근형님,2
봤습니다_설경구님,2
봤습니다_극장에서,2
봤습니다_흘리며,2
봤습니다_눈물쏟으면서,2
봤습니다_울며,2
봤습니다_스토리,2
봤습니다_어머니와,2
봤습니다_편하게,2
봤습니다_감사해요,2
봤습니다_결말이,2
봤습니다_메멘토,2
봤습니다_강추,2
